backfill_priority,atomic_index,source_file,line_number,domain_family,anchor_id,anchor_title,anchor_source_file,anchor_line_number,mapping_method,line_distance,candidate_equation,wolfram_form_hint,mint_status
54,1015,AntipodalEntanglementProtocol.txt,17,quantum_entanglement,PHONE2_ANCHOR_046,AssociativityProof,AntipodalEntanglementProtocol.txt,49,nearest_same_source,32,ψ_i: U_i → U | ∐_i U_i ≅^ét U ∧,ψ_i: U_i -> U | ∐_i U_i ≅^ét U ∧,unminted
54,212,AntipodalEntanglementProtocol.txt,18,quantum_entanglement,PHONE2_ANCHOR_046,AssociativityProof,AntipodalEntanglementProtocol.txt,49,nearest_same_source,31,"∀(i,j): U_i ×_U U_j ≅ Spec(ℤ/2ℤ) × S^1","∀(i,j): U_i ×_U U_j ≅ Spec(ℤ/2ℤ) × S^1",unminted
54,428,AntipodalEntanglementProtocol.txt,20,quantum_entanglement,PHONE2_ANCHOR_046,AssociativityProof,AntipodalEntanglementProtocol.txt,49,nearest_same_source,29,SheafCondition := ∀F ∈ Sh(𝓣):,SheafCondition := ∀F ∈ Sh(𝓣):,unminted
54,118,AntipodalEntanglementProtocol.txt,21,quantum_entanglement,PHONE2_ANCHOR_046,AssociativityProof,AntipodalEntanglementProtocol.txt,49,nearest_same_source,28,"F(U) ≅ lim_{n→∞} Hom(Čech^n(𝓤), F)","F(U) ≅ lim_{n->Infinity} Hom(Čech^n(𝓤), F)",unminted
54,1197,AntipodalEntanglementProtocol.txt,26,quantum_entanglement,PHONE2_ANCHOR_046,AssociativityProof,AntipodalEntanglementProtocol.txt,49,nearest_same_source,23,Ξ_antipodal = NaturalTransformation[,Ξ_antipodal = NaturalTransformation[,unminted
54,1200,AntipodalEntanglementProtocol.txt,32,quantum_entanglement,PHONE2_ANCHOR_046,AssociativityProof,AntipodalEntanglementProtocol.txt,49,nearest_same_source,17,Components → Table[,Components -> Table[,unminted
54,430,AntipodalEntanglementProtocol.txt,33,quantum_entanglement,PHONE2_ANCHOR_046,AssociativityProof,AntipodalEntanglementProtocol.txt,49,nearest_same_source,16,"η_i: sphere_i ↦ sphere_{153601-i},","η_i: sphere_i ↦ sphere_{153601-i},",unminted
54,213,AntipodalEntanglementProtocol.txt,36,quantum_entanglement,PHONE2_ANCHOR_046,AssociativityProof,AntipodalEntanglementProtocol.txt,49,nearest_same_source,13,Naturality := ∀(f: i→j): η_j ∘ f = Antipode[f] ∘ η_i,Naturality := ∀(f: i->j): η_j ∘ f = Antipode[f] ∘ η_i,unminted
54,431,AntipodalEntanglementProtocol.txt,42,quantum_entanglement,PHONE2_ANCHOR_046,AssociativityProof,AntipodalEntanglementProtocol.txt,49,nearest_same_source,7,"T[X] = X ⊗_ℤ/2ℤ Antipode[X],","T[X] = X ⊗_ℤ/2ℤ Antipode[X],",unminted
54,1018,AntipodalEntanglementProtocol.txt,43,quantum_entanglement,PHONE2_ANCHOR_046,AssociativityProof,AntipodalEntanglementProtocol.txt,49,nearest_same_source,6,"Unit → η: Id ⇒ T,","Unit -> η: Id ⇒ T,",unminted
54,432,AntipodalEntanglementProtocol.txt,44,quantum_entanglement,PHONE2_ANCHOR_046,AssociativityProof,AntipodalEntanglementProtocol.txt,49,nearest_same_source,5,"η_X = diagonal: X → X × X → X ⊗ Antipode[X],","η_X = diagonal: X -> X × X -> X ⊗ Antipode[X],",unminted
54,1019,AntipodalEntanglementProtocol.txt,45,quantum_entanglement,PHONE2_ANCHOR_046,AssociativityProof,AntipodalEntanglementProtocol.txt,49,nearest_same_source,4,"Multiplication → μ: T∘T ⇒ T,","Multiplication -> mu: T∘T ⇒ T,",unminted
54,1020,AntipodalEntanglementProtocol.txt,46,quantum_entanglement,PHONE2_ANCHOR_046,AssociativityProof,AntipodalEntanglementProtocol.txt,49,nearest_same_source,3,"μ_X = projection: (X⊗X̄)⊗(X⊗X̄) → X⊗X̄,","mu_X = projection: (X⊗X̄)⊗(X⊗X̄) -> X⊗X̄,",unminted
54,1202,AntipodalEntanglementProtocol.txt,49,quantum_entanglement,PHONE2_ANCHOR_046,AssociativityProof,AntipodalEntanglementProtocol.txt,49,nearest_prior_same_source,0,AssociativityProof := Prove[,AssociativityProof := Prove[,unminted
54,1021,AntipodalEntanglementProtocol.txt,50,quantum_entanglement,PHONE2_ANCHOR_046,AssociativityProof,AntipodalEntanglementProtocol.txt,49,nearest_prior_same_source,1,μ_X ∘ T[μ_X] == μ_X ∘ μ_{T[X]},mu_X ∘ T[mu_X] == mu_X ∘ mu_{T[X]},unminted
53,433,AntipodalEntanglementProtocol.txt,52,quantum_entanglement,PHONE2_ANCHOR_047,LeftUnitProof,AntipodalEntanglementProtocol.txt,52,nearest_prior_same_source,0,"LeftUnitProof := Prove[μ_X ∘ η_{T[X]} == Id_{T[X]}],","LeftUnitProof := Prove[mu_X ∘ η_{T[X]} == Id_{T[X]}],",unminted
52,434,AntipodalEntanglementProtocol.txt,53,quantum_entanglement,PHONE2_ANCHOR_048,RightUnitProof,AntipodalEntanglementProtocol.txt,53,nearest_prior_same_source,0,RightUnitProof := Prove[μ_X ∘ T[η_X] == Id_{T[X]}],RightUnitProof := Prove[mu_X ∘ T[η_X] == Id_{T[X]}],unminted
52,1203,AntipodalEntanglementProtocol.txt,60,quantum_entanglement,PHONE2_ANCHOR_048,RightUnitProof,AntipodalEntanglementProtocol.txt,53,nearest_prior_same_source,7,"InternalHom → RHom(−,−),","InternalHom -> RHom(−,−),",unminted
52,1022,AntipodalEntanglementProtocol.txt,61,quantum_entanglement,PHONE2_ANCHOR_048,RightUnitProof,AntipodalEntanglementProtocol.txt,53,nearest_prior_same_source,8,"Composition → ∘_∞: RHom(Y,Z) ⊗^L RHom(X,Y) → RHom(X,Z),","Composition -> ∘_Infinity: RHom(Y,Z) ⊗^L RHom(X,Y) -> RHom(X,Z),",unminted
52,436,AntipodalEntanglementProtocol.txt,62,quantum_entanglement,PHONE2_ANCHOR_048,RightUnitProof,AntipodalEntanglementProtocol.txt,53,nearest_prior_same_source,9,DerivedTensorProduct → ⊗^L_ℤ/2ℤ,DerivedTensorProduct -> ⊗^L_ℤ/2ℤ,unminted
52,1204,AntipodalEntanglementProtocol.txt,72,quantum_entanglement,PHONE2_ANCHOR_048,RightUnitProof,AntipodalEntanglementProtocol.txt,53,nearest_prior_same_source,19,SymplecticAntipodalReduction := Module[,SymplecticAntipodalReduction := Module[,unminted
52,437,AntipodalEntanglementProtocol.txt,75,quantum_entanglement,PHONE2_ANCHOR_048,RightUnitProof,AntipodalEntanglementProtocol.txt,53,nearest_prior_same_source,22,"M = T*S^153599,","M = T*S^153599,",unminted
52,1205,AntipodalEntanglementProtocol.txt,76,quantum_entanglement,PHONE2_ANCHOR_048,RightUnitProof,AntipodalEntanglementProtocol.txt,53,nearest_prior_same_source,23,"ω = CanonicalSymplecticForm[M],","omega = CanonicalSymplecticForm[M],",unminted
52,438,AntipodalEntanglementProtocol.txt,79,quantum_entanglement,PHONE2_ANCHOR_048,RightUnitProof,AntipodalEntanglementProtocol.txt,53,nearest_prior_same_source,26,"G = Spin(153600) ⋊ ℤ/2ℤ,","G = Spin(153600) ⋊ ℤ/2ℤ,",unminted
52,1206,AntipodalEntanglementProtocol.txt,82,quantum_entanglement,PHONE2_ANCHOR_048,RightUnitProof,AntipodalEntanglementProtocol.txt,53,nearest_prior_same_source,29,"μ: M → 𝔤*,","mu: M -> 𝔤*,",unminted
52,1207,AntipodalEntanglementProtocol.txt,83,quantum_entanglement,PHONE2_ANCHOR_048,RightUnitProof,AntipodalEntanglementProtocol.txt,53,nearest_prior_same_source,30,"μ[q, p] = Table[","mu[q, p] = Table[",unminted
52,1208,AntipodalEntanglementProtocol.txt,89,quantum_entanglement,PHONE2_ANCHOR_048,RightUnitProof,AntipodalEntanglementProtocol.txt,53,nearest_prior_same_source,36,"τ: M → M,","τ: M -> M,",unminted
52,1209,AntipodalEntanglementProtocol.txt,90,quantum_entanglement,PHONE2_ANCHOR_048,RightUnitProof,AntipodalEntanglementProtocol.txt,53,nearest_prior_same_source,37,"τ[q, p] = {-q, -p} /","τ[q, p] = {-q, -p} /",unminted
52,439,AntipodalEntanglementProtocol.txt,91,quantum_entanglement,PHONE2_ANCHOR_048,RightUnitProof,AntipodalEntanglementProtocol.txt,53,nearest_prior_same_source,38,"q ∈ S^153599,","q ∈ S^153599,",unminted
52,440,AntipodalEntanglementProtocol.txt,92,quantum_entanglement,PHONE2_ANCHOR_048,RightUnitProof,AntipodalEntanglementProtocol.txt,53,nearest_prior_same_source,39,p ∈ T_q*S^153599,p ∈ T_q*S^153599,unminted
52,441,AntipodalEntanglementProtocol.txt,96,quantum_entanglement,PHONE2_ANCHOR_048,RightUnitProof,AntipodalEntanglementProtocol.txt,53,nearest_prior_same_source,43,M_reduced = μ^(-1)(0)/G,M_reduced = mu^(-1)(0)/G,unminted
52,1210,AntipodalEntanglementProtocol.txt,100,quantum_entanglement,PHONE2_ANCHOR_048,RightUnitProof,AntipodalEntanglementProtocol.txt,53,nearest_prior_same_source,47,ω_reduced = Module[,omega_reduced = Module[,unminted
52,442,AntipodalEntanglementProtocol.txt,102,quantum_entanglement,PHONE2_ANCHOR_048,RightUnitProof,AntipodalEntanglementProtocol.txt,53,nearest_prior_same_source,49,"π: μ^(-1)(0) → M_reduced,","Pi: mu^(-1)(0) -> M_reduced,",unminted
52,214,AntipodalEntanglementProtocol.txt,108,quantum_entanglement,PHONE2_ANCHOR_048,RightUnitProof,AntipodalEntanglementProtocol.txt,53,nearest_prior_same_source,55,"ExteriorDerivative[ω_reduced] == 0,","ExteriorDerivative[omega_reduced] == 0,",unminted
52,1023,AntipodalEntanglementProtocol.txt,113,quantum_entanglement,PHONE2_ANCHOR_048,RightUnitProof,AntipodalEntanglementProtocol.txt,53,nearest_prior_same_source,60,UniqueForm[ω_r | π*[ω_r] == ι*[ω]],UniqueForm[omega_r | Pi*[omega_r] == ι*[omega]],unminted
52,1211,AntipodalEntanglementProtocol.txt,117,quantum_entanglement,PHONE2_ANCHOR_048,RightUnitProof,AntipodalEntanglementProtocol.txt,53,nearest_prior_same_source,64,ℋ_quantum = Module[,ℋ_quantum = Module[,unminted
52,1212,AntipodalEntanglementProtocol.txt,120,quantum_entanglement,PHONE2_ANCHOR_048,RightUnitProof,AntipodalEntanglementProtocol.txt,53,nearest_prior_same_source,67,L = ComplexLineBundle[,L = ComplexLineBundle[,unminted
52,1213,AntipodalEntanglementProtocol.txt,121,quantum_entanglement,PHONE2_ANCHOR_048,RightUnitProof,AntipodalEntanglementProtocol.txt,53,nearest_prior_same_source,68,"Base → M_reduced,","Base -> M_reduced,",unminted
52,443,AntipodalEntanglementProtocol.txt,122,quantum_entanglement,PHONE2_ANCHOR_048,RightUnitProof,AntipodalEntanglementProtocol.txt,53,nearest_prior_same_source,69,"FirstChernClass → [ω_reduced]/(2π),","FirstChernClass -> [omega_reduced]/(2Pi),",unminted
52,119,AntipodalEntanglementProtocol.txt,123,quantum_entanglement,PHONE2_ANCHOR_048,RightUnitProof,AntipodalEntanglementProtocol.txt,53,nearest_prior_same_source,70,"Connection → ∇ = d + (i/ℏ)θ,","Connection -> ∇ = d + (i/ℏ)theta,",unminted
52,444,AntipodalEntanglementProtocol.txt,124,quantum_entanglement,PHONE2_ANCHOR_048,RightUnitProof,AntipodalEntanglementProtocol.txt,53,nearest_prior_same_source,71,CurvatureForm → Ω = dθ = ω_reduced,CurvatureForm -> Ω = dtheta = omega_reduced,unminted
52,1214,AntipodalEntanglementProtocol.txt,128,quantum_entanglement,PHONE2_ANCHOR_048,RightUnitProof,AntipodalEntanglementProtocol.txt,53,nearest_prior_same_source,75,"𝒫 = KählerPolarization[M_reduced],","𝒫 = KählerPolarization[M_reduced],",unminted
52,1024,AntipodalEntanglementProtocol.txt,131,quantum_entanglement,PHONE2_ANCHOR_048,RightUnitProof,AntipodalEntanglementProtocol.txt,53,nearest_prior_same_source,78,ℋ = Γ_holomorphic[L] = {,ℋ = Γ_holomorphic[L] = {,unminted
52,18,AntipodalEntanglementProtocol.txt,132,quantum_entanglement,PHONE2_ANCHOR_048,RightUnitProof,AntipodalEntanglementProtocol.txt,53,nearest_prior_same_source,79,"ψ ∈ Γ[L] | ∇_X̄ ψ = 0, ∀X̄ ∈ 𝒫^(0,1)","ψ ∈ Γ[L] | ∇_X̄ ψ = 0, ∀X̄ ∈ 𝒫^(0,1)",unminted
52,44,AntipodalEntanglementProtocol.txt,137,quantum_entanglement,PHONE2_ANCHOR_048,RightUnitProof,AntipodalEntanglementProtocol.txt,53,nearest_prior_same_source,84,"InnerProduct[ψ_1, ψ_2] := Integrate[","InnerProduct[ψ_1, ψ_2] := Integrate[",unminted
52,1215,AntipodalEntanglementProtocol.txt,152,quantum_entanglement,PHONE2_ANCHOR_048,RightUnitProof,AntipodalEntanglementProtocol.txt,53,nearest_prior_same_source,99,StochasticEntanglementProcess := Module[,StochasticEntanglementProcess := Module[,unminted
52,445,AntipodalEntanglementProtocol.txt,155,quantum_entanglement,PHONE2_ANCHOR_048,RightUnitProof,AntipodalEntanglementProtocol.txt,53,nearest_prior_same_source,102,"𝒮 = S_+^76799 × S_-^76799,","𝒮 = S_+^76799 × S_-^76799,",unminted
52,1216,AntipodalEntanglementProtocol.txt,158,quantum_entanglement,PHONE2_ANCHOR_048,RightUnitProof,AntipodalEntanglementProtocol.txt,53,nearest_prior_same_source,105,𝒜 = LévyKhintchineOperator[,𝒜 = LévyKhintchineOperator[,unminted
52,120,AntipodalEntanglementProtocol.txt,159,quantum_entanglement,PHONE2_ANCHOR_048,RightUnitProof,AntipodalEntanglementProtocol.txt,53,nearest_prior_same_source,106,"DriftVector → b[x] = -∇V_entangle[x],","DriftVector -> b[x] = -∇V_entangle[x],",unminted
52,215,AntipodalEntanglementProtocol.txt,161,quantum_entanglement,PHONE2_ANCHOR_048,RightUnitProof,AntipodalEntanglementProtocol.txt,53,nearest_prior_same_source,108,DiffusionMatrix → σ[x] = √(2kT) * Module[,DiffusionMatrix -> σ[x] = √(2kT) * Module[,unminted
52,216,AntipodalEntanglementProtocol.txt,162,quantum_entanglement,PHONE2_ANCHOR_048,RightUnitProof,AntipodalEntanglementProtocol.txt,53,nearest_prior_same_source,109,"{i = SphereIndex[x], j = 153601 - i},","{i = SphereIndex[x], j = 153601 - i},",unminted
52,19,AntipodalEntanglementProtocol.txt,169,quantum_entanglement,PHONE2_ANCHOR_048,RightUnitProof,AntipodalEntanglementProtocol.txt,53,nearest_prior_same_source,116,JumpMeasure → ν[dy] = ∑_{k=1}^{76800} (,JumpMeasure -> ν[dy] = ∑_{k=1}^{76800} (,unminted
52,1217,AntipodalEntanglementProtocol.txt,173,quantum_entanglement,PHONE2_ANCHOR_048,RightUnitProof,AntipodalEntanglementProtocol.txt,53,nearest_prior_same_source,120,"LévyTriplet → {b, σ, ν}","LévyTriplet -> {b, σ, ν}",unminted
52,85,AntipodalEntanglementProtocol.txt,177,quantum_entanglement,PHONE2_ANCHOR_048,RightUnitProof,AntipodalEntanglementProtocol.txt,53,nearest_prior_same_source,124,"∂u/∂t + 𝒜u = 0,","∂u/∂t + 𝒜u = 0,",unminted
52,1218,AntipodalEntanglementProtocol.txt,180,quantum_entanglement,PHONE2_ANCHOR_048,RightUnitProof,AntipodalEntanglementProtocol.txt,53,nearest_prior_same_source,127,"u[t,x] = 𝔼_x[","u[t,x] = 𝔼_x[",unminted
52,446,AntipodalEntanglementProtocol.txt,182,quantum_entanglement,PHONE2_ANCHOR_048,RightUnitProof,AntipodalEntanglementProtocol.txt,53,nearest_prior_same_source,129,"∏_{t<τ_k≤T} (1 + W[X_{τ_k-}, ΔX_{τ_k}])","∏_{t<τ_k<=T} (1 + W[X_{τ_k-}, ΔX_{τ_k}])",unminted
52,1219,AntipodalEntanglementProtocol.txt,186,quantum_entanglement,PHONE2_ANCHOR_048,RightUnitProof,AntipodalEntanglementProtocol.txt,53,nearest_prior_same_source,133,ℳ = MartingaleProblem[,ℳ = MartingaleProblem[,unminted
52,1220,AntipodalEntanglementProtocol.txt,187,quantum_entanglement,PHONE2_ANCHOR_048,RightUnitProof,AntipodalEntanglementProtocol.txt,53,nearest_prior_same_source,134,"Generator → 𝒜,","Generator -> 𝒜,",unminted
52,1221,AntipodalEntanglementProtocol.txt,188,quantum_entanglement,PHONE2_ANCHOR_048,RightUnitProof,AntipodalEntanglementProtocol.txt,53,nearest_prior_same_source,135,"Domain → C_c^∞(𝒮),","Domain -> C_c^Infinity(𝒮),",unminted
52,447,AntipodalEntanglementProtocol.txt,189,quantum_entanglement,PHONE2_ANCHOR_048,RightUnitProof,AntipodalEntanglementProtocol.txt,53,nearest_prior_same_source,136,"InitialCondition → δ_{x_0},","InitialCondition -> delta_{x_0},",unminted
52,1222,AntipodalEntanglementProtocol.txt,191,quantum_entanglement,PHONE2_ANCHOR_048,RightUnitProof,AntipodalEntanglementProtocol.txt,53,nearest_prior_same_source,138,WellPosedness := Prove[,WellPosedness := Prove[,unminted
52,217,AntipodalEntanglementProtocol.txt,192,quantum_entanglement,PHONE2_ANCHOR_048,RightUnitProof,AntipodalEntanglementProtocol.txt,53,nearest_prior_same_source,139,"ℙ ∈ 𝒫(D[0,∞)) :","ℙ ∈ 𝒫(D[0,Infinity)) :",unminted
52,45,AntipodalEntanglementProtocol.txt,193,quantum_entanglement,PHONE2_ANCHOR_048,RightUnitProof,AntipodalEntanglementProtocol.txt,53,nearest_prior_same_source,140,M_f^t := f[X_t] - f[X_0] - ∫_0^t 𝒜f[X_s]ds,M_f^t := f[X_t] - f[X_0] - ∫_0^t 𝒜f[X_s]ds,unminted
52,1025,AntipodalEntanglementProtocol.txt,194,quantum_entanglement,PHONE2_ANCHOR_048,RightUnitProof,AntipodalEntanglementProtocol.txt,53,nearest_prior_same_source,141,is ℙ-martingale ∀f ∈ Domain,is ℙ-martingale ∀f ∈ Domain,unminted
52,1026,AntipodalEntanglementProtocol.txt,201,quantum_entanglement,PHONE2_ANCHOR_048,RightUnitProof,AntipodalEntanglementProtocol.txt,53,nearest_prior_same_source,148,InvariantMeasure → π[dx] = (,InvariantMeasure -> Pi[dx] = (,unminted
52,218,AntipodalEntanglementProtocol.txt,206,quantum_entanglement,PHONE2_ANCHOR_048,RightUnitProof,AntipodalEntanglementProtocol.txt,53,nearest_prior_same_source,153,SpectralGap → λ_2 = inf{,SpectralGap -> lambda_2 = inf{,unminted
52,25,AntipodalEntanglementProtocol.txt,208,quantum_entanglement,PHONE2_ANCHOR_048,RightUnitProof,AntipodalEntanglementProtocol.txt,53,nearest_prior_same_source,155,"f ∈ Domain[𝒜], ∫f dπ = 0","f ∈ Domain[𝒜], ∫f dPi = 0",unminted
52,219,AntipodalEntanglementProtocol.txt,211,quantum_entanglement,PHONE2_ANCHOR_048,RightUnitProof,AntipodalEntanglementProtocol.txt,53,nearest_prior_same_source,158,"MixingTime → t_mix = (1/λ_2) * Log[1/ε],","MixingTime -> t_mix = (1/lambda_2) * Log[1/ε],",unminted
52,1223,AntipodalEntanglementProtocol.txt,213,quantum_entanglement,PHONE2_ANCHOR_048,RightUnitProof,AntipodalEntanglementProtocol.txt,53,nearest_prior_same_source,160,LargeDeviationPrinciple := RateFunction[,LargeDeviationPrinciple := RateFunction[,unminted
52,1027,AntipodalEntanglementProtocol.txt,214,quantum_entanglement,PHONE2_ANCHOR_048,RightUnitProof,AntipodalEntanglementProtocol.txt,53,nearest_prior_same_source,161,"I[γ] = sup_{θ∈ℝ^d} {⟨θ,γ⟩ - Λ(θ)}","I[gamma] = sup_{theta∈ℝ^d} {⟨theta,gamma⟩ - Λ(theta)}",unminted
52,46,AntipodalEntanglementProtocol.txt,215,quantum_entanglement,PHONE2_ANCHOR_048,RightUnitProof,AntipodalEntanglementProtocol.txt,53,nearest_prior_same_source,162,Λ[θ] = lim_{t→∞} (1/t)Log[𝔼[Exp[θ·X_t]]],Λ[theta] = lim_{t->Infinity} (1/t)Log[𝔼[Exp[theta·X_t]]],unminted
52,1224,AntipodalEntanglementProtocol.txt,225,quantum_entanglement,PHONE2_ANCHOR_048,RightUnitProof,AntipodalEntanglementProtocol.txt,53,nearest_prior_same_source,172,EntanglementSpectralSequence := Module[,EntanglementSpectralSequence := Module[,unminted
52,448,AntipodalEntanglementProtocol.txt,228,quantum_entanglement,PHONE2_ANCHOR_048,RightUnitProof,AntipodalEntanglementProtocol.txt,53,nearest_prior_same_source,175,"C^{p,q} = C^p(DAANSsphere","C^{p,q} = C^p(DAANSsphere",unminted
52,449,AntipodalEntanglementProtocol.txt,231,quantum_entanglement,PHONE2_ANCHOR_048,RightUnitProof,AntipodalEntanglementProtocol.txt,53,nearest_prior_same_source,178,"d_h: C^{p,q} → C^{p+1,q}, (* Horizontal: sphere cohomology *)","d_h: C^{p,q} -> C^{p+1,q}, (* Horizontal: sphere cohomology *)",unminted
52,450,AntipodalEntanglementProtocol.txt,232,quantum_entanglement,PHONE2_ANCHOR_048,RightUnitProof,AntipodalEntanglementProtocol.txt,53,nearest_prior_same_source,179,"d_v: C^{p,q} → C^{p,q+1}, (* Vertical: blob cohomology *)","d_v: C^{p,q} -> C^{p,q+1}, (* Vertical: blob cohomology *)",unminted
52,121,AntipodalEntanglementProtocol.txt,235,quantum_entanglement,PHONE2_ANCHOR_048,RightUnitProof,AntipodalEntanglementProtocol.txt,53,nearest_prior_same_source,182,"Tot(C) = ⊕_{n≥0} (⊕_{p+q=n} C^{p,q}),","Tot(C) = ⊕_{n>=0} (⊕_{p+q=n} C^{p,q}),",unminted
52,451,AntipodalEntanglementProtocol.txt,236,quantum_entanglement,PHONE2_ANCHOR_048,RightUnitProof,AntipodalEntanglementProtocol.txt,53,nearest_prior_same_source,183,"d_tot = d_h + (-1)^p d_v,","d_tot = d_h + (-1)^p d_v,",unminted
52,220,AntipodalEntanglementProtocol.txt,239,quantum_entanglement,PHONE2_ANCHOR_048,RightUnitProof,AntipodalEntanglementProtocol.txt,53,nearest_prior_same_source,186,"E_1^{p,q} = H_v^q(C^{p,*}) = H^q(BlobSpace","E_1^{p,q} = H_v^q(C^{p,*}) = H^q(BlobSpace",unminted
52,221,AntipodalEntanglementProtocol.txt,242,quantum_entanglement,PHONE2_ANCHOR_048,RightUnitProof,AntipodalEntanglementProtocol.txt,53,nearest_prior_same_source,189,"E_2^{p,q} = H_h^p(E_1^{*,q}) = H^p(DAANSsphere","E_2^{p,q} = H_h^p(E_1^{*,q}) = H^p(DAANSsphere",unminted
51,1243,AntipodalEntanglementProtocol.txt,390,quantum_entanglement,PHONE2_ANCHOR_049,TruncationProof,AntipodalEntanglementProtocol.txt,390,nearest_prior_same_source,0,TruncationProof := Prove[,TruncationProof := Prove[,unminted
51,228,AntipodalEntanglementProtocol.txt,392,quantum_entanglement,PHONE2_ANCHOR_049,TruncationProof,AntipodalEntanglementProtocol.txt,390,nearest_prior_same_source,2,"IsNTruncated[X, n] := ∏_{x,y:X} IsNTruncated[x =_X y, n-1],","IsNTruncated[X, n] := ∏_{x,y:X} IsNTruncated[x =_X y, n-1],",unminted
51,229,AntipodalEntanglementProtocol.txt,395,quantum_entanglement,PHONE2_ANCHOR_049,TruncationProof,AntipodalEntanglementProtocol.txt,390,nearest_prior_same_source,5,"G] := ‖X → K(G,n)‖_0,","G] := ‖X -> K(G,n)‖_0,",unminted
51,470,AntipodalEntanglementProtocol.txt,398,quantum_entanglement,PHONE2_ANCHOR_049,TruncationProof,AntipodalEntanglementProtocol.txt,390,nearest_prior_same_source,8,"π_1[EntangledSphere, base] = Module[","Pi_1[EntangledSphere, base] = Module[",unminted
51,1030,AntipodalEntanglementProtocol.txt,400,quantum_entanglement,PHONE2_ANCHOR_049,TruncationProof,AntipodalEntanglementProtocol.txt,390,nearest_prior_same_source,10,"loops = base =_{ES} base,","loops = base =_{ES} base,",unminted
51,1244,AntipodalEntanglementProtocol.txt,401,quantum_entanglement,PHONE2_ANCHOR_049,TruncationProof,AntipodalEntanglementProtocol.txt,390,nearest_prior_same_source,11,"composition = TransportComposition,","composition = TransportComposition,",unminted
51,1245,AntipodalEntanglementProtocol.txt,402,quantum_entanglement,PHONE2_ANCHOR_049,TruncationProof,AntipodalEntanglementProtocol.txt,390,nearest_prior_same_source,12,"inverse = PathInverse,","inverse = PathInverse,",unminted
51,1246,AntipodalEntanglementProtocol.txt,403,quantum_entanglement,PHONE2_ANCHOR_049,TruncationProof,AntipodalEntanglementProtocol.txt,390,nearest_prior_same_source,13,identity = Refl_base,identity = Refl_base,unminted
51,471,AntipodalEntanglementProtocol.txt,407,quantum_entanglement,PHONE2_ANCHOR_049,TruncationProof,AntipodalEntanglementProtocol.txt,390,nearest_prior_same_source,17,"Elements → ‖loops‖_0,","Elements -> ‖loops‖_0,",unminted
51,1247,AntipodalEntanglementProtocol.txt,408,quantum_entanglement,PHONE2_ANCHOR_049,TruncationProof,AntipodalEntanglementProtocol.txt,390,nearest_prior_same_source,18,"Operation → composition,","Operation -> composition,",unminted
51,1248,AntipodalEntanglementProtocol.txt,409,quantum_entanglement,PHONE2_ANCHOR_049,TruncationProof,AntipodalEntanglementProtocol.txt,390,nearest_prior_same_source,19,"Identity → identity,","Identity -> identity,",unminted
51,1249,AntipodalEntanglementProtocol.txt,410,quantum_entanglement,PHONE2_ANCHOR_049,TruncationProof,AntipodalEntanglementProtocol.txt,390,nearest_prior_same_source,20,Inverse → inverse,Inverse -> inverse,unminted
51,1250,AntipodalEntanglementProtocol.txt,416,quantum_entanglement,PHONE2_ANCHOR_049,TruncationProof,AntipodalEntanglementProtocol.txt,390,nearest_prior_same_source,26,CubicalExtension := Module[,CubicalExtension := Module[,unminted
51,472,AntipodalEntanglementProtocol.txt,419,quantum_entanglement,PHONE2_ANCHOR_049,TruncationProof,AntipodalEntanglementProtocol.txt,390,nearest_prior_same_source,29,"I = IntervalType[0,1],","I = IntervalType[0,1],",unminted
51,230,AntipodalEntanglementProtocol.txt,422,quantum_entanglement,PHONE2_ANCHOR_049,TruncationProof,AntipodalEntanglementProtocol.txt,390,nearest_prior_same_source,32,"Path_A(x,y) := I → A /","Path_A(x,y) := I -> A /",unminted
51,473,AntipodalEntanglementProtocol.txt,425,quantum_entanglement,PHONE2_ANCHOR_049,TruncationProof,AntipodalEntanglementProtocol.txt,390,nearest_prior_same_source,35,"KanFilling[n-cube with (n-1)-face missing] → n-cube,","KanFilling[n-cube with (n-1)-face missing] -> n-cube,",unminted
51,48,AntipodalEntanglementProtocol.txt,428,quantum_entanglement,PHONE2_ANCHOR_049,TruncationProof,AntipodalEntanglementProtocol.txt,390,nearest_prior_same_source,38,comp^i: ∏_{A:I→𝒰} ∏_{φ:𝔽} (∀i,comp^i: ∏_{A:I->𝒰} ∏_{phi:𝔽} (∀i,unminted
51,49,AntipodalEntanglementProtocol.txt,428,quantum_entanglement,PHONE2_ANCHOR_049,TruncationProof,AntipodalEntanglementProtocol.txt,390,nearest_prior_same_source,38,"φ → A(i)) → A(0) → A(1),","phi -> A(i)) -> A(0) -> A(1),",unminted
51,1251,AntipodalEntanglementProtocol.txt,431,quantum_entanglement,PHONE2_ANCHOR_049,TruncationProof,AntipodalEntanglementProtocol.txt,390,nearest_prior_same_source,41,"Glue[φ ↦ (T, f)] /. {","Glue[phi ↦ (T, f)] /. {",unminted
50,1252,AntipodalEntanglementProtocol.txt,439,quantum_entanglement,PHONE2_ANCHOR_050,ModelValidation,AntipodalEntanglementProtocol.txt,439,nearest_prior_same_source,0,ModelValidation := Prove[,ModelValidation := Prove[,unminted
