equation_id,equation_title,equation_source_file,equation_line_number,equation_domain_family,wolfram_status,anchor_id,anchor_title,anchor_semantic_kind,anchor_domain_family,anchor_source_file,anchor_line_number,mapping_method,line_distance
ID11133,Phone2 Elsasser Universality — Lambda Function Field Density Viscosity Rotation,univision.txt,138,quantum_entanglement,wolfram_gold_anchor_fragment_carrier_verified,PHONE2_ANCHOR_003,Elsasser Universality,Theorem,gyromagnetic_gravity,univision.txt,125,nearest_prior_same_source,13
ID11134,Phone2 Topological Field Constraint — U D Frac 3 Mu 0 Mu 2 2 Pi D 4 + U Text Constraint D,univision.txt,195,general_math,wolfram_gold_anchor_equation_parse_verified,PHONE2_ANCHOR_004,Topological Field Constraint,Theorem,gyromagnetic_gravity,univision.txt,193,nearest_prior_same_source,2
ID11135,Phone2 Topological Field Constraint — Vec B Text Torus Nabla Times Vec A Phi Quad Vec A Frac,univision.txt,203,field_topology_mhd,wolfram_gold_anchor_symbolic_carrier_verified,PHONE2_ANCHOR_004,Topological Field Constraint,Theorem,gyromagnetic_gravity,univision.txt,193,nearest_prior_same_source,10
ID11136,Phone2 TZP Vacuum Divergence — Rho Text Vac R T Sum N 0 Infty Sum I 1 N Tzp -1 N Gamm,univision.txt,105,signal_wave,wolfram_gold_anchor_symbolic_carrier_verified,PHONE2_ANCHOR_005,TZP Vacuum Divergence,Theorem,quantum_entanglement,univision.txt,103,nearest_prior_same_source,2
ID11137,Phone2 Topological Locking — Phi N Phi 0 Quad Phi 0 Frac H 2E Approx 2,univision.txt,213,general_math,wolfram_gold_anchor_symbolic_carrier_verified,PHONE2_ANCHOR_006,Topological Locking,Corollary,gyromagnetic_gravity,univision.txt,211,nearest_prior_same_source,2
ID11138,Phone2 Universal Criticality — P S Sim S - Tau E -S/S C Quad Tau Frac 3 2,univision.txt,227,general_math,wolfram_gold_anchor_symbolic_carrier_verified,PHONE2_ANCHOR_007,Universal Criticality,Theorem,quantum_entanglement,univision.txt,225,nearest_prior_same_source,2
ID11139,Phone2 Universal Criticality — Criticalexponent Distribution Module,univision.txt,234,optimization_computation,wolfram_gold_anchor_fragment_carrier_verified,PHONE2_ANCHOR_007,Universal Criticality,Theorem,quantum_entanglement,univision.txt,225,nearest_prior_same_source,9
ID11140,Phone2 Universal Criticality — Tau -D Log P S Log S /,univision.txt,237,general_math,wolfram_gold_anchor_fragment_carrier_verified,PHONE2_ANCHOR_007,Universal Criticality,Theorem,quantum_entanglement,univision.txt,225,nearest_prior_same_source,12
ID11141,Phone2 Universal Criticality — Avalanche Probabilitydistribution,univision.txt,239,general_math,wolfram_gold_anchor_fragment_carrier_verified,PHONE2_ANCHOR_007,Universal Criticality,Theorem,quantum_entanglement,univision.txt,225,nearest_prior_same_source,14
ID11142,Phone2 Universal Criticality — Assert Tau 3/2 Universal Critical Exponent,univision.txt,244,general_math,wolfram_gold_anchor_equation_parse_verified,PHONE2_ANCHOR_007,Universal Criticality,Theorem,quantum_entanglement,univision.txt,225,nearest_prior_same_source,19
ID11143,Phone2 Discrete Dark Matter Distribution — Rho Text Dark Text Apparent Frac C 2 4 Pi Gr U 2 Delta,univision.txt,269,general_math,wolfram_gold_anchor_equation_parse_verified,PHONE2_ANCHOR_008,Discrete Dark Matter Distribution,Theorem,quantum_entanglement,univision.txt,267,nearest_prior_same_source,2
ID11144,Phone2 Discrete Dark Matter Distribution — Psi Rangle S 3 Frac 1 Sqrt 2 Left Uparrow Rangle Chi O,univision.txt,280,general_math,wolfram_gold_anchor_symbolic_carrier_verified,PHONE2_ANCHOR_008,Discrete Dark Matter Distribution,Theorem,quantum_entanglement,univision.txt,267,nearest_prior_same_source,13
ID11145,Phone2 Discrete Dark Matter Distribution — Mathcal L Text Total Int Mathcal M D 4X Sqrt -G Bigg F,univision.txt,291,quantum_entanglement,wolfram_gold_anchor_equation_parse_verified,PHONE2_ANCHOR_008,Discrete Dark Matter Distribution,Theorem,quantum_entanglement,univision.txt,267,nearest_prior_same_source,24
ID11146,Phone2 Discrete Dark Matter Distribution — Mathcal L Text Total Int Mathcal M D 4X Sqrt -G Bigg F,univision.txt,292,general_math,wolfram_gold_anchor_equation_parse_verified,PHONE2_ANCHOR_008,Discrete Dark Matter Distribution,Theorem,quantum_entanglement,univision.txt,267,nearest_prior_same_source,25
ID11147,Phone2 CMBEmergenceTheorem — Unificationcomparison Association,UnificationComparison.txt,1,general_math,wolfram_gold_anchor_fragment_carrier_verified,PHONE2_ANCHOR_009,CMBEmergenceTheorem,Theorem,toe_unification,UnificationComparison.txt,999,nearest_same_source,998
ID11148,Phone2 CMBEmergenceTheorem — G Gut Su 5 Su 3 Su 2 U 1,UnificationComparison.txt,4,general_math,wolfram_gold_anchor_equation_parse_verified,PHONE2_ANCHOR_009,CMBEmergenceTheorem,Theorem,toe_unification,UnificationComparison.txt,999,nearest_same_source,995
ID11149,Phone2 CMBEmergenceTheorem — Symmetry Breaking Φ Higgs 0,UnificationComparison.txt,5,general_math,wolfram_gold_anchor_equation_parse_verified,PHONE2_ANCHOR_009,CMBEmergenceTheorem,Theorem,toe_unification,UnificationComparison.txt,999,nearest_same_source,994
ID11150,Phone2 CMBEmergenceTheorem — Convergence Point Tzp Lemniscatic,UnificationComparison.txt,12,general_math,wolfram_gold_anchor_equation_parse_verified,PHONE2_ANCHOR_009,CMBEmergenceTheorem,Theorem,toe_unification,UnificationComparison.txt,999,nearest_same_source,987
ID11151,Phone2 CMBEmergenceTheorem — Mechanism Dimensionalcollapse 4D 2D Infiniteordertrans,UnificationComparison.txt,13,general_math,wolfram_gold_anchor_equation_parse_verified,PHONE2_ANCHOR_009,CMBEmergenceTheorem,Theorem,toe_unification,UnificationComparison.txt,999,nearest_same_source,986
ID11152,Phone2 CMBEmergenceTheorem — Forceconvergencemechanism Module,UnificationComparison.txt,19,optimization_computation,wolfram_gold_anchor_fragment_carrier_verified,PHONE2_ANCHOR_009,CMBEmergenceTheorem,Theorem,toe_unification,UnificationComparison.txt,999,nearest_same_source,980
ID11153,Phone2 CMBEmergenceTheorem — Coupling Evolution Module G I Μ Scale,UnificationComparison.txt,23,optimization_computation,wolfram_gold_anchor_fragment_carrier_verified,PHONE2_ANCHOR_009,CMBEmergenceTheorem,Theorem,toe_unification,UnificationComparison.txt,999,nearest_same_source,976
ID11154,Phone2 CMBEmergenceTheorem — Beta Functions Association,UnificationComparison.txt,24,general_math,wolfram_gold_anchor_fragment_carrier_verified,PHONE2_ANCHOR_009,CMBEmergenceTheorem,Theorem,toe_unification,UnificationComparison.txt,999,nearest_same_source,975
ID11155,Phone2 CMBEmergenceTheorem — Fixed Point Solve,UnificationComparison.txt,33,general_math,wolfram_gold_anchor_fragment_carrier_verified,PHONE2_ANCHOR_009,CMBEmergenceTheorem,Theorem,toe_unification,UnificationComparison.txt,999,nearest_same_source,966
ID11156,Phone2 CMBEmergenceTheorem — And Values Beta Functions 0,UnificationComparison.txt,34,general_math,wolfram_gold_anchor_fragment_carrier_verified,PHONE2_ANCHOR_009,CMBEmergenceTheorem,Theorem,toe_unification,UnificationComparison.txt,999,nearest_same_source,965
ID11157,Phone2 CMBEmergenceTheorem — Dimension Flow 4 - Ε Log Μ Scale/Μ Tzp,UnificationComparison.txt,40,general_math,wolfram_gold_anchor_equation_parse_verified,PHONE2_ANCHOR_009,CMBEmergenceTheorem,Theorem,toe_unification,UnificationComparison.txt,999,nearest_same_source,959
ID11158,Phone2 CMBEmergenceTheorem — Limit Dimension Flow Μ Scale - Μ Tzp 2,UnificationComparison.txt,42,general_math,wolfram_gold_anchor_equation_parse_verified,PHONE2_ANCHOR_009,CMBEmergenceTheorem,Theorem,toe_unification,UnificationComparison.txt,999,nearest_same_source,957
ID11159,Phone2 CMBEmergenceTheorem — S Unified D X G,UnificationComparison.txt,47,general_math,wolfram_gold_anchor_fragment_carrier_verified,PHONE2_ANCHOR_009,CMBEmergenceTheorem,Theorem,toe_unification,UnificationComparison.txt,999,nearest_same_source,952
ID11160,Phone2 CMBEmergenceTheorem — Functionalderivative S Unified Fields 0,UnificationComparison.txt,55,general_math,wolfram_gold_anchor_equation_parse_verified,PHONE2_ANCHOR_009,CMBEmergenceTheorem,Theorem,toe_unification,UnificationComparison.txt,999,nearest_same_source,944
ID11161,Phone2 CMBEmergenceTheorem — Unifiedfieldstructure Trawin Module,UnificationComparison.txt,56,optimization_computation,wolfram_gold_anchor_fragment_carrier_verified,PHONE2_ANCHOR_009,CMBEmergenceTheorem,Theorem,toe_unification,UnificationComparison.txt,999,nearest_same_source,943
ID11162,Phone2 CMBEmergenceTheorem — Topological Module Gerbe Classification Obstruction Cl,UnificationComparison.txt,60,geometry_topology,wolfram_gold_anchor_fragment_carrier_verified,PHONE2_ANCHOR_009,CMBEmergenceTheorem,Theorem,toe_unification,UnificationComparison.txt,999,nearest_same_source,939
ID11163,Phone2 CMBEmergenceTheorem — Gerbe Classification H Lemniscatic U 1,UnificationComparison.txt,61,general_math,wolfram_gold_anchor_symbolic_carrier_verified,PHONE2_ANCHOR_009,CMBEmergenceTheorem,Theorem,toe_unification,UnificationComparison.txt,999,nearest_same_source,938
ID11164,Phone2 CMBEmergenceTheorem — Obstruction Class Chernsimonsinvariant,UnificationComparison.txt,63,general_math,wolfram_gold_anchor_fragment_carrier_verified,PHONE2_ANCHOR_009,CMBEmergenceTheorem,Theorem,toe_unification,UnificationComparison.txt,999,nearest_same_source,936
ID11165,Phone2 CMBEmergenceTheorem — Level - K 1/ 4Π Tr F F,UnificationComparison.txt,65,general_math,wolfram_gold_anchor_equation_parse_verified,PHONE2_ANCHOR_009,CMBEmergenceTheorem,Theorem,toe_unification,UnificationComparison.txt,999,nearest_same_source,934
ID11166,Phone2 CMBEmergenceTheorem — Categorical Module Forces Category Unification Functor,UnificationComparison.txt,76,category_type_theory,wolfram_gold_anchor_fragment_carrier_verified,PHONE2_ANCHOR_009,CMBEmergenceTheorem,Theorem,toe_unification,UnificationComparison.txt,999,nearest_same_source,923
ID11167,Phone2 CMBEmergenceTheorem — Forces Category Highercategory,UnificationComparison.txt,77,category_type_theory,wolfram_gold_anchor_fragment_carrier_verified,PHONE2_ANCHOR_009,CMBEmergenceTheorem,Theorem,toe_unification,UnificationComparison.txt,999,nearest_same_source,922
ID11168,Phone2 CMBEmergenceTheorem — Unification Functor Adjointfunctortheorem,UnificationComparison.txt,90,category_type_theory,wolfram_gold_anchor_fragment_carrier_verified,PHONE2_ANCHOR_009,CMBEmergenceTheorem,Theorem,toe_unification,UnificationComparison.txt,999,nearest_same_source,909
ID11169,Phone2 CMBEmergenceTheorem — Leftadjoint - Dimensionalreduction 4D 2D,UnificationComparison.txt,91,general_math,wolfram_gold_anchor_fragment_carrier_verified,PHONE2_ANCHOR_009,CMBEmergenceTheorem,Theorem,toe_unification,UnificationComparison.txt,999,nearest_same_source,908
ID11170,Phone2 CMBEmergenceTheorem — Rightadjoint - Vacuuminjection 2D 4D,UnificationComparison.txt,92,general_math,wolfram_gold_anchor_fragment_carrier_verified,PHONE2_ANCHOR_009,CMBEmergenceTheorem,Theorem,toe_unification,UnificationComparison.txt,999,nearest_same_source,907
ID11171,Phone2 CMBEmergenceTheorem — Unit - Η Id Rightadjoint Leftadjoint,UnificationComparison.txt,93,general_math,wolfram_gold_anchor_fragment_carrier_verified,PHONE2_ANCHOR_009,CMBEmergenceTheorem,Theorem,toe_unification,UnificationComparison.txt,999,nearest_same_source,906
ID11172,Phone2 CMBEmergenceTheorem — Counit - Ε Leftadjoint Rightadjoint Id,UnificationComparison.txt,94,general_math,wolfram_gold_anchor_equation_parse_verified,PHONE2_ANCHOR_009,CMBEmergenceTheorem,Theorem,toe_unification,UnificationComparison.txt,999,nearest_same_source,905
ID11173,Phone2 CMBEmergenceTheorem — Fibration Module Principal Bundle Associated Bundles C,UnificationComparison.txt,101,geometry_topology,wolfram_gold_anchor_fragment_carrier_verified,PHONE2_ANCHOR_009,CMBEmergenceTheorem,Theorem,toe_unification,UnificationComparison.txt,999,nearest_same_source,898
ID11174,Phone2 CMBEmergenceTheorem — Principal Bundle Principalbundle,UnificationComparison.txt,102,geometry_topology,wolfram_gold_anchor_fragment_carrier_verified,PHONE2_ANCHOR_009,CMBEmergenceTheorem,Theorem,toe_unification,UnificationComparison.txt,999,nearest_same_source,897
ID11175,Phone2 CMBEmergenceTheorem — Structuregroup - G Structure U 1 Su 2 Su 3 Diff,UnificationComparison.txt,105,general_math,wolfram_gold_anchor_fragment_carrier_verified,PHONE2_ANCHOR_009,CMBEmergenceTheorem,Theorem,toe_unification,UnificationComparison.txt,999,nearest_same_source,894
ID11176,Phone2 CMBEmergenceTheorem — Projection - Π E B,UnificationComparison.txt,106,general_math,wolfram_gold_anchor_equation_parse_verified,PHONE2_ANCHOR_009,CMBEmergenceTheorem,Theorem,toe_unification,UnificationComparison.txt,999,nearest_same_source,893
ID11177,Phone2 CMBEmergenceTheorem — Associated Bundles Association,UnificationComparison.txt,109,geometry_topology,wolfram_gold_anchor_fragment_carrier_verified,PHONE2_ANCHOR_009,CMBEmergenceTheorem,Theorem,toe_unification,UnificationComparison.txt,999,nearest_same_source,890
ID11178,Phone2 CMBEmergenceTheorem — Electromagnetic - Linebundle C F/ 2Π,UnificationComparison.txt,111,field_topology_mhd,wolfram_gold_anchor_fragment_carrier_verified,PHONE2_ANCHOR_009,CMBEmergenceTheorem,Theorem,toe_unification,UnificationComparison.txt,999,nearest_same_source,888
ID11179,Phone2 CMBEmergenceTheorem — Connection Form Module Ω Total Holonomy,UnificationComparison.txt,116,optimization_computation,wolfram_gold_anchor_fragment_carrier_verified,PHONE2_ANCHOR_009,CMBEmergenceTheorem,Theorem,toe_unification,UnificationComparison.txt,999,nearest_same_source,883
ID11180,Phone2 CMBEmergenceTheorem — Ω Total Sum,UnificationComparison.txt,117,general_math,wolfram_gold_anchor_fragment_carrier_verified,PHONE2_ANCHOR_009,CMBEmergenceTheorem,Theorem,toe_unification,UnificationComparison.txt,999,nearest_same_source,882
ID11181,Phone2 CMBEmergenceTheorem — Holonomy Pathorderedexponential,UnificationComparison.txt,122,general_math,wolfram_gold_anchor_fragment_carrier_verified,PHONE2_ANCHOR_009,CMBEmergenceTheorem,Theorem,toe_unification,UnificationComparison.txt,999,nearest_same_source,877
ID11182,Phone2 CMBEmergenceTheorem — Path - Γ S Encircling Tzp,UnificationComparison.txt,124,general_math,wolfram_gold_anchor_equation_parse_verified,PHONE2_ANCHOR_009,CMBEmergenceTheorem,Theorem,toe_unification,UnificationComparison.txt,999,nearest_same_source,875
ID11183,Phone2 CMBEmergenceTheorem — Limit Holonomy Γ Pointloop Tzp,UnificationComparison.txt,128,general_math,wolfram_gold_anchor_fragment_carrier_verified,PHONE2_ANCHOR_009,CMBEmergenceTheorem,Theorem,toe_unification,UnificationComparison.txt,999,nearest_same_source,871
ID11184,Phone2 CMBEmergenceTheorem — Quantum Geometry Module,UnificationComparison.txt,136,quantum_entanglement,wolfram_gold_anchor_fragment_carrier_verified,PHONE2_ANCHOR_009,CMBEmergenceTheorem,Theorem,toe_unification,UnificationComparison.txt,999,nearest_same_source,863
ID11185,Phone2 CMBEmergenceTheorem — Quantum Metric Module G Ij,UnificationComparison.txt,140,quantum_entanglement,wolfram_gold_anchor_fragment_carrier_verified,PHONE2_ANCHOR_009,CMBEmergenceTheorem,Theorem,toe_unification,UnificationComparison.txt,999,nearest_same_source,859
ID11186,Phone2 CMBEmergenceTheorem — G Ij Re I J - I J,UnificationComparison.txt,141,general_math,wolfram_gold_anchor_equation_parse_verified,PHONE2_ANCHOR_009,CMBEmergenceTheorem,Theorem,toe_unification,UnificationComparison.txt,999,nearest_same_source,858
ID11187,Phone2 CMBEmergenceTheorem — Berry Curvature Module Ω Berry,UnificationComparison.txt,155,geometry_topology,wolfram_gold_anchor_fragment_carrier_verified,PHONE2_ANCHOR_009,CMBEmergenceTheorem,Theorem,toe_unification,UnificationComparison.txt,999,nearest_same_source,844
ID11188,Phone2 CMBEmergenceTheorem — Ω Berry Im I J - J I,UnificationComparison.txt,156,general_math,wolfram_gold_anchor_equation_parse_verified,PHONE2_ANCHOR_009,CMBEmergenceTheorem,Theorem,toe_unification,UnificationComparison.txt,999,nearest_same_source,843
ID11189,Phone2 CMBEmergenceTheorem — Integrate Ω Berry Surface Enclosingsphere Tzp,UnificationComparison.txt,159,geometry_topology,wolfram_gold_anchor_fragment_carrier_verified,PHONE2_ANCHOR_009,CMBEmergenceTheorem,Theorem,toe_unification,UnificationComparison.txt,999,nearest_same_source,840
ID11190,Phone2 CMBEmergenceTheorem — Unified Geometry Riemannianmetric Quantum Metric +,UnificationComparison.txt,163,quantum_entanglement,wolfram_gold_anchor_fragment_carrier_verified,PHONE2_ANCHOR_009,CMBEmergenceTheorem,Theorem,toe_unification,UnificationComparison.txt,999,nearest_same_source,836
ID11191,Phone2 CMBEmergenceTheorem — Convergence Locus Module,UnificationComparison.txt,174,optimization_computation,wolfram_gold_anchor_fragment_carrier_verified,PHONE2_ANCHOR_009,CMBEmergenceTheorem,Theorem,toe_unification,UnificationComparison.txt,999,nearest_same_source,825
ID11192,Phone2 CMBEmergenceTheorem — Stress Energy Total Sum,UnificationComparison.txt,177,general_math,wolfram_gold_anchor_fragment_carrier_verified,PHONE2_ANCHOR_009,CMBEmergenceTheorem,Theorem,toe_unification,UnificationComparison.txt,999,nearest_same_source,822
ID11193,Phone2 CMBEmergenceTheorem — Curvature Total Module R Unified,UnificationComparison.txt,182,geometry_topology,wolfram_gold_anchor_fragment_carrier_verified,PHONE2_ANCHOR_009,CMBEmergenceTheorem,Theorem,toe_unification,UnificationComparison.txt,999,nearest_same_source,817
ID11194,Phone2 CMBEmergenceTheorem — R Unified R Gravitational +,UnificationComparison.txt,183,gravity_cosmology,wolfram_gold_anchor_fragment_carrier_verified,PHONE2_ANCHOR_009,CMBEmergenceTheorem,Theorem,toe_unification,UnificationComparison.txt,999,nearest_same_source,816
ID11195,Phone2 CMBEmergenceTheorem — R Μν - 1/2 G Μν R + Λ G Μν 8Πg/C 4 Stress Energy Total,UnificationComparison.txt,189,general_math,wolfram_gold_anchor_equation_parse_verified,PHONE2_ANCHOR_009,CMBEmergenceTheorem,Theorem,toe_unification,UnificationComparison.txt,999,nearest_same_source,810
ID11196,Phone2 CMBEmergenceTheorem — Field Strength Total Exteriorderivative,UnificationComparison.txt,192,general_math,wolfram_gold_anchor_fragment_carrier_verified,PHONE2_ANCHOR_009,CMBEmergenceTheorem,Theorem,toe_unification,UnificationComparison.txt,999,nearest_same_source,807
ID11197,Phone2 CMBEmergenceTheorem — Coherence Condition And,UnificationComparison.txt,200,general_math,wolfram_gold_anchor_fragment_carrier_verified,PHONE2_ANCHOR_009,CMBEmergenceTheorem,Theorem,toe_unification,UnificationComparison.txt,999,nearest_same_source,799
ID11198,Phone2 CMBEmergenceTheorem — Solution Coherence Condition R - R Tzp,UnificationComparison.txt,206,general_math,wolfram_gold_anchor_equation_parse_verified,PHONE2_ANCHOR_009,CMBEmergenceTheorem,Theorem,toe_unification,UnificationComparison.txt,999,nearest_same_source,793
ID11199,Phone2 CMBEmergenceTheorem — Gravitationalobservables Association,UnificationComparison.txt,378,gravity_cosmology,wolfram_gold_anchor_fragment_carrier_verified,PHONE2_ANCHOR_009,CMBEmergenceTheorem,Theorem,toe_unification,UnificationComparison.txt,999,nearest_same_source,621
ID11200,Phone2 CMBEmergenceTheorem — Ω Thomas Γ - 1 V A /C 2,UnificationComparison.txt,380,general_math,wolfram_gold_anchor_equation_parse_verified,PHONE2_ANCHOR_009,CMBEmergenceTheorem,Theorem,toe_unification,UnificationComparison.txt,999,nearest_same_source,619
ID11201,Phone2 CMBEmergenceTheorem — Ω Geodetic 3 G Newton M Earth / 2 C 2 R 3 R V,UnificationComparison.txt,381,general_math,wolfram_gold_anchor_equation_parse_verified,PHONE2_ANCHOR_009,CMBEmergenceTheorem,Theorem,toe_unification,UnificationComparison.txt,999,nearest_same_source,618
ID11202,Phone2 CMBEmergenceTheorem — Ω Lense Thirring G Newton / C 2 R 3,UnificationComparison.txt,382,general_math,wolfram_gold_anchor_symbolic_carrier_verified,PHONE2_ANCHOR_009,CMBEmergenceTheorem,Theorem,toe_unification,UnificationComparison.txt,999,nearest_same_source,617
ID11203,Phone2 CMBEmergenceTheorem — Gravitationalredshift - Ν Observed/Ν Emitted - 1,UnificationComparison.txt,392,gravity_cosmology,wolfram_gold_anchor_equation_parse_verified,PHONE2_ANCHOR_009,CMBEmergenceTheorem,Theorem,toe_unification,UnificationComparison.txt,999,nearest_same_source,607
ID11204,Phone2 CMBEmergenceTheorem — Conservationconstraint T Μν Total Module,UnificationComparison.txt,398,optimization_computation,wolfram_gold_anchor_fragment_carrier_verified,PHONE2_ANCHOR_009,CMBEmergenceTheorem,Theorem,toe_unification,UnificationComparison.txt,999,nearest_same_source,601
ID11205,Phone2 CMBEmergenceTheorem — T Vacuum Tzp T Μν Tzp Exp -R 2/Ξ Coherence 2,UnificationComparison.txt,401,general_math,wolfram_gold_anchor_equation_parse_verified,PHONE2_ANCHOR_009,CMBEmergenceTheorem,Theorem,toe_unification,UnificationComparison.txt,999,nearest_same_source,598
ID11206,Phone2 CMBEmergenceTheorem — T Matter Module Ρ Eff P Eff,UnificationComparison.txt,403,optimization_computation,wolfram_gold_anchor_fragment_carrier_verified,PHONE2_ANCHOR_009,CMBEmergenceTheorem,Theorem,toe_unification,UnificationComparison.txt,999,nearest_same_source,596
ID11207,Phone2 CMBEmergenceTheorem — Ρ Eff Tr Ρ Matrix Trawin,UnificationComparison.txt,404,general_math,wolfram_gold_anchor_equation_parse_verified,PHONE2_ANCHOR_009,CMBEmergenceTheorem,Theorem,toe_unification,UnificationComparison.txt,999,nearest_same_source,595
ID11208,Phone2 CMBEmergenceTheorem — P Eff - 1/3 Tr Ρ Matrix Trawin P I,UnificationComparison.txt,405,general_math,wolfram_gold_anchor_equation_parse_verified,PHONE2_ANCHOR_009,CMBEmergenceTheorem,Theorem,toe_unification,UnificationComparison.txt,999,nearest_same_source,594
ID11209,Phone2 CMBEmergenceTheorem — T Gravitational C 4/ 8 Π G Newton,UnificationComparison.txt,410,gravity_cosmology,wolfram_gold_anchor_symbolic_carrier_verified,PHONE2_ANCHOR_009,CMBEmergenceTheorem,Theorem,toe_unification,UnificationComparison.txt,999,nearest_same_source,589
ID11210,Phone2 CMBEmergenceTheorem — Conservation Equation Covariantderivative T Μν Total Ν,UnificationComparison.txt,414,general_math,wolfram_gold_anchor_equation_parse_verified,PHONE2_ANCHOR_009,CMBEmergenceTheorem,Theorem,toe_unification,UnificationComparison.txt,999,nearest_same_source,585
ID11211,Phone2 CMBEmergenceTheorem — Geodesicdeviation Ξ Μ Module,UnificationComparison.txt,418,optimization_computation,wolfram_gold_anchor_fragment_carrier_verified,PHONE2_ANCHOR_009,CMBEmergenceTheorem,Theorem,toe_unification,UnificationComparison.txt,999,nearest_same_source,581
ID11212,Phone2 CMBEmergenceTheorem — Jacobi Field D D Ξ Μ + R Μ Νρσ U Ν Ξ Ρ U Σ,UnificationComparison.txt,421,general_math,wolfram_gold_anchor_equation_parse_verified,PHONE2_ANCHOR_009,CMBEmergenceTheorem,Theorem,toe_unification,UnificationComparison.txt,999,nearest_same_source,578
ID11213,Phone2 CMBEmergenceTheorem — Deviation Tensor Module K Sectional,UnificationComparison.txt,423,quantum_entanglement,wolfram_gold_anchor_fragment_carrier_verified,PHONE2_ANCHOR_009,CMBEmergenceTheorem,Theorem,toe_unification,UnificationComparison.txt,999,nearest_same_source,576
ID11214,Phone2 CMBEmergenceTheorem — K Sectional R Μνρσ Ξ Μ U Ν Ξ Ρ U Σ /,UnificationComparison.txt,424,general_math,wolfram_gold_anchor_fragment_carrier_verified,PHONE2_ANCHOR_009,CMBEmergenceTheorem,Theorem,toe_unification,UnificationComparison.txt,999,nearest_same_source,575
ID11215,Phone2 CMBEmergenceTheorem — Limit K Sectional R - R Tzp -,UnificationComparison.txt,428,general_math,wolfram_gold_anchor_equation_parse_verified,PHONE2_ANCHOR_009,CMBEmergenceTheorem,Theorem,toe_unification,UnificationComparison.txt,999,nearest_same_source,571
ID11216,Phone2 CMBEmergenceTheorem — Gravitationalwavemodulation Tzp H + H Ω Gw Module,UnificationComparison.txt,436,signal_wave,wolfram_gold_anchor_fragment_carrier_verified,PHONE2_ANCHOR_009,CMBEmergenceTheorem,Theorem,toe_unification,UnificationComparison.txt,999,nearest_same_source,563
ID11217,Phone2 CMBEmergenceTheorem — Strain Tensor H + 1 0 0 0 0 1 0 0 0 0 -1 0 0 0 0 0 +,UnificationComparison.txt,439,quantum_entanglement,wolfram_gold_anchor_fragment_carrier_verified,PHONE2_ANCHOR_009,CMBEmergenceTheorem,Theorem,toe_unification,UnificationComparison.txt,999,nearest_same_source,560
ID11218,Phone2 CMBEmergenceTheorem — Coupling Operator Module Quadrupole Moment,UnificationComparison.txt,442,quantum_entanglement,wolfram_gold_anchor_fragment_carrier_verified,PHONE2_ANCHOR_009,CMBEmergenceTheorem,Theorem,toe_unification,UnificationComparison.txt,999,nearest_same_source,557
ID11219,Phone2 CMBEmergenceTheorem — Quadrupole Moment Integrate,UnificationComparison.txt,443,general_math,wolfram_gold_anchor_fragment_carrier_verified,PHONE2_ANCHOR_009,CMBEmergenceTheorem,Theorem,toe_unification,UnificationComparison.txt,999,nearest_same_source,556
ID11220,Phone2 CMBEmergenceTheorem — Resonance Condition Solve,UnificationComparison.txt,454,signal_wave,wolfram_gold_anchor_fragment_carrier_verified,PHONE2_ANCHOR_009,CMBEmergenceTheorem,Theorem,toe_unification,UnificationComparison.txt,999,nearest_same_source,545
ID11221,Phone2 CMBEmergenceTheorem — Ω Gw Ω Cymatic Goldenratio N,UnificationComparison.txt,455,general_math,wolfram_gold_anchor_fragment_carrier_verified,PHONE2_ANCHOR_009,CMBEmergenceTheorem,Theorem,toe_unification,UnificationComparison.txt,999,nearest_same_source,544
ID11222,Phone2 CMBEmergenceTheorem — N Integers,UnificationComparison.txt,456,general_math,wolfram_gold_anchor_equation_parse_verified,PHONE2_ANCHOR_009,CMBEmergenceTheorem,Theorem,toe_unification,UnificationComparison.txt,999,nearest_same_source,543
ID11223,Phone2 CMBEmergenceTheorem — Trawin Grav T G Μν Module,UnificationComparison.txt,492,optimization_computation,wolfram_gold_anchor_fragment_carrier_verified,PHONE2_ANCHOR_009,CMBEmergenceTheorem,Theorem,toe_unification,UnificationComparison.txt,999,nearest_same_source,507
ID11224,Phone2 CMBEmergenceTheorem — G Newton Quantity 6,UnificationComparison.txt,495,general_math,wolfram_gold_anchor_equation_parse_verified,PHONE2_ANCHOR_009,CMBEmergenceTheorem,Theorem,toe_unification,UnificationComparison.txt,999,nearest_same_source,504
ID11225,Phone2 CMBEmergenceTheorem — Base Tunnel + Er + Sc + Cymatic + Tzp,UnificationComparison.txt,498,general_math,wolfram_gold_anchor_equation_parse_verified,PHONE2_ANCHOR_009,CMBEmergenceTheorem,Theorem,toe_unification,UnificationComparison.txt,999,nearest_same_source,501
ID11226,Phone2 CMBEmergenceTheorem — Newtonian -G Newton Sum,UnificationComparison.txt,501,general_math,wolfram_gold_anchor_fragment_carrier_verified,PHONE2_ANCHOR_009,CMBEmergenceTheorem,Theorem,toe_unification,UnificationComparison.txt,999,nearest_same_source,498
ID11227,Phone2 CMBEmergenceTheorem — Gr Module Christoffel R Μνρσ C Μνρσ,UnificationComparison.txt,507,optimization_computation,wolfram_gold_anchor_fragment_carrier_verified,PHONE2_ANCHOR_009,CMBEmergenceTheorem,Theorem,toe_unification,UnificationComparison.txt,999,nearest_same_source,492
