scenario,rho_vac,pressure,pressure_derivative,pressure_gap
sharp_stationary_carrier,0.63,0.13520000000000001,1.6800000000000002,0.23520000000000002
sharp_stationary_carrier,0.6307,0.13637747000000008,1.6842000000000004,0.2363774700000001
sharp_stationary_carrier,0.6314,0.13755787999999994,1.6884,0.23755787999999994
sharp_stationary_carrier,0.6321,0.13874123000000002,1.6926,0.23874123000000003
sharp_stationary_carrier,0.6328,0.1399275200000001,1.6968000000000003,0.23992752000000012
sharp_stationary_carrier,0.6335000000000001,0.14111675000000015,1.7010000000000005,0.24111675000000016
sharp_stationary_carrier,0.6342,0.14230892,1.7052,0.24230892
sharp_stationary_carrier,0.6349,0.1435040300000001,1.7094000000000003,0.2435040300000001
sharp_stationary_carrier,0.6356,0.14470208000000015,1.7136000000000005,0.24470208000000016
sharp_stationary_carrier,0.6363,0.14590307,1.7178,0.24590307
sharp_stationary_carrier,0.637,0.14710700000000007,1.7220000000000002,0.24710700000000008
sharp_stationary_carrier,0.6377,0.1483138700000001,1.7262000000000004,0.2483138700000001
sharp_stationary_carrier,0.6384,0.14952367999999996,1.7304,0.24952367999999997
sharp_stationary_carrier,0.6391,0.15073643000000006,1.7346000000000001,0.25073643000000007
sharp_stationary_carrier,0.6398,0.1519521200000001,1.7388000000000003,0.2519521200000001
sharp_stationary_carrier,0.6405,0.15317074999999994,1.7429999999999999,0.25317074999999994
sharp_stationary_carrier,0.6412,0.15439232,1.7472,0.25439232
sharp_stationary_carrier,0.6419,0.15561683000000007,1.7514000000000003,0.2556168300000001
sharp_stationary_carrier,0.6426000000000001,0.15684428000000014,1.7556000000000005,0.25684428000000015
sharp_stationary_carrier,0.6433,0.15807467,1.7598,0.25807467
sharp_stationary_carrier,0.644,0.1593080000000001,1.7640000000000002,0.2593080000000001
sharp_stationary_carrier,0.6447,0.16054427000000013,1.7682000000000004,0.26054427000000013
sharp_stationary_carrier,0.6454,0.16178348,1.7724,0.26178348
sharp_stationary_carrier,0.6461,0.16302563000000006,1.7766000000000002,0.26302563000000007
sharp_stationary_carrier,0.6468,0.16427072000000012,1.7808000000000004,0.2642707200000001
sharp_stationary_carrier,0.6475,0.16551874999999996,1.785,0.26551874999999997
sharp_stationary_carrier,0.6482,0.16676972000000004,1.7892000000000001,0.26676972000000004
sharp_stationary_carrier,0.6489,0.16802363000000006,1.7934000000000003,0.26802363000000007
sharp_stationary_carrier,0.6496000000000001,0.16928048000000015,1.7976000000000005,0.26928048000000016
sharp_stationary_carrier,0.6503,0.17054027000000002,1.8018,0.27054027
sharp_stationary_carrier,0.6509999999999999,0.1718029999999999,1.8059999999999996,0.2718029999999999
sharp_stationary_carrier,0.6517000000000001,0.17306867000000012,1.8102000000000005,0.2730686700000001
sharp_stationary_carrier,0.6524,0.17433728,1.8144,0.27433728
sharp_stationary_carrier,0.6530999999999999,0.17560882999999985,1.8185999999999996,0.27560882999999986
sharp_stationary_carrier,0.6538,0.17688332000000015,1.8228000000000004,0.27688332000000015
sharp_stationary_carrier,0.6545,0.17816074999999995,1.827,0.27816074999999996
sharp_stationary_carrier,0.6552000000000001,0.17944112000000026,1.8312000000000008,0.27944112000000026
sharp_stationary_carrier,0.6559,0.18072443000000013,1.8354000000000004,0.28072443000000014
sharp_stationary_carrier,0.6566,0.18201067999999995,1.8396,0.28201067999999996
sharp_stationary_carrier,0.6573000000000001,0.18329987000000023,1.8438000000000008,0.28329987000000023
sharp_stationary_carrier,0.658,0.18459200000000006,1.8480000000000003,0.28459200000000007
sharp_stationary_carrier,0.6587,0.18588706999999996,1.8521999999999998,0.28588706999999997
sharp_stationary_carrier,0.6594000000000001,0.1871850800000002,1.8564000000000007,0.2871850800000002
sharp_stationary_carrier,0.6601,0.18848603000000005,1.8606000000000003,0.28848603000000006
sharp_stationary_carrier,0.6607999999999999,0.18978991999999992,1.8647999999999998,0.2897899199999999
sharp_stationary_carrier,0.6615000000000001,0.19109675000000023,1.8690000000000007,0.29109675000000024
sharp_stationary_carrier,0.6622,0.19240652000000005,1.8732000000000002,0.29240652000000006
sharp_stationary_carrier,0.6628999999999999,0.19371922999999988,1.8773999999999997,0.2937192299999999
sharp_stationary_carrier,0.6636000000000001,0.19503488000000022,1.8816000000000006,0.2950348800000002
sharp_stationary_carrier,0.6643,0.19635347000000006,1.8858000000000001,0.29635347000000006
sharp_stationary_carrier,0.6649999999999999,0.1976749999999999,1.8899999999999997,0.2976749999999999
sharp_stationary_carrier,0.6657000000000001,0.19899947000000015,1.8942000000000005,0.29899947000000016
sharp_stationary_carrier,0.6664,0.20032688,1.8984,0.30032688
sharp_stationary_carrier,0.6670999999999999,0.20165722999999988,1.9025999999999996,0.3016572299999999
sharp_stationary_carrier,0.6678000000000001,0.20299052000000015,1.9068000000000005,0.30299052000000015
sharp_stationary_carrier,0.6685,0.20432674999999997,1.911,0.30432675
sharp_stationary_carrier,0.6691999999999999,0.20566591999999986,1.9151999999999996,0.30566591999999987
sharp_stationary_carrier,0.6699,0.20700803000000015,1.9194000000000004,0.30700803000000015
sharp_stationary_carrier,0.6706,0.20835307999999994,1.9236,0.30835307999999995
sharp_stationary_carrier,0.6713000000000001,0.20970107000000024,1.9278000000000008,0.30970107000000024
sharp_stationary_carrier,0.672,0.2110520000000001,1.9320000000000004,0.3110520000000001
sharp_stationary_carrier,0.6727,0.21240586999999997,1.9362,0.31240587
sharp_stationary_carrier,0.6734000000000001,0.21376268000000023,1.9404000000000008,0.31376268000000024
sharp_stationary_carrier,0.6741,0.21512243000000011,1.9446000000000003,0.3151224300000001
sharp_stationary_carrier,0.6748,0.21648511999999995,1.9487999999999999,0.31648511999999995
sharp_stationary_carrier,0.6755000000000001,0.21785075000000023,1.9530000000000007,0.31785075000000024
sharp_stationary_carrier,0.6762,0.21921932000000008,1.9572000000000003,0.3192193200000001
sharp_stationary_carrier,0.6769,0.22059082999999993,1.9613999999999998,0.32059082999999994
sharp_stationary_carrier,0.6776000000000001,0.22196528000000024,1.9656000000000007,0.32196528000000024
sharp_stationary_carrier,0.6783,0.22334267000000005,1.9698000000000002,0.32334267000000005
sharp_stationary_carrier,0.6789999999999999,0.22472299999999992,1.9739999999999998,0.32472299999999993
sharp_stationary_carrier,0.6797000000000001,0.2261062700000002,1.9782000000000006,0.3261062700000002
sharp_stationary_carrier,0.6804,0.22749248000000008,1.9824000000000002,0.3274924800000001
sharp_stationary_carrier,0.6810999999999999,0.22888162999999986,1.9865999999999997,0.32888162999999987
sharp_stationary_carrier,0.6818000000000001,0.2302737200000002,1.9908000000000006,0.3302737200000002
sharp_stationary_carrier,0.6825,0.23166875,1.995,0.33166875
sharp_stationary_carrier,0.6831999999999999,0.23306671999999992,1.9991999999999996,0.3330667199999999
sharp_stationary_carrier,0.6839000000000001,0.23446763000000018,2.0034000000000005,0.3344676300000002
sharp_stationary_carrier,0.6846,0.23587148,2.0076,0.33587148
sharp_stationary_carrier,0.6852999999999999,0.23727826999999987,2.0117999999999996,0.3372782699999999
sharp_stationary_carrier,0.686,0.23868800000000015,2.0160000000000005,0.33868800000000016
sharp_stationary_carrier,0.6867,0.24010067,2.0202,0.34010067
sharp_stationary_carrier,0.6874000000000001,0.24151628000000028,2.024400000000001,0.3415162800000003
sharp_stationary_carrier,0.6881,0.24293483000000013,2.0286000000000004,0.34293483000000013
sharp_stationary_carrier,0.6888,0.24435631999999993,2.0328,0.34435631999999994
sharp_stationary_carrier,0.6895000000000001,0.2457807500000003,2.037000000000001,0.3457807500000003
sharp_stationary_carrier,0.6902,0.24720812000000011,2.0412000000000003,0.3472081200000001
sharp_stationary_carrier,0.6909,0.24863842999999994,2.0454,0.34863842999999994
sharp_stationary_carrier,0.6916000000000001,0.25007168000000024,2.0496000000000008,0.3500716800000002
sharp_stationary_carrier,0.6923,0.2515078700000001,2.0538000000000003,0.35150787000000006
sharp_stationary_carrier,0.693,0.2529469999999999,2.058,0.3529469999999999
sharp_stationary_carrier,0.6937000000000001,0.2543890700000002,2.0622000000000007,0.3543890700000002
sharp_stationary_carrier,0.6944,0.2558340800000001,2.0664000000000002,0.35583408000000005
sharp_stationary_carrier,0.6950999999999999,0.25728202999999994,2.0705999999999998,0.3572820299999999
sharp_stationary_carrier,0.6958000000000001,0.25873292000000025,2.0748000000000006,0.35873292000000023
sharp_stationary_carrier,0.6965,0.26018675,2.079,0.36018675
sharp_stationary_carrier,0.6971999999999999,0.2616435199999999,2.0831999999999997,0.3616435199999999
sharp_stationary_carrier,0.6979000000000001,0.26310323000000024,2.0874000000000006,0.3631032300000002
sharp_stationary_carrier,0.6986,0.26456588000000003,2.0916,0.36456588
sharp_stationary_carrier,0.6992999999999999,0.2660314699999998,2.0957999999999997,0.3660314699999998
sharp_stationary_carrier,0.7000000000000001,0.2675000000000002,2.1000000000000005,0.36750000000000016
sharp_stationary_carrier,0.7007,0.26897147,2.1042,0.36897146999999997
sharp_stationary_carrier,0.7013999999999999,0.2704458799999999,2.1083999999999996,0.3704458799999999
sharp_stationary_carrier,0.7021000000000001,0.2719232300000002,2.1126000000000005,0.37192323000000016
sharp_stationary_carrier,0.7028,0.27340352,2.1168,0.37340352
sharp_stationary_carrier,0.7034999999999999,0.27488674999999985,2.1209999999999996,0.3748867499999998
sharp_stationary_carrier,0.7042,0.27637292000000013,2.1252000000000004,0.3763729200000001
sharp_stationary_carrier,0.7049,0.27786203,2.1294,0.37786202999999996
sharp_stationary_carrier,0.7056000000000001,0.2793540800000003,2.133600000000001,0.37935408000000026
sharp_stationary_carrier,0.7063,0.28084907000000014,2.1378000000000004,0.3808490700000001
sharp_stationary_carrier,0.707,0.2823469999999999,2.142,0.3823469999999999
sharp_stationary_carrier,0.7077000000000001,0.28384787000000034,2.1462000000000008,0.3838478700000003
sharp_stationary_carrier,0.7084,0.2853516800000001,2.1504000000000003,0.3853516800000001
sharp_stationary_carrier,0.7091,0.2868584299999999,2.1546,0.38685842999999986
sharp_stationary_carrier,0.7098000000000001,0.2883681200000002,2.1588000000000007,0.3883681200000002
sharp_stationary_carrier,0.7105,0.28988075000000013,2.1630000000000003,0.3898807500000001
sharp_stationary_carrier,0.7111999999999999,0.29139631999999993,2.1672,0.3913963199999999
sharp_stationary_carrier,0.7119000000000001,0.2929148300000002,2.1714000000000007,0.39291483000000016
sharp_stationary_carrier,0.7126,0.2944362800000001,2.1756,0.3944362800000001
sharp_stationary_carrier,0.7132999999999999,0.2959606699999999,2.1797999999999997,0.3959606699999999
sharp_stationary_carrier,0.7140000000000001,0.2974880000000003,2.1840000000000006,0.3974880000000003
sharp_stationary_carrier,0.7147,0.29901827000000003,2.1882,0.39901827
sharp_stationary_carrier,0.7153999999999999,0.30055147999999987,2.1923999999999997,0.40055147999999985
sharp_stationary_carrier,0.7161000000000001,0.30208763000000016,2.1966000000000006,0.40208763000000014
sharp_stationary_carrier,0.7168,0.30362672,2.2008,0.40362672
sharp_stationary_carrier,0.7174999999999999,0.3051687499999999,2.2049999999999996,0.40516874999999986
sharp_stationary_carrier,0.7182000000000001,0.3067137200000002,2.2092000000000005,0.40671372000000017
sharp_stationary_carrier,0.7189,0.30826163000000006,2.2134,0.40826163000000004
sharp_stationary_carrier,0.7195999999999999,0.30981247999999983,2.2175999999999996,0.4098124799999998
sharp_stationary_carrier,0.7203,0.31136627000000017,2.2218000000000004,0.41136627000000014
sharp_stationary_carrier,0.721,0.31292299999999995,2.226,0.41292299999999993
sharp_stationary_carrier,0.7217000000000001,0.3144826700000003,2.230200000000001,0.4144826700000003
sharp_stationary_carrier,0.7224,0.3160452800000001,2.2344000000000004,0.4160452800000001
sharp_stationary_carrier,0.7231,0.3176108299999999,2.2386,0.4176108299999999
sharp_stationary_carrier,0.7238000000000001,0.31917932000000027,2.242800000000001,0.41917932000000024
sharp_stationary_carrier,0.7245,0.3207507500000002,2.2470000000000003,0.4207507500000002
sharp_stationary_carrier,0.7252,0.32232512,2.2512,0.42232512
sharp_stationary_carrier,0.7259000000000001,0.3239024300000003,2.2554000000000007,0.4239024300000003
sharp_stationary_carrier,0.7266,0.32548268000000014,2.2596000000000003,0.4254826800000001
sharp_stationary_carrier,0.7273,0.32706586999999987,2.2638,0.42706586999999985
sharp_stationary_carrier,0.7280000000000001,0.3286520000000003,2.2680000000000007,0.42865200000000026
sharp_stationary_carrier,0.7287,0.33024107000000014,2.2722,0.4302410700000001
sharp_stationary_carrier,0.7293999999999999,0.3318330799999999,2.2763999999999998,0.43183307999999987
sharp_stationary_carrier,0.7301000000000001,0.3334280300000002,2.2806000000000006,0.4334280300000002
sharp_stationary_carrier,0.7308,0.3350259200000001,2.2848,0.43502592000000007
sharp_stationary_carrier,0.7314999999999999,0.33662674999999986,2.2889999999999997,0.43662674999999984
sharp_stationary_carrier,0.7322000000000001,0.3382305200000002,2.2932000000000006,0.4382305200000002
sharp_stationary_carrier,0.7329,0.3398372300000001,2.2974,0.4398372300000001
sharp_stationary_carrier,0.7335999999999999,0.3414468799999999,2.3015999999999996,0.4414468799999999
sharp_stationary_carrier,0.7343000000000001,0.34305947000000014,2.3058000000000005,0.4430594700000001
sharp_stationary_carrier,0.735,0.34467499999999995,2.31,0.44467499999999993
sharp_stationary_carrier,0.7356999999999999,0.3462934699999999,2.3141999999999996,0.44629346999999986
sharp_stationary_carrier,0.7364,0.34791488000000026,2.3184000000000005,0.44791488000000024
sharp_stationary_carrier,0.7371,0.3495392300000001,2.3226,0.44953923000000007
sharp_stationary_carrier,0.7377999999999999,0.3511665199999998,2.3267999999999995,0.4511665199999998
sharp_stationary_carrier,0.7385,0.3527967500000001,2.3310000000000004,0.4527967500000001
sharp_stationary_carrier,0.7392,0.35442991999999995,2.3352,0.45442991999999993
sharp_stationary_carrier,0.7399000000000001,0.35606603000000026,2.339400000000001,0.45606603000000023
sharp_stationary_carrier,0.7406,0.3577050800000001,2.3436000000000003,0.4577050800000001
sharp_stationary_carrier,0.7413,0.35934707,2.3478,0.45934706999999997
sharp_stationary_carrier,0.7420000000000001,0.3609920000000003,2.3520000000000008,0.4609920000000003
sharp_stationary_carrier,0.7427,0.3626398700000001,2.3562000000000003,0.46263987000000006
sharp_stationary_carrier,0.7434,0.36429067999999987,2.3604,0.46429067999999984
sharp_stationary_carrier,0.7441000000000001,0.3659444300000002,2.3646000000000007,0.4659444300000002
sharp_stationary_carrier,0.7448,0.3676011200000001,2.3688000000000002,0.4676011200000001
sharp_stationary_carrier,0.7454999999999999,0.3692607499999999,2.3729999999999998,0.4692607499999999
sharp_stationary_carrier,0.7462000000000001,0.3709233200000003,2.3772000000000006,0.47092332000000026
sharp_stationary_carrier,0.7469,0.3725888300000001,2.3814,0.47258883000000007
sharp_stationary_carrier,0.7475999999999999,0.3742572799999999,2.3855999999999997,0.4742572799999999
sharp_stationary_carrier,0.7483000000000001,0.3759286700000003,2.3898000000000006,0.4759286700000003
sharp_stationary_carrier,0.749,0.377603,2.394,0.477603
sharp_stationary_carrier,0.7496999999999999,0.37928026999999986,2.3981999999999997,0.47928026999999984
sharp_stationary_carrier,0.7504000000000001,0.38096048000000027,2.4024000000000005,0.48096048000000025
sharp_stationary_carrier,0.7511,0.38264363,2.4066,0.48264363
sharp_stationary_carrier,0.7517999999999999,0.3843297199999999,2.4107999999999996,0.48432971999999985
sharp_stationary_carrier,0.7525000000000001,0.3860187500000002,2.4150000000000005,0.48601875000000017
sharp_stationary_carrier,0.7532,0.38771072000000006,2.4192,0.48771072000000004
sharp_stationary_carrier,0.7538999999999999,0.38940562999999984,2.4233999999999996,0.4894056299999998
sharp_stationary_carrier,0.7546,0.39110348000000017,2.4276000000000004,0.49110348000000015
sharp_stationary_carrier,0.7553,0.39280427000000007,2.4318,0.49280427000000004
sharp_stationary_carrier,0.7560000000000001,0.3945080000000004,2.436000000000001,0.4945080000000004
sharp_stationary_carrier,0.7567,0.3962146700000002,2.4402000000000004,0.4962146700000002
sharp_stationary_carrier,0.7574,0.39792428,2.4444,0.49792428
sharp_stationary_carrier,0.7581000000000001,0.3996368300000003,2.4486000000000008,0.49963683000000025
sharp_stationary_carrier,0.7588,0.4013523200000001,2.4528000000000003,0.5013523200000001
sharp_stationary_carrier,0.7595,0.40307075000000003,2.457,0.50307075
sharp_stationary_carrier,0.7602000000000001,0.4047921200000003,2.4612000000000007,0.5047921200000003
sharp_stationary_carrier,0.7609,0.40651643000000015,2.4654000000000003,0.5065164300000001
sharp_stationary_carrier,0.7615999999999999,0.4082436799999999,2.4696,0.5082436799999999
sharp_stationary_carrier,0.7623000000000001,0.4099738700000003,2.4738000000000007,0.5099738700000003
sharp_stationary_carrier,0.763,0.41170700000000016,2.478,0.5117070000000001
sharp_stationary_carrier,0.7636999999999999,0.4134430699999999,2.4821999999999997,0.5134430699999999
sharp_stationary_carrier,0.7644000000000001,0.41518208000000023,2.4864000000000006,0.5151820800000002
sharp_stationary_carrier,0.7651,0.41692403,2.4906,0.51692403
sharp_stationary_carrier,0.7657999999999999,0.4186689199999999,2.4947999999999997,0.5186689199999999
sharp_stationary_carrier,0.7665000000000001,0.42041675000000023,2.4990000000000006,0.5204167500000002
sharp_stationary_carrier,0.7672,0.42216752,2.5032,0.52216752
sharp_stationary_carrier,0.7678999999999999,0.4239212299999998,2.5073999999999996,0.5239212299999998
sharp_stationary_carrier,0.7686000000000001,0.4256778800000002,2.5116000000000005,0.5256778800000002
sharp_stationary_carrier,0.7693,0.4274374700000001,2.5158,0.5274374700000001
sharp_stationary_carrier,0.7699999999999999,0.4291999999999999,2.5199999999999996,0.5291999999999999
sharp_stationary_carrier,0.7707,0.4309654700000002,2.5242000000000004,0.5309654700000002
sharp_stationary_carrier,0.7714,0.43273388,2.5284,0.53273388
sharp_stationary_carrier,0.7721000000000001,0.4345052300000004,2.532600000000001,0.5345052300000004
sharp_stationary_carrier,0.7728,0.43627952000000014,2.5368000000000004,0.5362795200000001
sharp_stationary_carrier,0.7735,0.43805675,2.541,0.53805675
sharp_stationary_carrier,0.7742000000000001,0.4398369200000003,2.545200000000001,0.5398369200000003
sharp_stationary_carrier,0.7749,0.44162003000000016,2.5494000000000003,0.5416200300000001
sharp_stationary_carrier,0.7756,0.44340608000000004,2.5536,0.54340608
sharp_stationary_carrier,0.7763000000000001,0.44519507000000036,2.5578000000000007,0.5451950700000003
sharp_stationary_carrier,0.777,0.44698700000000013,2.5620000000000003,0.5469870000000001
sharp_stationary_carrier,0.7777,0.4487818699999999,2.5662,0.5487818699999999
sharp_stationary_carrier,0.7784000000000001,0.45057968000000026,2.5704000000000007,0.5505796800000002
sharp_stationary_carrier,0.7791,0.45238043000000017,2.5746,0.5523804300000001
sharp_stationary_carrier,0.7797999999999999,0.45418411999999986,2.5787999999999998,0.5541841199999998
sharp_stationary_carrier,0.7805000000000001,0.45599075000000033,2.5830000000000006,0.5559907500000003
sharp_stationary_carrier,0.7812,0.45780032000000015,2.5872,0.5578003200000001
sharp_stationary_carrier,0.7818999999999999,0.45961282999999986,2.5913999999999997,0.5596128299999998
sharp_stationary_carrier,0.7826000000000001,0.46142828000000025,2.5956000000000006,0.5614282800000002
sharp_stationary_carrier,0.7833,0.4632466700000001,2.5998,0.5632466700000001
sharp_stationary_carrier,0.7839999999999999,0.4650679999999998,2.6039999999999996,0.5650679999999998
sharp_stationary_carrier,0.7847000000000001,0.46689227000000033,2.6082000000000005,0.5668922700000003
sharp_stationary_carrier,0.7854,0.4687194800000001,2.6124,0.56871948
sharp_stationary_carrier,0.7860999999999999,0.47054962999999983,2.6165999999999996,0.5705496299999998
sharp_stationary_carrier,0.7868,0.47238272000000026,2.6208000000000005,0.5723827200000002
sharp_stationary_carrier,0.7875,0.47421875,2.625,0.57421875
sharp_stationary_carrier,0.7881999999999999,0.4760577199999998,2.6291999999999995,0.5760577199999998
sharp_stationary_carrier,0.7889,0.47789963000000013,2.6334000000000004,0.5778996300000001
sharp_stationary_carrier,0.7896,0.47974448000000003,2.6376,0.57974448
sharp_stationary_carrier,0.7903000000000001,0.4815922700000004,2.641800000000001,0.5815922700000004
sharp_stationary_carrier,0.791,0.4834430000000002,2.6460000000000004,0.5834430000000002
sharp_stationary_carrier,0.7917,0.48529667,2.6502,0.58529667
sharp_stationary_carrier,0.7924000000000001,0.48715328000000035,2.6544000000000008,0.5871532800000003
sharp_stationary_carrier,0.7931,0.4890128300000002,2.6586000000000003,0.5890128300000002
sharp_stationary_carrier,0.7938,0.49087532,2.6628,0.59087532
sharp_stationary_carrier,0.7945000000000001,0.4927407500000003,2.6670000000000007,0.5927407500000003
sharp_stationary_carrier,0.7952,0.4946091200000001,2.6712000000000002,0.5946091200000001
sharp_stationary_carrier,0.7958999999999999,0.49648043,2.6754,0.59648043
sharp_stationary_carrier,0.7966000000000001,0.49835468000000027,2.6796000000000006,0.5983546800000002
sharp_stationary_carrier,0.7973,0.50023187,2.6838,0.60023187
sharp_stationary_carrier,0.7979999999999999,0.5021119999999999,2.6879999999999997,0.6021119999999999
sharp_stationary_carrier,0.7987000000000001,0.5039950700000003,2.6922000000000006,0.6039950700000003
sharp_stationary_carrier,0.7994,0.5058810800000001,2.6964,0.6058810800000001
sharp_stationary_carrier,0.8000999999999999,0.5077700299999999,2.7005999999999997,0.6077700299999999
sharp_stationary_carrier,0.8008000000000001,0.5096619200000003,2.7048000000000005,0.6096619200000003
sharp_stationary_carrier,0.8015,0.5115567500000001,2.709,0.6115567500000001
sharp_stationary_carrier,0.8021999999999999,0.5134545199999999,2.7131999999999996,0.6134545199999999
sharp_stationary_carrier,0.8029000000000001,0.5153552300000003,2.7174000000000005,0.6153552300000003
sharp_stationary_carrier,0.8036,0.5172588800000001,2.7216,0.6172588800000001
sharp_stationary_carrier,0.8042999999999999,0.5191654699999998,2.7257999999999996,0.6191654699999998
sharp_stationary_carrier,0.805,0.5210750000000003,2.7300000000000004,0.6210750000000003
sharp_stationary_carrier,0.8057,0.52298747,2.7342,0.62298747
sharp_stationary_carrier,0.8064000000000001,0.5249028800000004,2.738400000000001,0.6249028800000004
sharp_stationary_carrier,0.8071,0.5268212300000001,2.7426000000000004,0.6268212300000001
sharp_stationary_carrier,0.8078,0.52874252,2.7468,0.62874252
sharp_stationary_carrier,0.8085000000000001,0.5306667500000003,2.751000000000001,0.6306667500000003
sharp_stationary_carrier,0.8092,0.5325939200000002,2.7552000000000003,0.6325939200000001
sharp_stationary_carrier,0.8099,0.5345240299999999,2.7594,0.6345240299999999
sharp_stationary_carrier,0.8106000000000001,0.5364570800000004,2.7636000000000007,0.6364570800000003
sharp_stationary_carrier,0.8113,0.5383930700000001,2.7678000000000003,0.6383930700000001
sharp_stationary_carrier,0.8119999999999999,0.5403319999999999,2.772,0.6403319999999999
sharp_stationary_carrier,0.8127000000000001,0.5422738700000004,2.7762000000000007,0.6422738700000004
sharp_stationary_carrier,0.8134,0.5442186800000001,2.7804,0.64421868
sharp_stationary_carrier,0.8140999999999999,0.5461664299999999,2.7845999999999997,0.6461664299999998
sharp_stationary_carrier,0.8148000000000001,0.5481171200000003,2.7888000000000006,0.6481171200000003
sharp_stationary_carrier,0.8155,0.55007075,2.793,0.65007075
sharp_stationary_carrier,0.8161999999999999,0.5520273199999999,2.7971999999999997,0.6520273199999999
sharp_stationary_carrier,0.8169000000000001,0.5539868300000003,2.8014000000000006,0.6539868300000002
sharp_stationary_carrier,0.8176,0.5559492800000001,2.8056,0.6559492800000001
sharp_stationary_carrier,0.8182999999999999,0.5579146699999998,2.8097999999999996,0.6579146699999998
sharp_stationary_carrier,0.8190000000000001,0.5598830000000002,2.8140000000000005,0.6598830000000002
sharp_stationary_carrier,0.8197,0.5618542700000001,2.8182,0.6618542700000001
sharp_stationary_carrier,0.8203999999999999,0.5638284799999999,2.8223999999999996,0.6638284799999998
sharp_stationary_carrier,0.8211,0.5658056300000003,2.8266000000000004,0.6658056300000003
sharp_stationary_carrier,0.8218,0.56778572,2.8308,0.66778572
sharp_stationary_carrier,0.8225000000000001,0.5697687500000004,2.835000000000001,0.6697687500000004
sharp_stationary_carrier,0.8232,0.5717547200000003,2.8392000000000004,0.6717547200000002
sharp_stationary_carrier,0.8239,0.57374363,2.8434,0.6737436299999999
sharp_stationary_carrier,0.8246000000000001,0.5757354800000004,2.847600000000001,0.6757354800000004
sharp_stationary_carrier,0.8253,0.5777302700000002,2.8518000000000003,0.6777302700000002
sharp_stationary_carrier,0.826,0.5797279999999999,2.856,0.6797279999999999
sharp_stationary_carrier,0.8267000000000001,0.5817286700000004,2.8602000000000007,0.6817286700000004
sharp_stationary_carrier,0.8274,0.5837322800000001,2.8644000000000003,0.6837322800000001
sharp_stationary_carrier,0.8281,0.5857388299999999,2.8686,0.6857388299999999
sharp_stationary_carrier,0.8288000000000001,0.5877483200000003,2.8728000000000007,0.6877483200000003
sharp_stationary_carrier,0.8295,0.5897607500000002,2.8770000000000002,0.6897607500000001
sharp_stationary_carrier,0.8301999999999999,0.5917761199999999,2.8811999999999998,0.6917761199999999
sharp_stationary_carrier,0.8309000000000001,0.5937944300000003,2.8854000000000006,0.6937944300000003
sharp_stationary_carrier,0.8316,0.5958156800000001,2.8896,0.69581568
sharp_stationary_carrier,0.8322999999999999,0.5978398699999998,2.8937999999999997,0.6978398699999998
sharp_stationary_carrier,0.8330000000000001,0.5998670000000003,2.8980000000000006,0.6998670000000002
sharp_stationary_carrier,0.8337,0.6018970700000001,2.9022,0.7018970700000001
sharp_stationary_carrier,0.8343999999999999,0.6039300799999998,2.9063999999999997,0.7039300799999998
sharp_stationary_carrier,0.8351000000000001,0.6059660300000003,2.9106000000000005,0.7059660300000002
sharp_stationary_carrier,0.8358,0.6080049200000001,2.9148,0.70800492
sharp_stationary_carrier,0.8364999999999999,0.6100467499999999,2.9189999999999996,0.7100467499999998
sharp_stationary_carrier,0.8372,0.6120915200000002,2.9232000000000005,0.7120915200000002
sharp_stationary_carrier,0.8379,0.61413923,2.9274,0.71413923
sharp_stationary_carrier,0.8385999999999999,0.6161898799999999,2.9315999999999995,0.7161898799999998
sharp_stationary_carrier,0.8393,0.6182434700000002,2.9358000000000004,0.7182434700000002
sharp_stationary_carrier,0.84,0.6203,2.94,0.7202999999999999
sharp_stationary_carrier,0.8407000000000001,0.6223594700000005,2.944200000000001,0.7223594700000004
sharp_stationary_carrier,0.8414,0.6244218800000002,2.9484000000000004,0.7244218800000002
sharp_stationary_carrier,0.8421,0.6264872300000001,2.9526,0.72648723
sharp_stationary_carrier,0.8428000000000001,0.6285555200000004,2.9568000000000008,0.7285555200000003
sharp_stationary_carrier,0.8435,0.6306267500000001,2.9610000000000003,0.7306267500000001
sharp_stationary_carrier,0.8442,0.6327009199999999,2.9652,0.7327009199999999
sharp_stationary_carrier,0.8449000000000001,0.6347780300000003,2.9694000000000007,0.7347780300000003
sharp_stationary_carrier,0.8456,0.6368580800000001,2.9736000000000002,0.7368580800000001
sharp_stationary_carrier,0.8462999999999999,0.6389410699999999,2.9778,0.7389410699999999
sharp_stationary_carrier,0.8470000000000001,0.6410270000000003,2.9820000000000007,0.7410270000000003
sharp_stationary_carrier,0.8477,0.64311587,2.9862,0.74311587
sharp_stationary_carrier,0.8483999999999999,0.64520768,2.9903999999999997,0.7452076799999999
sharp_stationary_carrier,0.8491000000000001,0.6473024300000003,2.9946000000000006,0.7473024300000003
sharp_stationary_carrier,0.8498,0.6494001200000001,2.9988,0.7494001200000001
sharp_stationary_carrier,0.8504999999999999,0.6515007499999997,3.0029999999999997,0.7515007499999997
sharp_stationary_carrier,0.8512000000000001,0.6536043200000003,3.0072000000000005,0.7536043200000003
sharp_stationary_carrier,0.8519,0.65571083,3.0114,0.75571083
sharp_stationary_carrier,0.8525999999999999,0.6578202799999998,3.0155999999999996,0.7578202799999998
sharp_stationary_carrier,0.8533000000000001,0.6599326700000002,3.0198000000000005,0.7599326700000002
