id,title,status,candidate_score,classification,category_hits,normalized_candidate,first_error,recommended_action
ID5680,Differential Operator,Syntax Error,26,math_rescue_candidate,boundary_limit_singularity;invariant_conservation_closure;topological_holonomy;exact_ratio_reciprocity;quantum_probability_operator,"\mathcal{D}(\mathrm{TZP}) = \lim_{t arrow 0} \frac{\nabla \Phi(x, t)}{\partial \Omega^{\mathbb{T}}(x, t)}\ \textbf{01.}","\mathcal{D}(\mathrm{TZP}) = \lim_{t arrow 0} \frac{\nabla \Phi(x, t)}{\partial \ -> UnexpectedCharacters: No terminal matches '\' in the current parser context, at line 1 col 3

D(\mathrm{TZP}) = \lim_{t arrow 0} \frac{\
  ^
Expected one of: 
	* FUNC_LIM
	* CMD_LANGLE
	* CMD_MATHIT
	* FUNC_ARCCSC
	* L_BRACE
	* GREEK_SYMBOL_WITH_GREEK_SUBSCRIPT
	* FUNC_MAX
	* FUNC_ARCCOT
	* FUNC_ARCSIN
	* FUNC_INT
	* CMD_MATRIX_BEGIN
	* BAR
	* L_FLOOR
	* FUNC_MIN
	* FUNC_CSC
	* FUNC_MATRIX_TRACE
	* FUNC_ARCSEC
	* L_PAREN
	* FUNC_COSH
	* FUNC_ARCTAN
	* FUNC_LG
	* FUNC_ARCOSH
	* __ANON_1
	* SUB
	* CMD_IMAGINARY_UNIT
	* FUNC_LN
	* CMD_INFTY
	* FUNC_SEC
	* FUNC_ARCCOS
	* GREEK_SYMBOL_WITH_PRIMES
	* FUNC_TANH
	* L_CEIL
	* FUNC_EXP
	* CMD_DETERMINANT_BEGIN
	* CMD_OVERLINE
	* FUNC_SIN
	* FUNC_TAN
	* FUNC_COS
	* FUNC_COT
	* FUNC_SINH
	* LATIN_SYMBOL_WITH_LATIN_SUBSCRIPT
	* FUNC_MATRIX_ADJUGATE
	* CMD_BINOM
	* FUNC_ARTANH
	* FUNC_LOG
	* LATIN_SYMBOL_WITH_GREEK_SUBSCRIPT
	* GREEK_SYMBOL_WITH_LATIN_SUBSCRIPT
	* FUNC_DETERMINANT
	* FUNC_ARSINH
	* CMD_FRAC
	* ADD
	* FUNC_SUM
	* SYMBOL
	* FUNC_PROD
	* FUNC_SQRT
",manually normalize and consider as proof-strength edge case
ID5811,Unified Field Theory Paper Centerpetal Equation,Syntax Error,26,math_rescue_candidate,topological_holonomy;spectral_bessel_laplacian;exact_ratio_reciprocity;friedmann_hubble_cosmology;gyromagnetic_mhd_movement,\mathcal{O} = \Association[ &\mathrm{FrameDragging} \to \Delta\phi = \frac{4GJ_{\oplus}}{c^2 r} \int_{0}^T \sin^2\theta dt \ &\mathrm{KKResonance} \to \delta\omega/\omega = \frac{m_{KK}c}{R_{KK}\omega_0} \ &\mathrm{AccumulatedField} \to g_{\mathrm{acc}}/g_{\mathrm{Newton}} = 1 + \alpha t + \beta t^2 \ &\mathrm{HelicityTransfer} \to \mathcal{H}_{\mathrm{mag}} arrow \mathcal{H}_{KK} ],"\mathcal{O} = \Association[ &\mathrm{FrameDragging} \to \Delta\phi = \frac{4GJ_{ -> UnexpectedCharacters: No terminal matches '\' in the current parser context, at line 1 col 5

O = \Association[ &\mathrm{FrameDragging} \t
    ^
Expected one of: 
	* FUNC_TANH
	* SYMBOL
	* FUNC_EXP
	* CMD_LANGLE
	* FUNC_SIN
	* FUNC_CSC
	* FUNC_ARCTAN
	* FUNC_ARSINH
	* FUNC_MAX
	* CMD_OVERLINE
	* GREEK_SYMBOL_WITH_GREEK_SUBSCRIPT
	* L_FLOOR
	* FUNC_LG
	* FUNC_COS
	* FUNC_ARCCOT
	* FUNC_MATRIX_TRACE
	* FUNC_TAN
	* __ANON_1
	* FUNC_PROD
	* GREEK_SYMBOL_WITH_LATIN_SUBSCRIPT
	* CMD_INFTY
	* CMD_MATRIX_BEGIN
	* FUNC_COSH
	* CMD_DETERMINANT_BEGIN
	* FUNC_LOG
	* LATIN_SYMBOL_WITH_LATIN_SUBSCRIPT
	* LATIN_SYMBOL_WITH_GREEK_SUBSCRIPT
	* FUNC_ARCCOS
	* CMD_FRAC
	* L_BRACE
	* FUNC_SINH
	* CMD_BINOM
	* FUNC_ARTANH
	* FUNC_LIM
	* FUNC_ARCSIN
	* CMD_MATHIT
	* L_CEIL
	* BAR
	* FUNC_SEC
	* SUB
	* CMD_IMAGINARY_UNIT
	* L_PAREN
	* ADD
	* FUNC_SUM
	* FUNC_ARCCSC
	* FUNC_SQRT
	* FUNC_INT
	* FUNC_COT
	* GREEK_SYMBOL_WITH_PRIMES
	* FUNC_MATRIX_ADJUGATE
	* FUNC_ARCOSH
	* FUNC_MIN
	* FUNC_LN
	* FUNC_DETERMINANT
	* FUNC_ARCSEC
",manually normalize and consider as proof-strength edge case
ID5959,Lock Mode Frequency Evolution Equation,Syntax Error,26,math_rescue_candidate,topological_holonomy;spectral_bessel_laplacian;exact_ratio_reciprocity;friedmann_hubble_cosmology;gyromagnetic_mhd_movement,R = \omega_s / \omega_o \,"R = \omega_s / \omega_o \ -> UnexpectedCharacters: No terminal matches 'm' in the current parser context, at line 1 col 16

R = omega_s / omega_o \
               ^
Expected one of: 
	* MUL_SYMBOL
	* SUB
	* L_PAREN
	* ADD
	* BANG
	* CARET
	* DIV_SYMBOL
",manually normalize and consider as proof-strength edge case
ID6515,Compact Analytic Model: Dipole + Axial Vortex + Wave Modes: Ψ_rm Wave,Syntax Error,26,math_rescue_candidate,topological_holonomy;spectral_bessel_laplacian;friedmann_hubble_cosmology;gyromagnetic_mhd_movement;quantum_probability_operator,"\Psi_{\rm wave}=\sum_{l\ge 2}\sum_{m=-l}^{l} A_{l,m} Y_{l}^{m}(\theta,\lambda) e^{i\omega_{l,m} t}","\Psi_{\rm wave}=\sum_{l\ge 2}\sum_{m=-l}^{l} A_{l,m} Y_{l}^{m}(\theta,\lambda) e -> UnexpectedCharacters: No terminal matches '_' in the current parser context, at line 1 col 4

Psi_{\rm wave}=S_{l\ge 2}S_{m=-l}^{l} A_{l,
   ^
Expected one of: 
	* FUNC_SINH
	* LATIN_SYMBOL_WITH_GREEK_SUBSCRIPT
	* CMD_BINOM
	* GT
	* LTE
	* LATIN_SYMBOL_WITH_LATIN_SUBSCRIPT
	* FUNC_MIN
	* FUNC_DETERMINANT
	* SUB
	* FUNC_SUM
	* CARET
	* CMD_IMAGINARY_UNIT
	* FUNC_MATRIX_TRACE
	* FUNC_CSC
	* FUNC_LOG
	* BANG
	* FUNC_ARCSEC
	* FUNC_ARCOSH
	* CMD_MATHIT
	* GREEK_SYMBOL_WITH_PRIMES
	* FUNC_SEC
	* CMD_OVERLINE
	* FUNC_MATRIX_ADJUGATE
	* FUNC_ARCCOT
	* SYMBOL
	* FUNC_PROD
	* CMD_FRAC
	* GREEK_SYMBOL_WITH_LATIN_SUBSCRIPT
	* FUNC_MAX
	* FUNC_INT
	* FUNC_ARCTAN
	* FUNC_TANH
	* FUNC_COSH
	* FUNC_SIN
	* BAR
	* LT
	* CMD_DETERMINANT_BEGIN
	* FUNC_LG
	* FUNC_SQRT
	* GTE
	* FUNC_ARSINH
	* FUNC_ARTANH
	* FUNC_ARCCSC
	* ADD
	* MUL_SYMBOL
	* DIV_SYMBOL
	* EQUAL
	* FUNC_LN
	* FUNC_TAN
	* CMD_LANGLE
	* FUNC_ARCCOS
	* L_PAREN
	* L_FLOOR
	* __ANON_1
	* FUNC_LIM
	* CMD_MATRIX_BEGIN
	* FUNC_EXP
	* FUNC_COT
	* L_BRACE
	* NOT_EQUAL
	* FUNC_COS
	* CMD_INFTY
	* GREEK_SYMBOL_WITH_GREEK_SUBSCRIPT
	* L_CEIL
	* FUNC_ARCSIN
",manually normalize and consider as proof-strength edge case
ID7309,III.4 Multi-Scale Coupling: BAO → Filaments → Halo Spin → Disk Modes (2),Syntax Error,26,math_rescue_candidate,spectral_bessel_laplacian;exact_ratio_reciprocity;friedmann_hubble_cosmology;gyromagnetic_mhd_movement;quantum_probability_operator,"F_{m,k}(t) \propto \dot M_{\rm filament}(t) \int \psi_{m,k}^*(r,\phi) \Phi_{\rm inflow}(r,\phi,t) dA","F_{m,k}(t) \propto \dot M_{\rm filament}(t) \int \psi_{m,k}^*(r,\phi) \Phi_{\rm  -> UnexpectedCharacters: No terminal matches '_' in the current parser context, at line 1 col 2

F_{m,k}(t) \propto \dot M_{\rm filament}(
 ^
Expected one of: 
	* FUNC_LOG
	* FUNC_LN
	* FUNC_ARCTAN
	* SUB
	* FUNC_ARCOSH
	* FUNC_MIN
	* FUNC_SQRT
	* CMD_IMAGINARY_UNIT
	* GREEK_SYMBOL_WITH_PRIMES
	* FUNC_ARSINH
	* BANG
	* L_BRACE
	* BAR
	* FUNC_MATRIX_TRACE
	* FUNC_ARCSIN
	* LATIN_SYMBOL_WITH_LATIN_SUBSCRIPT
	* GREEK_SYMBOL_WITH_LATIN_SUBSCRIPT
	* LTE
	* ADD
	* GT
	* LT
	* FUNC_DETERMINANT
	* FUNC_TANH
	* FUNC_SIN
	* FUNC_COS
	* SYMBOL
	* FUNC_LIM
	* GTE
	* FUNC_SINH
	* DIV_SYMBOL
	* FUNC_SUM
	* FUNC_LG
	* FUNC_MATRIX_ADJUGATE
	* FUNC_ARCSEC
	* CMD_MATHIT
	* LATIN_SYMBOL_WITH_GREEK_SUBSCRIPT
	* CMD_MATRIX_BEGIN
	* FUNC_MAX
	* CMD_DETERMINANT_BEGIN
	* FUNC_EXP
	* GREEK_SYMBOL_WITH_GREEK_SUBSCRIPT
	* __ANON_1
	* L_FLOOR
	* EQUAL
	* CMD_LANGLE
	* FUNC_PROD
	* FUNC_INT
	* FUNC_TAN
	* L_PAREN
	* CMD_INFTY
	* CMD_BINOM
	* CMD_FRAC
	* FUNC_COT
	* FUNC_SEC
	* FUNC_ARCCSC
	* FUNC_ARTANH
	* L_CEIL
	* MUL_SYMBOL
	* FUNC_ARCCOT
	* FUNC_ARCCOS
	* CARET
	* FUNC_CSC
	* FUNC_COSH
	* NOT_EQUAL
	* CMD_OVERLINE
",manually normalize and consider as proof-strength edge case
ID8794,INTERFACE SPECTRAL TRIPLE Canonical Statutory Formula,Syntax Error,26,math_rescue_candidate,boundary_limit_singularity;invariant_conservation_closure;topological_holonomy;spectral_bessel_laplacian;friedmann_hubble_cosmology,"(\mathcal{A}, \mathcal{H}, \mathcal{D}) = (C^\infty(\Omega_T), L^2(S), i\gamma^\mu\nabla_\mu + M_{Yukawa})","(\mathcal{A}, \mathcal{H}, \mathcal{D}) = (C^\infty(\Omega_T), L^2(S), i\gamma^\ -> UnexpectedCharacters: No terminal matches ',' in the current parser context, at line 1 col 3

(A, H, D) = (C^\infty(Omega_T), L^2(S), ig
  ^
Expected one of: 
	* L_CEIL
	* FUNC_MATRIX_TRACE
	* FUNC_ARCSEC
	* ADD
	* FUNC_ARCTAN
	* GREEK_SYMBOL_WITH_LATIN_SUBSCRIPT
	* BAR
	* FUNC_MIN
	* FUNC_ARSINH
	* FUNC_TANH
	* FUNC_LIM
	* FUNC_ARCSIN
	* FUNC_INT
	* CMD_IMAGINARY_UNIT
	* FUNC_EXP
	* DIV_SYMBOL
	* BANG
	* FUNC_COT
	* L_PAREN
	* FUNC_SIN
	* LATIN_SYMBOL_WITH_LATIN_SUBSCRIPT
	* L_FLOOR
	* FUNC_COSH
	* FUNC_CSC
	* __ANON_1
	* FUNC_SINH
	* FUNC_LOG
	* CMD_INFTY
	* FUNC_ARTANH
	* R_PAREN
	* CARET
	* SYMBOL
	* FUNC_SEC
	* FUNC_ARCCOS
	* CMD_LANGLE
	* GREEK_SYMBOL_WITH_PRIMES
	* CMD_DETERMINANT_BEGIN
	* FUNC_ARCOSH
	* CMD_BINOM
	* FUNC_DETERMINANT
	* FUNC_MATRIX_ADJUGATE
	* L_BRACE
	* CMD_FRAC
	* FUNC_ARCCSC
	* FUNC_SUM
	* LATIN_SYMBOL_WITH_GREEK_SUBSCRIPT
	* MUL_SYMBOL
	* FUNC_LN
	* CMD_OVERLINE
	* FUNC_MAX
	* FUNC_ARCCOT
	* FUNC_SQRT
	* FUNC_PROD
	* FUNC_LG
	* SUB
	* GREEK_SYMBOL_WITH_GREEK_SUBSCRIPT
	* CMD_MATHIT
	* FUNC_COS
	* FUNC_TAN
	* CMD_MATRIX_BEGIN
",manually normalize and consider as proof-strength edge case
ID10264,Measurable Predictions,Syntax Error,26,math_rescue_candidate,topological_holonomy;spectral_bessel_laplacian;exact_ratio_reciprocity;friedmann_hubble_cosmology;gyromagnetic_mhd_movement,\mathcal{O} = \Association[ &\mathrm{FrameDragging} \to \Delta\phi = \frac{4GJ_{\oplus}}{c^2 r} \int_{0}^T \sin^2\theta dt \ &\mathrm{KKResonance} \to \delta\omega/\omega = \frac{m_{KK}c}{R_{KK}\omega_0} \ &\mathrm{AccumulatedField} \to g_{\mathrm{acc}}/g_{\mathrm{Newton}} = 1 + \alpha t + \beta t^2 \ &\mathrm{HelicityTransfer} \to \mathcal{H}_{\mathrm{mag}} arrow \mathcal{H}_{KK},"\mathcal{O} = \Association[ &\mathrm{FrameDragging} \to \Delta\phi = \frac{4GJ_{ -> UnexpectedCharacters: No terminal matches '\' in the current parser context, at line 1 col 5

O = \Association[ &\mathrm{FrameDragging} \t
    ^
Expected one of: 
	* GREEK_SYMBOL_WITH_PRIMES
	* FUNC_LG
	* CMD_MATRIX_BEGIN
	* FUNC_MATRIX_ADJUGATE
	* BAR
	* FUNC_TAN
	* SYMBOL
	* CMD_INFTY
	* CMD_OVERLINE
	* L_FLOOR
	* SUB
	* CMD_DETERMINANT_BEGIN
	* FUNC_MAX
	* CMD_MATHIT
	* FUNC_ARCCSC
	* FUNC_PROD
	* FUNC_ARCSIN
	* GREEK_SYMBOL_WITH_LATIN_SUBSCRIPT
	* L_PAREN
	* ADD
	* FUNC_ARCSEC
	* LATIN_SYMBOL_WITH_GREEK_SUBSCRIPT
	* CMD_IMAGINARY_UNIT
	* FUNC_ARCCOS
	* FUNC_LN
	* FUNC_ARCOSH
	* FUNC_SQRT
	* FUNC_MIN
	* FUNC_COSH
	* FUNC_ARSINH
	* FUNC_COS
	* FUNC_MATRIX_TRACE
	* FUNC_COT
	* FUNC_ARTANH
	* FUNC_LOG
	* FUNC_SEC
	* FUNC_LIM
	* CMD_LANGLE
	* FUNC_EXP
	* FUNC_CSC
	* FUNC_ARCTAN
	* FUNC_SIN
	* GREEK_SYMBOL_WITH_GREEK_SUBSCRIPT
	* __ANON_1
	* L_BRACE
	* FUNC_ARCCOT
	* L_CEIL
	* LATIN_SYMBOL_WITH_LATIN_SUBSCRIPT
	* FUNC_TANH
	* FUNC_INT
	* FUNC_SUM
	* FUNC_DETERMINANT
	* CMD_BINOM
	* CMD_FRAC
	* FUNC_SINH
",manually normalize and consider as proof-strength edge case
ID1285,Zero-Point Fluctuations,Syntax Error,25,math_rescue_candidate,boundary_limit_singularity;topological_holonomy;exact_ratio_reciprocity;friedmann_hubble_cosmology,\langle \phi^{2} \rangle = \int_{0}^{\omega_{\mathrm{cut}}} \frac{\hbar}{2\omega} \eta(\omega) d\omega \omega_{\mathrm{cut}} < \infty,"\langle \phi^{2} \rangle = \int_{0}^{\omega_{\mathrm{cut}}} \frac{\hbar}{2\omega -> UnexpectedCharacters: No terminal matches '\' in the current parser context, at line 1 col 18

\langle \phi^{2} \rangle = \int^{omega_{\mathrm{cut}}} \f
                 ^
Expected one of: 
	* MUL_SYMBOL
	* SUB
	* ADD
	* BANG
	* CARET
	* DIV_SYMBOL
	* BAR
",manually normalize and consider as proof-strength edge case
ID2653,Continuation of Zero-Point Fluctuations,Syntax Error,25,math_rescue_candidate,boundary_limit_singularity;topological_holonomy;exact_ratio_reciprocity;friedmann_hubble_cosmology,\langle \phi^{2} \rangle = \int_{0}^{\omega_{\mathrm{cut}}} \frac{\hbar}{2\omega} \eta(\omega) d\omega \omega_{\mathrm{cut}} < \infty,"\langle \phi^{2} \rangle = \int_{0}^{\omega_{\mathrm{cut}}} \frac{\hbar}{2\omega -> UnexpectedCharacters: No terminal matches '\' in the current parser context, at line 1 col 18

\langle \phi^{2} \rangle = \int^{omega_{\mathrm{cut}}} \f
                 ^
Expected one of: 
	* CARET
	* DIV_SYMBOL
	* BANG
	* ADD
	* SUB
	* BAR
	* MUL_SYMBOL
",manually normalize and consider as proof-strength edge case
ID2863,ID100010,Syntax Error,25,math_rescue_candidate,boundary_limit_singularity;topological_holonomy;exact_ratio_reciprocity;friedmann_hubble_cosmology,\langle \phi^{2} \rangle = \int_{0}^{\omega_{\mathrm{cut}}} \frac{\hbar}{2\omega} \eta(\omega) d\omega \omega_{\mathrm{cut}} < \infty,"\langle \phi^{2} \rangle = \int_{0}^{\omega_{\mathrm{cut}}} \frac{\hbar}{2\omega -> UnexpectedCharacters: No terminal matches '\' in the current parser context, at line 1 col 18

\langle \phi^{2} \rangle = \int^{omega_{\mathrm{cut}}} \f
                 ^
Expected one of: 
	* CARET
	* DIV_SYMBOL
	* BANG
	* ADD
	* SUB
	* BAR
	* MUL_SYMBOL
",manually normalize and consider as proof-strength edge case
ID2915,Chatgpt,Syntax Error,25,math_rescue_candidate,invariant_conservation_closure;topological_holonomy;friedmann_hubble_cosmology;gyromagnetic_mhd_movement,H_{\mathrm{total}}(t) = \int_{V} A\cdot B d^{3}x - \frac{\omega_{\mathrm{gyro}}}{c^{2}} \int_{V} r\times(E\times B) d^{3}x + \sum_{m\geq 1}\frac{m}{R_{\mathrm{KK}}}H^{\mathrm{KK}}_{m}. \frac{dH_{\mathrm{total}}}{dt}=0. hat{\mathcal{H}}_{\mathrm{tunnel}} = \hbar \omega_0 \hat{a}^\dagger \hat{a} +,"H_{\mathrm{total}}(t) = \int_{V} A\cdot B d^{3}x - \frac{\omega_{\mathrm{gyro}}} -> UnexpectedCharacters: No terminal matches '_' in the current parser context, at line 1 col 2

H_{\mathrm{total}}(t) = \int A* B d^{3}x 
 ^
Expected one of: 
	* FUNC_LOG
	* FUNC_LN
	* FUNC_ARCTAN
	* SUB
	* FUNC_ARCOSH
	* FUNC_MIN
	* FUNC_SQRT
	* CMD_IMAGINARY_UNIT
	* GREEK_SYMBOL_WITH_PRIMES
	* FUNC_ARSINH
	* BANG
	* L_BRACE
	* BAR
	* FUNC_MATRIX_TRACE
	* FUNC_ARCSIN
	* LATIN_SYMBOL_WITH_LATIN_SUBSCRIPT
	* GREEK_SYMBOL_WITH_LATIN_SUBSCRIPT
	* LTE
	* ADD
	* GT
	* LT
	* FUNC_DETERMINANT
	* FUNC_TANH
	* FUNC_SIN
	* FUNC_COS
	* SYMBOL
	* FUNC_LIM
	* GTE
	* FUNC_SINH
	* DIV_SYMBOL
	* FUNC_SUM
	* FUNC_LG
	* FUNC_MATRIX_ADJUGATE
	* FUNC_ARCSEC
	* CMD_MATHIT
	* LATIN_SYMBOL_WITH_GREEK_SUBSCRIPT
	* CMD_MATRIX_BEGIN
	* FUNC_MAX
	* CMD_DETERMINANT_BEGIN
	* FUNC_EXP
	* GREEK_SYMBOL_WITH_GREEK_SUBSCRIPT
	* __ANON_1
	* L_FLOOR
	* EQUAL
	* CMD_LANGLE
	* FUNC_PROD
	* FUNC_INT
	* FUNC_TAN
	* L_PAREN
	* CMD_INFTY
	* CMD_BINOM
	* CMD_FRAC
	* FUNC_COT
	* FUNC_SEC
	* FUNC_ARCCSC
	* FUNC_ARTANH
	* L_CEIL
	* MUL_SYMBOL
	* FUNC_ARCCOT
	* FUNC_ARCCOS
	* CARET
	* FUNC_CSC
	* FUNC_COSH
	* NOT_EQUAL
	* CMD_OVERLINE
",manually normalize and consider as proof-strength edge case
ID2986,Extended Helicity Functional and Topological Protection,Syntax Error,25,math_rescue_candidate,invariant_conservation_closure;topological_holonomy;friedmann_hubble_cosmology;gyromagnetic_mhd_movement,H_{\mathrm{total}}(t) = \int_{V} A\cdot B d^{3}x - \frac{\omega_{\mathrm{gyro}}}{c^{2}} \int_{V} r\times(E\times B) d^{3}x + \sum_{m\geq 1}\frac{m}{R_{\mathrm{KK}}}H^{\mathrm{KK}}_{m}. \frac{dH_{\mathrm{total}}}{dt}=0. hat{\mathcal{H}}_{\mathrm{tunnel}} = \hbar \omega_0 \hat{a}^\dagger \hat{a} +,"H_{\mathrm{total}}(t) = \int_{V} A\cdot B d^{3}x - \frac{\omega_{\mathrm{gyro}}} -> UnexpectedCharacters: No terminal matches '_' in the current parser context, at line 1 col 2

H_{\mathrm{total}}(t) = \int A* B d^{3}x 
 ^
Expected one of: 
	* FUNC_LOG
	* FUNC_LN
	* FUNC_ARCTAN
	* SUB
	* FUNC_ARCOSH
	* FUNC_MIN
	* FUNC_SQRT
	* CMD_IMAGINARY_UNIT
	* GREEK_SYMBOL_WITH_PRIMES
	* FUNC_ARSINH
	* BANG
	* L_BRACE
	* BAR
	* FUNC_MATRIX_TRACE
	* FUNC_ARCSIN
	* LATIN_SYMBOL_WITH_LATIN_SUBSCRIPT
	* GREEK_SYMBOL_WITH_LATIN_SUBSCRIPT
	* LTE
	* ADD
	* GT
	* LT
	* FUNC_DETERMINANT
	* FUNC_TANH
	* FUNC_SIN
	* FUNC_COS
	* SYMBOL
	* FUNC_LIM
	* GTE
	* FUNC_SINH
	* DIV_SYMBOL
	* FUNC_SUM
	* FUNC_LG
	* FUNC_MATRIX_ADJUGATE
	* FUNC_ARCSEC
	* CMD_MATHIT
	* LATIN_SYMBOL_WITH_GREEK_SUBSCRIPT
	* CMD_MATRIX_BEGIN
	* FUNC_MAX
	* CMD_DETERMINANT_BEGIN
	* FUNC_EXP
	* GREEK_SYMBOL_WITH_GREEK_SUBSCRIPT
	* __ANON_1
	* L_FLOOR
	* EQUAL
	* CMD_LANGLE
	* FUNC_PROD
	* FUNC_INT
	* FUNC_TAN
	* L_PAREN
	* CMD_INFTY
	* CMD_BINOM
	* CMD_FRAC
	* FUNC_COT
	* FUNC_SEC
	* FUNC_ARCCSC
	* FUNC_ARTANH
	* L_CEIL
	* MUL_SYMBOL
	* FUNC_ARCCOT
	* FUNC_ARCCOS
	* CARET
	* FUNC_CSC
	* FUNC_COSH
	* NOT_EQUAL
	* CMD_OVERLINE
",manually normalize and consider as proof-strength edge case
ID3333,Berry-Phase Mode Frequency Relation,Syntax Error,25,math_rescue_candidate,topological_holonomy;spectral_bessel_laplacian;exact_ratio_reciprocity;friedmann_hubble_cosmology,\omega_m &= c \sqrt{k_z^2 + (m/R)^2} + \frac{2m \Omega}{n} \ \Phi_{ \mathrm{Berry}}^{(m)} &= \frac{2 \ln \varphi}{ \pi} m t \ \Phi_{ \mathrm{Sagnac}}^{(m)}( \Omega) &= \frac{4 \pi \Omega R^2}{ \lambda_0 c} m,"\omega_m &= c \sqrt{k_z^2 + (m/R)^2} + \frac{2m \Omega}{n} \ \Phi_{ \mathrm{Berr -> UnexpectedCharacters: No terminal matches '&' in the current parser context, at line 1 col 9

omega_m &= c \sqrt{k_z^2 + (m/R)^2} + \frac{2m O
        ^
Expected one of: 
	* CARET
	* EQUAL
	* FUNC_LIM
	* GT
	* CMD_LANGLE
	* FUNC_ARCCSC
	* CMD_MATHIT
	* DIV_SYMBOL
	* L_BRACE
	* GREEK_SYMBOL_WITH_GREEK_SUBSCRIPT
	* FUNC_MAX
	* FUNC_ARCCOT
	* FUNC_ARCSIN
	* FUNC_INT
	* MUL_SYMBOL
	* CMD_MATRIX_BEGIN
	* BAR
	* L_FLOOR
	* FUNC_MIN
	* FUNC_CSC
	* FUNC_MATRIX_TRACE
	* FUNC_ARCSEC
	* L_PAREN
	* FUNC_COSH
	* FUNC_ARCTAN
	* FUNC_LG
	* FUNC_ARCOSH
	* PRIMES
	* SUB
	* __ANON_1
	* CMD_IMAGINARY_UNIT
	* FUNC_LN
	* CMD_INFTY
	* FUNC_SEC
	* FUNC_ARCCOS
	* GREEK_SYMBOL_WITH_PRIMES
	* FUNC_TANH
	* NOT_EQUAL
	* L_CEIL
	* FUNC_EXP
	* CMD_DETERMINANT_BEGIN
	* CMD_OVERLINE
	* FUNC_SIN
	* FUNC_TAN
	* FUNC_COS
	* FUNC_COT
	* FUNC_SINH
	* LATIN_SYMBOL_WITH_LATIN_SUBSCRIPT
	* FUNC_MATRIX_ADJUGATE
	* CMD_BINOM
	* BANG
	* FUNC_ARTANH
	* FUNC_LOG
	* LATIN_SYMBOL_WITH_GREEK_SUBSCRIPT
	* GREEK_SYMBOL_WITH_LATIN_SUBSCRIPT
	* FUNC_DETERMINANT
	* FUNC_ARSINH
	* CMD_FRAC
	* LTE
	* ADD
	* GTE
	* FUNC_SUM
	* FUNC_PROD
	* SYMBOL
	* LT
	* FUNC_SQRT
",manually normalize and consider as proof-strength edge case
ID3494,Quantum Current Density,Syntax Error,25,math_rescue_candidate,boundary_limit_singularity;invariant_conservation_closure;spectral_bessel_laplacian;friedmann_hubble_cosmology,"\frac{\hbar c}{\ell_{\rm Pl}^4}\sim 4\times10^{113}\ \mathrm{J/m^3}. CL_e8b9ec885472,CID_b3f1bcd1cf,1,familiar;vacuum-energy;cosmological-constant;paradox;naive;zero-point;sums;either;underpredict;overpredict;depending;cutoff;choice,,2025-12-07T08:17:34.482590+00:00,2025-12-07T08:17:34.482590+00:00","\frac{\hbar c}{\ell_{\rm Pl}^4}\sim 4\times10^{113}\ \mathrm{J/m^3}. CL_e8b9ec88 -> UnexpectedCharacters: No terminal matches '_' in the current parser context, at line 1 col 18

\frac{hbar c}{ell_{\rm Pl}^4}= 4*10^{113}\ \mathrm{J/m^3}
                 ^
Expected one of: 
	* L_CEIL
	* FUNC_MATRIX_TRACE
	* FUNC_ARCSEC
	* ADD
	* FUNC_ARCTAN
	* GREEK_SYMBOL_WITH_LATIN_SUBSCRIPT
	* BAR
	* FUNC_MIN
	* FUNC_ARSINH
	* FUNC_TANH
	* FUNC_LIM
	* FUNC_ARCSIN
	* FUNC_INT
	* CMD_IMAGINARY_UNIT
	* FUNC_EXP
	* DIV_SYMBOL
	* BANG
	* FUNC_COT
	* L_PAREN
	* FUNC_SIN
	* LATIN_SYMBOL_WITH_LATIN_SUBSCRIPT
	* L_FLOOR
	* FUNC_COSH
	* FUNC_CSC
	* __ANON_1
	* FUNC_SINH
	* FUNC_LOG
	* CMD_INFTY
	* FUNC_ARTANH
	* CARET
	* SYMBOL
	* FUNC_SEC
	* FUNC_ARCCOS
	* CMD_LANGLE
	* GREEK_SYMBOL_WITH_PRIMES
	* CMD_DETERMINANT_BEGIN
	* FUNC_ARCOSH
	* CMD_BINOM
	* FUNC_DETERMINANT
	* FUNC_MATRIX_ADJUGATE
	* L_BRACE
	* CMD_FRAC
	* FUNC_ARCCSC
	* FUNC_SUM
	* LATIN_SYMBOL_WITH_GREEK_SUBSCRIPT
	* MUL_SYMBOL
	* FUNC_LN
	* CMD_OVERLINE
	* FUNC_MAX
	* FUNC_ARCCOT
	* FUNC_SQRT
	* FUNC_PROD
	* FUNC_LG
	* SUB
	* GREEK_SYMBOL_WITH_GREEK_SUBSCRIPT
	* CMD_MATHIT
	* FUNC_COS
	* FUNC_TAN
	* CMD_MATRIX_BEGIN
	* R_BRACE
",manually normalize and consider as proof-strength edge case
