root,file_name,full_path,extension,artifact_kind,length,score,priority,imports_or_modules
D:\Physical_Physics,api.py,D:\Physical_Physics\mp_env\Lib\site-packages\pandas\core\api.py,.py,python_script,2911,0,low_or_support,pandas._libs; pandas._libs.missing; pandas.core.algorithms; pandas.core.arrays; pandas.core.arrays.boolean; pandas.core.arrays.floating; pandas.core.arrays.integer; pandas.core.arrays.string_; pandas.core.construction; pandas.core.dtypes.dtypes; pandas.core.dtypes.missing; pandas.core.flags; pandas.core.frame; pandas.core.groupby; pandas.core.indexes.api; pandas.core.indexes.datetimes; pandas.core.indexes.interval; pandas.core.indexes.period; pandas.core.indexes.timedeltas; pandas.core.indexing;
D:\Physical_Physics,apply.py,D:\Physical_Physics\mp_env\Lib\site-packages\pandas\core\apply.py,.py,python_script,67184,0,low_or_support,__future__; abc; collections; collections.abc; functools; inspect; numpy; pandas; pandas._config; pandas._libs; pandas._libs.internals; pandas._typing; pandas.compat._optional; pandas.core._numba.executor; pandas.core._numba.extensions; pandas.core.common; pandas.core.construction; pandas.core.dtypes.cast; pandas.core.dtypes.common; pandas.core.dtypes.dtypes; pandas.core.dtypes.generic; pandas.core.groupby; pandas.core.groupby.generic; pandas.core.indexes.base; pandas.core.resample; pandas.core.
D:\Physical_Physics,__init__.py,D:\Physical_Physics\mp_env\Lib\site-packages\pandas\core\array_algos\__init__.py,.py,python_script,408,0,low_or_support,
D:\Physical_Physics,datetimelike_accumulations.py,D:\Physical_Physics\mp_env\Lib\site-packages\pandas\core\array_algos\datetimelike_accumulations.py,.py,python_script,1686,0,low_or_support,__future__; numpy; pandas._libs; pandas.core.dtypes.missing; typing
D:\Physical_Physics,masked_reductions.py,D:\Physical_Physics\mp_env\Lib\site-packages\pandas\core\array_algos\masked_reductions.py,.py,python_script,5067,0,low_or_support,__future__; numpy; pandas._libs; pandas._typing; pandas.core.nanops; typing; warnings
D:\Physical_Physics,putmask.py,D:\Physical_Physics\mp_env\Lib\site-packages\pandas\core\array_algos\putmask.py,.py,python_script,4593,0,low_or_support,__future__; numpy; pandas; pandas._libs; pandas._typing; pandas.core.arrays; pandas.core.dtypes.cast; pandas.core.dtypes.common; typing
D:\Physical_Physics,quantile.py,D:\Physical_Physics\mp_env\Lib\site-packages\pandas\core\array_algos\quantile.py,.py,python_script,6548,0,low_or_support,__future__; numpy; pandas._typing; pandas.core.dtypes.missing; typing
D:\Physical_Physics,replace.py,D:\Physical_Physics\mp_env\Lib\site-packages\pandas\core\array_algos\replace.py,.py,python_script,4070,0,low_or_support,__future__; numpy; operator; pandas._typing; pandas.core.dtypes.common; pandas.core.dtypes.missing; re; typing
D:\Physical_Physics,transforms.py,D:\Physical_Physics\mp_env\Lib\site-packages\pandas\core\array_algos\transforms.py,.py,python_script,1104,0,low_or_support,__future__; numpy; pandas._typing; typing
D:\Physical_Physics,base.py,D:\Physical_Physics\mp_env\Lib\site-packages\pandas\core\base.py,.py,python_script,41384,0,low_or_support,__future__; collections.abc; numpy; pandas; pandas._config; pandas._libs; pandas._typing; pandas.compat; pandas.compat.numpy; pandas.core; pandas.core.accessor; pandas.core.arraylike; pandas.core.arrays; pandas.core.construction; pandas.core.dtypes.cast; pandas.core.dtypes.common; pandas.core.dtypes.dtypes; pandas.core.dtypes.generic; pandas.core.dtypes.missing; pandas.errors; pandas.util._decorators; pandas.util._exceptions; textwrap; typing; warnings
D:\Physical_Physics,common.py,D:\Physical_Physics\mp_env\Lib\site-packages\pandas\core\common.py,.py,python_script,17449,0,low_or_support,__future__; builtins; collections; collections.abc; contextlib; functools; inspect; numpy; pandas; pandas._libs; pandas._typing; pandas.compat.numpy; pandas.core.dtypes.cast; pandas.core.dtypes.common; pandas.core.dtypes.generic; pandas.core.dtypes.inference; typing; warnings
D:\Physical_Physics,__init__.py,D:\Physical_Physics\mp_env\Lib\site-packages\pandas\core\dtypes\__init__.py,.py,python_script,0,0,low_or_support,
D:\Physical_Physics,api.py,D:\Physical_Physics\mp_env\Lib\site-packages\pandas\core\dtypes\api.py,.py,python_script,1819,0,low_or_support,pandas.core.dtypes.common
D:\Physical_Physics,astype.py,D:\Physical_Physics\mp_env\Lib\site-packages\pandas\core\dtypes\astype.py,.py,python_script,9207,0,low_or_support,__future__; inspect; numpy; pandas._libs; pandas._libs.tslibs.timedeltas; pandas._typing; pandas.core.arrays; pandas.core.construction; pandas.core.dtypes.common; pandas.core.dtypes.dtypes; pandas.errors; typing; warnings
D:\Physical_Physics,base.py,D:\Physical_Physics\mp_env\Lib\site-packages\pandas\core\dtypes\base.py,.py,python_script,17042,0,low_or_support,__future__; numpy; pandas; pandas._libs; pandas._libs.hashtable; pandas._libs.properties; pandas._typing; pandas.core.arrays; pandas.core.dtypes.generic; pandas.errors; typing
D:\Physical_Physics,concat.py,D:\Physical_Physics\mp_env\Lib\site-packages\pandas\core\dtypes\concat.py,.py,python_script,12579,0,low_or_support,__future__; collections.abc; numpy; pandas; pandas._libs; pandas._typing; pandas.core.algorithms; pandas.core.arrays; pandas.core.arrays.categorical; pandas.core.dtypes.astype; pandas.core.dtypes.cast; pandas.core.dtypes.dtypes; pandas.core.dtypes.generic; pandas.util._exceptions; typing; warnings
D:\Physical_Physics,dtypes.py,D:\Physical_Physics\mp_env\Lib\site-packages\pandas\core\dtypes\dtypes.py,.py,python_script,76055,0,low_or_support,__future__; collections.abc; datetime; decimal; numpy; pandas; pandas._libs; pandas._libs.interval; pandas._libs.properties; pandas._libs.tslibs; pandas._libs.tslibs.dtypes; pandas._libs.tslibs.offsets; pandas._typing; pandas.compat; pandas.core.arrays; pandas.core.arrays.arrow; pandas.core.arrays.arrow._arrow_utils; pandas.core.arrays.boolean; pandas.core.arrays.floating; pandas.core.arrays.integer; pandas.core.arrays.sparse.array; pandas.core.construction; pandas.core.dtypes.astype; pandas.cor
D:\Physical_Physics,generic.py,D:\Physical_Physics\mp_env\Lib\site-packages\pandas\core\dtypes\generic.py,.py,python_script,4122,0,low_or_support,__future__; pandas; pandas.core.arrays; pandas.core.generic; typing
D:\Physical_Physics,inference.py,D:\Physical_Physics\mp_env\Lib\site-packages\pandas\core\dtypes\inference.py,.py,python_script,9012,0,low_or_support,__future__; collections; collections.abc; dataclasses; numbers; numpy; pandas._libs; pandas._typing; re; typing
D:\Physical_Physics,missing.py,D:\Physical_Physics\mp_env\Lib\site-packages\pandas\core\dtypes\missing.py,.py,python_script,23632,0,low_or_support,__future__; decimal; functools; numpy; pandas; pandas._config; pandas._libs; pandas._libs.missing; pandas._libs.tslibs; pandas._typing; pandas.core.algorithms; pandas.core.construction; pandas.core.dtypes.common; pandas.core.dtypes.dtypes; pandas.core.dtypes.generic; pandas.core.dtypes.inference; pandas.core.indexes.base; re; typing; warnings
D:\Physical_Physics,flags.py,D:\Physical_Physics\mp_env\Lib\site-packages\pandas\core\flags.py,.py,python_script,3763,0,low_or_support,__future__; pandas.core.generic; typing; weakref
D:\Physical_Physics,__init__.py,D:\Physical_Physics\mp_env\Lib\site-packages\pandas\core\indexers\__init__.py,.py,python_script,736,0,low_or_support,pandas.core.indexers.utils
D:\Physical_Physics,objects.py,D:\Physical_Physics\mp_env\Lib\site-packages\pandas\core\indexers\objects.py,.py,python_script,14737,0,low_or_support,__future__; datetime; numpy; pandas._libs.tslibs; pandas._libs.window.indexers; pandas.core.dtypes.common; pandas.core.indexes.datetimes; pandas.tseries.offsets; pandas.util._decorators
D:\Physical_Physics,utils.py,D:\Physical_Physics\mp_env\Lib\site-packages\pandas\core\indexers\utils.py,.py,python_script,16069,0,low_or_support,__future__; numpy; pandas._libs; pandas._typing; pandas.core.construction; pandas.core.dtypes.common; pandas.core.dtypes.dtypes; pandas.core.dtypes.generic; pandas.core.frame; pandas.core.indexes.base; typing
D:\Physical_Physics,__init__.py,D:\Physical_Physics\mp_env\Lib\site-packages\pandas\core\indexes\__init__.py,.py,python_script,0,0,low_or_support,
D:\Physical_Physics,accessors.py,D:\Physical_Physics\mp_env\Lib\site-packages\pandas\core\indexes\accessors.py,.py,python_script,19152,0,low_or_support,__future__; numpy; pandas; pandas._libs; pandas.core.accessor; pandas.core.arrays; pandas.core.arrays.arrow.array; pandas.core.base; pandas.core.dtypes.common; pandas.core.dtypes.dtypes; pandas.core.dtypes.generic; pandas.core.indexes.datetimes; pandas.core.indexes.timedeltas; pandas.util._exceptions; typing; warnings
D:\Physical_Physics,api.py,D:\Physical_Physics\mp_env\Lib\site-packages\pandas\core\indexes\api.py,.py,python_script,10426,0,low_or_support,__future__; numpy; pandas._libs; pandas._typing; pandas.core.algorithms; pandas.core.dtypes.cast; pandas.core.indexes.base; pandas.core.indexes.category; pandas.core.indexes.datetimes; pandas.core.indexes.interval; pandas.core.indexes.multi; pandas.core.indexes.period; pandas.core.indexes.range; pandas.core.indexes.timedeltas; pandas.errors; textwrap; typing
D:\Physical_Physics,extension.py,D:\Physical_Physics\mp_env\Lib\site-packages\pandas\core\indexes\extension.py,.py,python_script,5228,0,low_or_support,__future__; numpy; pandas._typing; pandas.core.arrays; pandas.core.arrays._mixins; pandas.core.dtypes.generic; pandas.core.indexes.base; pandas.util._decorators; typing
D:\Physical_Physics,frozen.py,D:\Physical_Physics\mp_env\Lib\site-packages\pandas\core\indexes\frozen.py,.py,python_script,3482,0,low_or_support,__future__; pandas._typing; pandas.core.base; pandas.io.formats.printing; typing
D:\Physical_Physics,multi.py,D:\Physical_Physics\mp_env\Lib\site-packages\pandas\core\indexes\multi.py,.py,python_script,144147,0,low_or_support,__future__; collections.abc; copy; functools; numpy; pandas; pandas._config; pandas._libs; pandas._libs.hashtable; pandas._typing; pandas.compat.numpy; pandas.core.algorithms; pandas.core.array_algos.putmask; pandas.core.arrays; pandas.core.arrays.categorical; pandas.core.common; pandas.core.construction; pandas.core.dtypes.cast; pandas.core.dtypes.common; pandas.core.dtypes.dtypes; pandas.core.dtypes.generic; pandas.core.dtypes.inference; pandas.core.dtypes.missing; pandas.core.indexes.base; pa
D:\Physical_Physics,period.py,D:\Physical_Physics\mp_env\Lib\site-packages\pandas\core\indexes\period.py,.py,python_script,18978,0,low_or_support,__future__; collections.abc; datetime; numpy; pandas._libs; pandas._libs.tslibs; pandas._libs.tslibs.dtypes; pandas._typing; pandas.core.arrays.period; pandas.core.common; pandas.core.dtypes.common; pandas.core.dtypes.dtypes; pandas.core.dtypes.generic; pandas.core.dtypes.missing; pandas.core.indexes.base; pandas.core.indexes.datetimelike; pandas.core.indexes.datetimes; pandas.core.indexes.extension; pandas.util._decorators; pandas.util._exceptions; typing; warnings
D:\Physical_Physics,timedeltas.py,D:\Physical_Physics\mp_env\Lib\site-packages\pandas\core\indexes\timedeltas.py,.py,python_script,10960,0,low_or_support,__future__; pandas._libs; pandas._libs.tslibs; pandas._libs.tslibs.timedeltas; pandas._typing; pandas.core.arrays.timedeltas; pandas.core.common; pandas.core.dtypes.common; pandas.core.dtypes.generic; pandas.core.indexes.base; pandas.core.indexes.datetimelike; pandas.core.indexes.extension; pandas.util._exceptions; typing; warnings
D:\Physical_Physics,indexing.py,D:\Physical_Physics\mp_env\Lib\site-packages\pandas\core\indexing.py,.py,python_script,98987,0,low_or_support,__future__; collections.abc; contextlib; numpy; pandas; pandas._config; pandas._libs.indexing; pandas._libs.lib; pandas._typing; pandas.compat; pandas.compat._constants; pandas.core; pandas.core.common; pandas.core.construction; pandas.core.dtypes.cast; pandas.core.dtypes.common; pandas.core.dtypes.concat; pandas.core.dtypes.dtypes; pandas.core.dtypes.generic; pandas.core.dtypes.missing; pandas.core.indexers; pandas.core.indexes.api; pandas.errors; pandas.util._decorators; pandas.util._exception
D:\Physical_Physics,__init__.py,D:\Physical_Physics\mp_env\Lib\site-packages\pandas\core\internals\__init__.py,.py,python_script,2615,0,low_or_support,pandas.core.internals.api; pandas.core.internals.array_manager; pandas.core.internals.base; pandas.core.internals.blocks; pandas.core.internals.concat; pandas.core.internals.managers; warnings
D:\Physical_Physics,api.py,D:\Physical_Physics\mp_env\Lib\site-packages\pandas\core\internals\api.py,.py,python_script,4695,0,low_or_support,__future__; numpy; pandas._libs.internals; pandas._typing; pandas.core.arrays; pandas.core.construction; pandas.core.dtypes.common; pandas.core.dtypes.dtypes; pandas.core.internals.blocks; pandas.core.internals.managers; typing; warnings
D:\Physical_Physics,array_manager.py,D:\Physical_Physics\mp_env\Lib\site-packages\pandas\core\internals\array_manager.py,.py,python_script,43927,0,low_or_support,__future__; collections.abc; itertools; numpy; pandas._libs; pandas._typing; pandas.core.algorithms; pandas.core.array_algos.quantile; pandas.core.array_algos.take; pandas.core.arrays; pandas.core.construction; pandas.core.dtypes.astype; pandas.core.dtypes.cast; pandas.core.dtypes.common; pandas.core.dtypes.dtypes; pandas.core.dtypes.generic; pandas.core.dtypes.missing; pandas.core.indexers; pandas.core.indexes.api; pandas.core.indexes.base; pandas.core.internals.base; pandas.core.internals.bloc
D:\Physical_Physics,base.py,D:\Physical_Physics\mp_env\Lib\site-packages\pandas\core\internals\base.py,.py,python_script,11161,0,low_or_support,__future__; numpy; pandas._config; pandas._libs; pandas._typing; pandas.core.base; pandas.core.construction; pandas.core.dtypes.cast; pandas.core.dtypes.dtypes; pandas.core.indexes.api; pandas.errors; pandas.util._validators; typing
D:\Physical_Physics,concat.py,D:\Physical_Physics\mp_env\Lib\site-packages\pandas\core\internals\concat.py,.py,python_script,19151,0,low_or_support,__future__; collections.abc; numpy; pandas; pandas._libs; pandas._libs.missing; pandas._typing; pandas.core.construction; pandas.core.dtypes.cast; pandas.core.dtypes.common; pandas.core.dtypes.concat; pandas.core.dtypes.dtypes; pandas.core.dtypes.missing; pandas.core.internals.array_manager; pandas.core.internals.blocks; pandas.core.internals.managers; pandas.util._decorators; pandas.util._exceptions; typing; warnings
D:\Physical_Physics,construction.py,D:\Physical_Physics\mp_env\Lib\site-packages\pandas\core\internals\construction.py,.py,python_script,34207,0,low_or_support,__future__; collections; collections.abc; dataclasses; numpy; pandas._config; pandas._libs; pandas._typing; pandas.core; pandas.core.arrays; pandas.core.arrays.string_; pandas.core.construction; pandas.core.dtypes.astype; pandas.core.dtypes.cast; pandas.core.dtypes.common; pandas.core.dtypes.dtypes; pandas.core.dtypes.generic; pandas.core.indexes.api; pandas.core.internals.array_manager; pandas.core.internals.blocks; pandas.core.internals.managers; pandas.core.series; typing
D:\Physical_Physics,managers.py,D:\Physical_Physics\mp_env\Lib\site-packages\pandas\core\internals\managers.py,.py,python_script,82601,0,low_or_support,__future__; collections.abc; itertools; numpy; pandas._config; pandas._libs; pandas._libs.internals; pandas._libs.tslibs; pandas._typing; pandas.api.extensions; pandas.core.algorithms; pandas.core.arrays; pandas.core.arrays._mixins; pandas.core.construction; pandas.core.dtypes.cast; pandas.core.dtypes.common; pandas.core.dtypes.dtypes; pandas.core.dtypes.generic; pandas.core.dtypes.missing; pandas.core.indexers; pandas.core.indexes.api; pandas.core.internals.base; pandas.core.internals.blocks; p
D:\Physical_Physics,ops.py,D:\Physical_Physics\mp_env\Lib\site-packages\pandas\core\internals\ops.py,.py,python_script,5145,0,low_or_support,__future__; collections.abc; pandas._libs.internals; pandas._typing; pandas.core.dtypes.common; pandas.core.internals.blocks; pandas.core.internals.managers; typing
D:\Physical_Physics,missing.py,D:\Physical_Physics\mp_env\Lib\site-packages\pandas\core\missing.py,.py,python_script,35270,0,low_or_support,__future__; functools; numpy; pandas; pandas._libs; pandas._typing; pandas.compat._optional; pandas.core.dtypes.cast; pandas.core.dtypes.common; pandas.core.dtypes.dtypes; pandas.core.dtypes.missing; scipy; typing
D:\Physical_Physics,nanops.py,D:\Physical_Physics\mp_env\Lib\site-packages\pandas\core\nanops.py,.py,python_script,50984,0,low_or_support,__future__; functools; itertools; numpy; pandas._config; pandas._libs; pandas._typing; pandas.compat._optional; pandas.core.dtypes.common; pandas.core.dtypes.missing; pandas.util._exceptions; scipy.stats; the; typing; warnings
D:\Physical_Physics,__init__.py,D:\Physical_Physics\mp_env\Lib\site-packages\pandas\core\ops\__init__.py,.py,python_script,1620,0,low_or_support,__future__; pandas.core.ops.array_ops; pandas.core.ops.common; pandas.core.ops.docstrings; pandas.core.ops.invalid; pandas.core.ops.mask_ops; pandas.core.roperator
D:\Physical_Physics,array_ops.py,D:\Physical_Physics\mp_env\Lib\site-packages\pandas\core\ops\array_ops.py,.py,python_script,19079,0,low_or_support,__future__; datetime; functools; numpy; operator; pandas._libs; pandas._libs.tslibs; pandas._typing; pandas.core; pandas.core.arrays; pandas.core.computation; pandas.core.construction; pandas.core.dtypes.cast; pandas.core.dtypes.common; pandas.core.dtypes.generic; pandas.core.dtypes.missing; pandas.core.ops; pandas.core.ops.dispatch; pandas.core.ops.invalid; pandas.util._exceptions; typing; warnings
D:\Physical_Physics,common.py,D:\Physical_Physics\mp_env\Lib\site-packages\pandas\core\ops\common.py,.py,python_script,3500,0,low_or_support,__future__; functools; pandas._libs.lib; pandas._libs.missing; pandas._typing; pandas.core.dtypes.generic; typing
D:\Physical_Physics,dispatch.py,D:\Physical_Physics\mp_env\Lib\site-packages\pandas\core\ops\dispatch.py,.py,python_script,635,0,low_or_support,__future__; pandas._typing; pandas.core.dtypes.generic; typing
D:\Physical_Physics,docstrings.py,D:\Physical_Physics\mp_env\Lib\site-packages\pandas\core\ops\docstrings.py,.py,python_script,18448,0,low_or_support,__future__
D:\Physical_Physics,invalid.py,D:\Physical_Physics\mp_env\Lib\site-packages\pandas\core\ops\invalid.py,.py,python_script,1433,0,low_or_support,__future__; numpy; operator; pandas._typing; typing
D:\Physical_Physics,mask_ops.py,D:\Physical_Physics\mp_env\Lib\site-packages\pandas\core\ops\mask_ops.py,.py,python_script,5409,0,low_or_support,__future__; numpy; pandas._libs
D:\Physical_Physics,missing.py,D:\Physical_Physics\mp_env\Lib\site-packages\pandas\core\ops\missing.py,.py,python_script,5140,0,low_or_support,__future__; numpy; operator; pandas.core
D:\Physical_Physics,resample.py,D:\Physical_Physics\mp_env\Lib\site-packages\pandas\core\resample.py,.py,python_script,95014,0,low_or_support,__future__; collections.abc; copy; numpy; pandas; pandas._libs; pandas._libs.tslibs; pandas._libs.tslibs.dtypes; pandas._typing; pandas.compat.numpy; pandas.core.algorithms; pandas.core.apply; pandas.core.arrays; pandas.core.base; pandas.core.common; pandas.core.dtypes.dtypes; pandas.core.dtypes.generic; pandas.core.generic; pandas.core.groupby.generic; pandas.core.groupby.groupby; pandas.core.groupby.grouper; pandas.core.groupby.ops; pandas.core.indexes.api; pandas.core.indexes.base; pandas.cor
D:\Physical_Physics,roperator.py,D:\Physical_Physics\mp_env\Lib\site-packages\pandas\core\roperator.py,.py,python_script,1114,0,low_or_support,__future__; operator
D:\Physical_Physics,sample.py,D:\Physical_Physics\mp_env\Lib\site-packages\pandas\core\sample.py,.py,python_script,4626,0,low_or_support,__future__; numpy; pandas._libs; pandas._typing; pandas.core.dtypes.generic; pandas.core.generic; typing
D:\Physical_Physics,sorting.py,D:\Physical_Physics\mp_env\Lib\site-packages\pandas\core\sorting.py,.py,python_script,22976,0,low_or_support,__future__; collections; collections.abc; numpy; pandas; pandas._libs; pandas._libs.hashtable; pandas._typing; pandas.core.arrays; pandas.core.construction; pandas.core.dtypes.common; pandas.core.dtypes.generic; pandas.core.dtypes.missing; pandas.core.indexes.api; pandas.core.indexes.base; typing
D:\Physical_Physics,__init__.py,D:\Physical_Physics\mp_env\Lib\site-packages\pandas\errors\__init__.py,.py,python_script,27164,0,low_or_support,__future__; ctypes; pandas._config.config; pandas._libs.tslibs; pandas.util.version
D:\Physical_Physics,__init__.py,D:\Physical_Physics\mp_env\Lib\site-packages\pandas\plotting\__init__.py,.py,python_script,2826,0,low_or_support,pandas.plotting._core; pandas.plotting._misc
D:\Physical_Physics,_core.py,D:\Physical_Physics\mp_env\Lib\site-packages\pandas\plotting\_core.py,.py,python_script,66558,0,low_or_support,__future__; collections.abc; importlib; importlib.metadata; matplotlib.axes; numpy; pandas; pandas._config; pandas._typing; pandas.core.base; pandas.core.dtypes.common; pandas.core.dtypes.generic; pandas.core.groupby.generic; pandas.util._decorators; types; typing
D:\Physical_Physics,testing.py,D:\Physical_Physics\mp_env\Lib\site-packages\pandas\testing.py,.py,python_script,313,0,low_or_support,pandas._testing
D:\Physical_Physics,__init__.py,D:\Physical_Physics\mp_env\Lib\site-packages\pandas\tseries\__init__.py,.py,python_script,293,0,low_or_support,pandas.tseries; typing
D:\Physical_Physics,api.py,D:\Physical_Physics\mp_env\Lib\site-packages\pandas\tseries\api.py,.py,python_script,234,0,low_or_support,pandas._libs.tslibs.parsing; pandas.tseries; pandas.tseries.frequencies
D:\Physical_Physics,frequencies.py,D:\Physical_Physics\mp_env\Lib\site-packages\pandas\tseries\frequencies.py,.py,python_script,17686,0,low_or_support,__future__; numpy; pandas; pandas._libs; pandas._libs.algos; pandas._libs.tslibs; pandas._libs.tslibs.ccalendar; pandas._libs.tslibs.dtypes; pandas._libs.tslibs.fields; pandas._libs.tslibs.offsets; pandas._libs.tslibs.parsing; pandas._typing; pandas.core.algorithms; pandas.core.api; pandas.core.arrays.datetimelike; pandas.core.dtypes.common; pandas.core.dtypes.dtypes; pandas.core.dtypes.generic; pandas.util._decorators; typing
D:\Physical_Physics,offsets.py,D:\Physical_Physics\mp_env\Lib\site-packages\pandas\tseries\offsets.py,.py,python_script,1531,0,low_or_support,__future__; pandas._libs.tslibs.offsets
D:\Physical_Physics,top_level.txt,D:\Physical_Physics\mp_env\Lib\site-packages\pillow-12.1.1.dist-info\top_level.txt,.txt,notes_or_report,4,0,low_or_support,
D:\Physical_Physics,LICENSE.txt,D:\Physical_Physics\mp_env\Lib\site-packages\pip-23.0.1.dist-info\LICENSE.txt,.txt,notes_or_report,1093,0,low_or_support,
D:\Physical_Physics,entry_points.txt,D:\Physical_Physics\mp_env\Lib\site-packages\pip-23.0.1.dist-info\entry_points.txt,.txt,notes_or_report,124,0,low_or_support,
D:\Physical_Physics,top_level.txt,D:\Physical_Physics\mp_env\Lib\site-packages\pip-23.0.1.dist-info\top_level.txt,.txt,notes_or_report,4,0,low_or_support,
D:\Physical_Physics,__init__.py,D:\Physical_Physics\mp_env\Lib\site-packages\pip\__init__.py,.py,python_script,357,0,low_or_support,pip._internal.utils.entrypoints; typing
D:\Physical_Physics,__main__.py,D:\Physical_Physics\mp_env\Lib\site-packages\pip\__main__.py,.py,python_script,1198,0,low_or_support,os; pip._internal.cli.main; sys; warnings
D:\Physical_Physics,__pip-runner__.py,D:\Physical_Physics\mp_env\Lib\site-packages\pip\__pip-runner__.py,.py,python_script,1444,0,low_or_support,importlib.machinery; os.path; runpy; sys
D:\Physical_Physics,__init__.py,D:\Physical_Physics\mp_env\Lib\site-packages\pip\_internal\__init__.py,.py,python_script,573,0,low_or_support,pip._internal.utils; pip._internal.utils.entrypoints; pip._internal.utils.inject_securetransport; typing
D:\Physical_Physics,cache.py,D:\Physical_Physics\mp_env\Lib\site-packages\pip\_internal\cache.py,.py,python_script,10734,0,low_or_support,hashlib; json; logging; os; pathlib; pip._internal.exceptions; pip._internal.models.direct_url; pip._internal.models.format_control; pip._internal.models.link; pip._internal.models.wheel; pip._internal.utils.temp_dir; pip._internal.utils.urls; pip._vendor.packaging.tags; pip._vendor.packaging.utils; typing
D:\Physical_Physics,configuration.py,D:\Physical_Physics\mp_env\Lib\site-packages\pip\_internal\configuration.py,.py,python_script,13529,0,low_or_support,configparser; locale; os; pip._internal.exceptions; pip._internal.utils; pip._internal.utils.compat; pip._internal.utils.logging; pip._internal.utils.misc; sys; typing
D:\Physical_Physics,exceptions.py,D:\Physical_Physics\mp_env\Lib\site-packages\pip\_internal\exceptions.py,.py,python_script,24244,0,low_or_support,configparser; contextlib; hashlib; itertools; locale; logging; pathlib; pip._internal.metadata; pip._internal.req.req_install; pip._internal.utils._log; pip._internal.utils.hashes; pip._vendor.requests.models; pip._vendor.rich.console; pip._vendor.rich.markup; pip._vendor.rich.text; re; sys; typing
D:\Physical_Physics,__init__.py,D:\Physical_Physics\mp_env\Lib\site-packages\pip\_internal\index\__init__.py,.py,python_script,30,0,low_or_support,
D:\Physical_Physics,sources.py,D:\Physical_Physics\mp_env\Lib\site-packages\pip\_internal\index\sources.py,.py,python_script,6557,0,low_or_support,logging; mimetypes; os; pathlib; pip._internal.models.candidate; pip._internal.models.link; pip._internal.utils.urls; pip._internal.vcs; typing
D:\Physical_Physics,main.py,D:\Physical_Physics\mp_env\Lib\site-packages\pip\_internal\main.py,.py,python_script,340,0,low_or_support,pip._internal.utils.entrypoints; typing
D:\Physical_Physics,pyproject.py,D:\Physical_Physics\mp_env\Lib\site-packages\pip\_internal\pyproject.py,.py,python_script,6987,0,low_or_support,collections; importlib.util; os; pip._internal.exceptions; pip._vendor; pip._vendor.packaging.requirements; typing
D:\Physical_Physics,self_outdated_check.py,D:\Physical_Physics\mp_env\Lib\site-packages\pip\_internal\self_outdated_check.py,.py,python_script,8167,0,low_or_support,dataclasses; datetime; functools; hashlib; json; logging; optparse; os.path; pip._internal.index.collector; pip._internal.index.package_finder; pip._internal.metadata; pip._internal.metadata.base; pip._internal.models.selection_prefs; pip._internal.network.session; pip._internal.utils.compat; pip._internal.utils.entrypoints; pip._internal.utils.filesystem; pip._internal.utils.misc; pip._vendor.packaging.version; pip._vendor.rich.console; pip._vendor.rich.markup; pip._vendor.rich.text; sys; typin
D:\Physical_Physics,wheel_builder.py,D:\Physical_Physics\mp_env\Lib\site-packages\pip\_internal\wheel_builder.py,.py,python_script,13079,0,low_or_support,logging; os.path; pip._internal.cache; pip._internal.exceptions; pip._internal.metadata; pip._internal.models.link; pip._internal.models.wheel; pip._internal.operations.build.wheel; pip._internal.operations.build.wheel_editable; pip._internal.operations.build.wheel_legacy; pip._internal.req.req_install; pip._internal.utils.deprecation; pip._internal.utils.logging; pip._internal.utils.misc; pip._internal.utils.setuptools_build; pip._internal.utils.subprocess; pip._internal.utils.temp_dir; pip._in
D:\Physical_Physics,_extension.py,D:\Physical_Physics\mp_env\Lib\site-packages\pip\_vendor\rich\_extension.py,.py,python_script,265,0,low_or_support,pip._vendor.rich.pretty; pip._vendor.rich.traceback; typing
D:\Physical_Physics,_loop.py,D:\Physical_Physics\mp_env\Lib\site-packages\pip\_vendor\rich\_loop.py,.py,python_script,1236,0,low_or_support,typing
D:\Physical_Physics,_timer.py,D:\Physical_Physics\mp_env\Lib\site-packages\pip\_vendor\rich\_timer.py,.py,python_script,417,0,low_or_support,contextlib; time; typing
D:\Physical_Physics,cells.py,D:\Physical_Physics\mp_env\Lib\site-packages\pip\_vendor\rich\cells.py,.py,python_script,4503,0,low_or_support,._cell_widths; functools; re; typing
D:\Physical_Physics,jupyter.py,D:\Physical_Physics\mp_env\Lib\site-packages\pip\_vendor\rich\jupyter.py,.py,python_script,3252,0,low_or_support,.; .segment; .terminal_theme; IPython.display; pip._vendor.rich.console; typing
D:\Physical_Physics,progress_bar.py,D:\Physical_Physics\mp_env\Lib\site-packages\pip\_vendor\rich\progress_bar.py,.py,python_script,8165,0,low_or_support,.color; .color_triplet; .console; .jupyter; .measure; .segment; .style; functools; math; time; typing
D:\Physical_Physics,protocol.py,D:\Physical_Physics\mp_env\Lib\site-packages\pip\_vendor\rich\protocol.py,.py,python_script,1391,0,low_or_support,inspect; pip._vendor.rich.console; typing
D:\Physical_Physics,six.py,D:\Physical_Physics\mp_env\Lib\site-packages\pip\_vendor\six.py,.py,python_script,34549,0,low_or_support,StringIO; __future__; functools; importlib.util; io; itertools; operator; struct; sys; types
