batch,batch_position,atomic_index,proposed_id,source_file,line_number,domain_family,readiness,duplicate_status,wolfram_status
7,224,1759,PHONE2_NEXT+1759,UnificationComparison.txt,858,general_math,id_ready,new_or_nonexact,needs_wolfram_translation
7,225,1760,PHONE2_NEXT+1760,UnificationComparison.txt,865,general_math,id_ready,new_or_nonexact,needs_wolfram_translation
7,226,1762,PHONE2_NEXT+1762,UnificationComparison.txt,872,general_math,id_ready,new_or_nonexact,needs_wolfram_translation
7,227,1763,PHONE2_NEXT+1763,UnificationComparison.txt,875,general_math,id_ready,new_or_nonexact,needs_wolfram_translation
7,228,1765,PHONE2_NEXT+1765,UnificationComparison.txt,884,general_math,id_ready,new_or_nonexact,needs_wolfram_translation
7,229,1766,PHONE2_NEXT+1766,UnificationComparison.txt,885,general_math,id_ready,new_or_nonexact,needs_wolfram_translation
7,230,1768,PHONE2_NEXT+1768,UnificationComparison.txt,888,general_math,id_ready,new_or_nonexact,needs_wolfram_translation
7,231,1769,PHONE2_NEXT+1769,UnificationComparison.txt,889,general_math,id_ready,new_or_nonexact,needs_wolfram_translation
7,232,1770,PHONE2_NEXT+1770,UnificationComparison.txt,890,general_math,id_ready,new_or_nonexact,needs_wolfram_translation
7,233,1771,PHONE2_NEXT+1771,UnificationComparison.txt,891,general_math,id_ready,new_or_nonexact,needs_wolfram_translation
7,234,1773,PHONE2_NEXT+1773,UnificationComparison.txt,895,general_math,id_ready,new_or_nonexact,needs_wolfram_translation
7,235,1774,PHONE2_NEXT+1774,UnificationComparison.txt,898,general_math,id_ready,new_or_nonexact,needs_wolfram_translation
7,236,1777,PHONE2_NEXT+1777,UnificationComparison.txt,902,general_math,id_ready,new_or_nonexact,needs_wolfram_translation
7,237,1782,PHONE2_NEXT+1782,UnificationComparison.txt,916,general_math,id_ready,new_or_nonexact,needs_wolfram_translation
7,238,1787,PHONE2_NEXT+1787,UnificationComparison.txt,941,general_math,id_ready,new_or_nonexact,needs_wolfram_translation
7,239,1788,PHONE2_NEXT+1788,UnificationComparison.txt,942,general_math,id_ready,new_or_nonexact,needs_wolfram_translation
7,240,1789,PHONE2_NEXT+1789,UnificationComparison.txt,945,general_math,id_ready,new_or_nonexact,needs_wolfram_translation
7,241,1790,PHONE2_NEXT+1790,UnificationComparison.txt,950,general_math,id_ready,new_or_nonexact,needs_wolfram_translation
7,242,1791,PHONE2_NEXT+1791,UnificationComparison.txt,954,general_math,id_ready,new_or_nonexact,needs_wolfram_translation
7,243,1792,PHONE2_NEXT+1792,UnificationComparison.txt,955,general_math,id_ready,new_or_nonexact,needs_wolfram_translation
7,244,1793,PHONE2_NEXT+1793,UnificationComparison.txt,958,general_math,id_ready,new_or_nonexact,needs_wolfram_translation
7,245,1796,PHONE2_NEXT+1796,UnificationComparison.txt,965,general_math,id_ready,new_or_nonexact,needs_wolfram_translation
7,246,1797,PHONE2_NEXT+1797,UnificationComparison.txt,974,general_math,id_ready,new_or_nonexact,needs_wolfram_translation
7,247,1798,PHONE2_NEXT+1798,UnificationComparison.txt,981,general_math,id_ready,new_or_nonexact,needs_wolfram_translation
7,248,1799,PHONE2_NEXT+1799,UnificationComparison.txt,987,general_math,id_ready,new_or_nonexact,needs_wolfram_translation
7,249,1803,PHONE2_NEXT+1803,UnificationComparison.txt,1006,general_math,id_ready,new_or_nonexact,needs_wolfram_translation
7,250,1804,PHONE2_NEXT+1804,UnificationComparison.txt,1008,general_math,id_ready,new_or_nonexact,needs_wolfram_translation
8,1,1806,PHONE2_NEXT+1806,UnificationComparison.txt,1017,general_math,id_ready,new_or_nonexact,needs_wolfram_translation
8,2,1807,PHONE2_NEXT+1807,UnificationComparison.txt,1030,general_math,id_ready,new_or_nonexact,needs_wolfram_translation
8,3,1808,PHONE2_NEXT+1808,UnificationComparison.txt,1031,general_math,id_ready,new_or_nonexact,needs_wolfram_translation
8,4,1809,PHONE2_NEXT+1809,UnificationComparison.txt,1034,general_math,id_ready,new_or_nonexact,needs_wolfram_translation
8,5,1810,PHONE2_NEXT+1810,UnificationComparison.txt,1035,general_math,id_ready,new_or_nonexact,needs_wolfram_translation
8,6,1812,PHONE2_NEXT+1812,UnificationComparison.txt,1053,general_math,id_ready,new_or_nonexact,needs_wolfram_translation
8,7,1813,PHONE2_NEXT+1813,UnificationComparison.txt,1056,general_math,id_ready,new_or_nonexact,needs_wolfram_translation
8,8,1815,PHONE2_NEXT+1815,UnificationComparison.txt,1076,general_math,id_ready,new_or_nonexact,needs_wolfram_translation
8,9,1816,PHONE2_NEXT+1816,UnificationComparison.txt,1078,general_math,id_ready,new_or_nonexact,needs_wolfram_translation
8,10,1817,PHONE2_NEXT+1817,UnificationComparison.txt,1079,general_math,id_ready,new_or_nonexact,needs_wolfram_translation
8,11,1818,PHONE2_NEXT+1818,UnificationComparison.txt,1093,general_math,id_ready,new_or_nonexact,needs_wolfram_translation
8,12,1820,PHONE2_NEXT+1820,UnificationComparison.txt,1098,general_math,id_ready,new_or_nonexact,needs_wolfram_translation
8,13,1821,PHONE2_NEXT+1821,UnificationComparison.txt,1117,general_math,id_ready,new_or_nonexact,needs_wolfram_translation
8,14,1823,PHONE2_NEXT+1823,UnificationComparison.txt,1127,general_math,id_ready,new_or_nonexact,needs_wolfram_translation
8,15,1824,PHONE2_NEXT+1824,UnificationComparison.txt,1136,general_math,id_ready,new_or_nonexact,needs_wolfram_translation
8,16,1827,PHONE2_NEXT+1827,UnificationComparison.txt,1147,general_math,id_ready,new_or_nonexact,needs_wolfram_translation
8,17,1828,PHONE2_NEXT+1828,UnificationComparison.txt,1151,general_math,id_ready,new_or_nonexact,needs_wolfram_translation
8,18,1830,PHONE2_NEXT+1830,UnificationComparison.txt,1162,general_math,id_ready,new_or_nonexact,needs_wolfram_translation
8,19,1832,PHONE2_NEXT+1832,UnificationComparison.txt,1167,general_math,id_ready,new_or_nonexact,needs_wolfram_translation
8,20,1835,PHONE2_NEXT+1835,UnificationComparison.txt,1186,general_math,id_ready,new_or_nonexact,needs_wolfram_translation
8,21,1836,PHONE2_NEXT+1836,UnificationComparison.txt,1190,general_math,id_ready,new_or_nonexact,needs_wolfram_translation
8,22,1838,PHONE2_NEXT+1838,UnificationComparison.txt,1196,general_math,id_ready,new_or_nonexact,needs_wolfram_translation
8,23,1841,PHONE2_NEXT+1841,UnificationComparison.txt,1202,general_math,id_ready,new_or_nonexact,needs_wolfram_translation
8,24,2271,PHONE2_NEXT+2271,completeme.txt,148,general_math,id_ready,new_or_nonexact,needs_wolfram_translation
8,25,2272,PHONE2_NEXT+2272,https---orcid.txt,7,general_math,id_ready,new_or_nonexact,needs_wolfram_translation
8,26,2273,PHONE2_NEXT+2273,https---orcid.txt,18,general_math,id_ready,new_or_nonexact,needs_wolfram_translation
8,27,2297,PHONE2_NEXT+2297,univision.txt,85,general_math,id_ready,new_or_nonexact,needs_wolfram_translation
8,28,2298,PHONE2_NEXT+2298,univision.txt,88,general_math,id_ready,new_or_nonexact,needs_wolfram_translation
8,29,2301,PHONE2_NEXT+2301,univision.txt,164,general_math,id_ready,new_or_nonexact,needs_wolfram_translation
8,30,2304,PHONE2_NEXT+2304,univision.txt,237,general_math,id_ready,new_or_nonexact,needs_wolfram_translation
8,31,2305,PHONE2_NEXT+2305,univision.txt,239,general_math,id_ready,new_or_nonexact,needs_wolfram_translation
8,32,3,PHONE2_NEXT+0003,https---orcid.txt,44,geometry_topology,id_ready,new_or_nonexact,needs_wolfram_translation
8,33,6,PHONE2_NEXT+0006,https---orcid.txt,44,geometry_topology,id_ready,new_or_nonexact,needs_wolfram_translation
8,34,7,PHONE2_NEXT+0007,https---orcid.txt,44,geometry_topology,id_ready,new_or_nonexact,needs_wolfram_translation
8,35,9,PHONE2_NEXT+0009,https---orcid.txt,44,geometry_topology,id_ready,new_or_nonexact,needs_wolfram_translation
8,36,16,PHONE2_NEXT+0016,https---orcid.txt,1,geometry_topology,id_ready,new_or_nonexact,needs_wolfram_translation
8,37,94,PHONE2_NEXT+0094,UnificationComparison.txt,159,geometry_topology,id_ready,new_or_nonexact,needs_wolfram_translation
8,38,144,PHONE2_NEXT+0144,TopologicalSingularity.txt,11,geometry_topology,id_ready,new_or_nonexact,needs_wolfram_translation
8,39,145,PHONE2_NEXT+0145,TopologicalSingularity.txt,32,geometry_topology,id_ready,new_or_nonexact,needs_wolfram_translation
8,40,146,PHONE2_NEXT+0146,TopologicalSingularity.txt,34,geometry_topology,id_ready,new_or_nonexact,needs_wolfram_translation
8,41,260,PHONE2_NEXT+0260,TopologicalSingularity.txt,15,geometry_topology,id_ready,new_or_nonexact,needs_wolfram_translation
8,42,269,PHONE2_NEXT+0269,UnificationComparison.txt,557,geometry_topology,id_ready,new_or_nonexact,needs_wolfram_translation
8,43,556,PHONE2_NEXT+0556,BlobMapping -= Module-.txt,2,geometry_topology,id_ready,new_or_nonexact,needs_wolfram_translation
8,44,558,PHONE2_NEXT+0558,BlobMapping -= Module-.txt,9,geometry_topology,id_ready,new_or_nonexact,needs_wolfram_translation
8,45,632,PHONE2_NEXT+0632,TopologicalSingularity.txt,10,geometry_topology,id_ready,new_or_nonexact,needs_wolfram_translation
8,46,633,PHONE2_NEXT+0633,TopologicalSingularity.txt,12,geometry_topology,id_ready,new_or_nonexact,needs_wolfram_translation
8,47,634,PHONE2_NEXT+0634,TopologicalSingularity.txt,33,geometry_topology,id_ready,new_or_nonexact,needs_wolfram_translation
8,48,663,PHONE2_NEXT+0663,UnificationComparison.txt,621,geometry_topology,id_ready,new_or_nonexact,needs_wolfram_translation
8,49,685,PHONE2_NEXT+0685,UnificationComparison.txt,911,geometry_topology,id_ready,new_or_nonexact,needs_wolfram_translation
8,50,686,PHONE2_NEXT+0686,UnificationComparison.txt,913,geometry_topology,id_ready,new_or_nonexact,needs_wolfram_translation
8,51,687,PHONE2_NEXT+0687,UnificationComparison.txt,921,geometry_topology,id_ready,new_or_nonexact,needs_wolfram_translation
8,52,688,PHONE2_NEXT+0688,UnificationComparison.txt,931,geometry_topology,id_ready,new_or_nonexact,needs_wolfram_translation
8,53,711,PHONE2_NEXT+0711,UnificationComparison.txt,1141,geometry_topology,id_ready,new_or_nonexact,needs_wolfram_translation
8,54,713,PHONE2_NEXT+0713,UnificationComparison.txt,1160,geometry_topology,id_ready,new_or_nonexact,needs_wolfram_translation
8,55,1065,PHONE2_NEXT+1065,TopologicalSingularity.txt,31,geometry_topology,id_ready,new_or_nonexact,needs_wolfram_translation
8,56,1073,PHONE2_NEXT+1073,UnificationComparison.txt,773,geometry_topology,id_ready,new_or_nonexact,needs_wolfram_translation
8,57,1634,PHONE2_NEXT+1634,TopologicalSingularity.txt,6,geometry_topology,id_ready,new_or_nonexact,needs_wolfram_translation
8,58,1635,PHONE2_NEXT+1635,TopologicalSingularity.txt,9,geometry_topology,id_ready,new_or_nonexact,needs_wolfram_translation
8,59,1636,PHONE2_NEXT+1636,TopologicalSingularity.txt,16,geometry_topology,id_ready,new_or_nonexact,needs_wolfram_translation
8,60,1637,PHONE2_NEXT+1637,TopologicalSingularity.txt,20,geometry_topology,id_ready,new_or_nonexact,needs_wolfram_translation
8,61,1638,PHONE2_NEXT+1638,TopologicalSingularity.txt,21,geometry_topology,id_ready,new_or_nonexact,needs_wolfram_translation
8,62,1640,PHONE2_NEXT+1640,TopologicalSingularity.txt,23,geometry_topology,id_ready,new_or_nonexact,needs_wolfram_translation
8,63,1641,PHONE2_NEXT+1641,TopologicalSingularity.txt,30,geometry_topology,id_ready,new_or_nonexact,needs_wolfram_translation
8,64,1648,PHONE2_NEXT+1648,UnificationComparison.txt,60,geometry_topology,id_ready,new_or_nonexact,needs_wolfram_translation
8,65,1655,PHONE2_NEXT+1655,UnificationComparison.txt,101,geometry_topology,id_ready,new_or_nonexact,needs_wolfram_translation
8,66,1656,PHONE2_NEXT+1656,UnificationComparison.txt,102,geometry_topology,id_ready,new_or_nonexact,needs_wolfram_translation
8,67,1658,PHONE2_NEXT+1658,UnificationComparison.txt,109,geometry_topology,id_ready,new_or_nonexact,needs_wolfram_translation
8,68,1664,PHONE2_NEXT+1664,UnificationComparison.txt,155,geometry_topology,id_ready,new_or_nonexact,needs_wolfram_translation
8,69,1667,PHONE2_NEXT+1667,UnificationComparison.txt,182,geometry_topology,id_ready,new_or_nonexact,needs_wolfram_translation
8,70,1692,PHONE2_NEXT+1692,UnificationComparison.txt,551,geometry_topology,id_ready,new_or_nonexact,needs_wolfram_translation
8,71,1724,PHONE2_NEXT+1724,UnificationComparison.txt,721,geometry_topology,id_ready,new_or_nonexact,needs_wolfram_translation
8,72,1742,PHONE2_NEXT+1742,UnificationComparison.txt,777,geometry_topology,id_ready,new_or_nonexact,needs_wolfram_translation
8,73,1767,PHONE2_NEXT+1767,UnificationComparison.txt,887,geometry_topology,id_ready,new_or_nonexact,needs_wolfram_translation
8,74,1794,PHONE2_NEXT+1794,UnificationComparison.txt,960,geometry_topology,id_ready,new_or_nonexact,needs_wolfram_translation
8,75,1795,PHONE2_NEXT+1795,UnificationComparison.txt,963,geometry_topology,id_ready,new_or_nonexact,needs_wolfram_translation
8,76,1829,PHONE2_NEXT+1829,UnificationComparison.txt,1159,geometry_topology,id_ready,new_or_nonexact,needs_wolfram_translation
8,77,1833,PHONE2_NEXT+1833,UnificationComparison.txt,1168,geometry_topology,id_ready,new_or_nonexact,needs_wolfram_translation
8,78,1840,PHONE2_NEXT+1840,UnificationComparison.txt,1201,geometry_topology,id_ready,new_or_nonexact,needs_wolfram_translation
8,79,276,PHONE2_NEXT+0276,UnificationComparison.txt,650,gravity_cosmology,id_ready,new_or_nonexact,needs_wolfram_translation
8,80,298,PHONE2_NEXT+0298,UnificationComparison.txt,1203,gravity_cosmology,id_ready,new_or_nonexact,needs_wolfram_translation
8,81,643,PHONE2_NEXT+0643,UnificationComparison.txt,392,gravity_cosmology,id_ready,new_or_nonexact,needs_wolfram_translation
8,82,646,PHONE2_NEXT+0646,UnificationComparison.txt,410,gravity_cosmology,id_ready,new_or_nonexact,needs_wolfram_translation
8,83,1092,PHONE2_NEXT+1092,UnificationComparison.txt,1154,gravity_cosmology,id_ready,new_or_nonexact,needs_wolfram_translation
8,84,1668,PHONE2_NEXT+1668,UnificationComparison.txt,183,gravity_cosmology,id_ready,new_or_nonexact,needs_wolfram_translation
8,85,1671,PHONE2_NEXT+1671,UnificationComparison.txt,378,gravity_cosmology,id_ready,new_or_nonexact,needs_wolfram_translation
8,86,1737,PHONE2_NEXT+1737,UnificationComparison.txt,758,gravity_cosmology,id_ready,new_or_nonexact,needs_wolfram_translation
8,87,2302,PHONE2_NEXT+2302,univision.txt,179,gravity_cosmology,id_ready,new_or_nonexact,needs_wolfram_translation
8,88,21,PHONE2_NEXT+0021,UnifiedFieldOptimizer.txt,391,optimization_computation,id_ready,new_or_nonexact,needs_wolfram_translation
8,89,34,PHONE2_NEXT+0034,UnifiedFieldOptimizer.txt,231,optimization_computation,id_ready,new_or_nonexact,needs_wolfram_translation
8,90,67,PHONE2_NEXT+0067,UnifiedFieldOptimizer.txt,70,optimization_computation,id_ready,new_or_nonexact,needs_wolfram_translation
8,91,69,PHONE2_NEXT+0069,UnifiedFieldOptimizer.txt,154,optimization_computation,id_ready,new_or_nonexact,needs_wolfram_translation
8,92,70,PHONE2_NEXT+0070,UnifiedFieldOptimizer.txt,236,optimization_computation,id_ready,new_or_nonexact,needs_wolfram_translation
8,93,74,PHONE2_NEXT+0074,UnifiedFieldOptimizer.txt,650,optimization_computation,id_ready,new_or_nonexact,needs_wolfram_translation
8,94,160,PHONE2_NEXT+0160,UnificationComparison.txt,1033,optimization_computation,id_ready,new_or_nonexact,needs_wolfram_translation
8,95,162,PHONE2_NEXT+0162,UnifiedFieldOptimizer.txt,11,optimization_computation,id_ready,new_or_nonexact,needs_wolfram_translation
8,96,163,PHONE2_NEXT+0163,UnifiedFieldOptimizer.txt,56,optimization_computation,id_ready,new_or_nonexact,needs_wolfram_translation
8,97,165,PHONE2_NEXT+0165,UnifiedFieldOptimizer.txt,206,optimization_computation,id_ready,new_or_nonexact,needs_wolfram_translation
8,98,166,PHONE2_NEXT+0166,UnifiedFieldOptimizer.txt,224,optimization_computation,id_ready,new_or_nonexact,needs_wolfram_translation
8,99,167,PHONE2_NEXT+0167,UnifiedFieldOptimizer.txt,228,optimization_computation,id_ready,new_or_nonexact,needs_wolfram_translation
8,100,168,PHONE2_NEXT+0168,UnifiedFieldOptimizer.txt,229,optimization_computation,id_ready,new_or_nonexact,needs_wolfram_translation
8,101,169,PHONE2_NEXT+0169,UnifiedFieldOptimizer.txt,230,optimization_computation,id_ready,new_or_nonexact,needs_wolfram_translation
8,102,170,PHONE2_NEXT+0170,UnifiedFieldOptimizer.txt,240,optimization_computation,id_ready,new_or_nonexact,needs_wolfram_translation
8,103,171,PHONE2_NEXT+0171,UnifiedFieldOptimizer.txt,268,optimization_computation,id_ready,new_or_nonexact,needs_wolfram_translation
8,104,173,PHONE2_NEXT+0173,UnifiedFieldOptimizer.txt,524,optimization_computation,id_ready,new_or_nonexact,needs_wolfram_translation
8,105,174,PHONE2_NEXT+0174,UnifiedFieldOptimizer.txt,524,optimization_computation,id_ready,new_or_nonexact,needs_wolfram_translation
8,106,300,PHONE2_NEXT+0300,UnifiedFieldOptimizer.txt,12,optimization_computation,id_ready,new_or_nonexact,needs_wolfram_translation
8,107,301,PHONE2_NEXT+0301,UnifiedFieldOptimizer.txt,13,optimization_computation,id_ready,new_or_nonexact,needs_wolfram_translation
8,108,303,PHONE2_NEXT+0303,UnifiedFieldOptimizer.txt,57,optimization_computation,id_ready,new_or_nonexact,needs_wolfram_translation
8,109,304,PHONE2_NEXT+0304,UnifiedFieldOptimizer.txt,58,optimization_computation,id_ready,new_or_nonexact,needs_wolfram_translation
8,110,306,PHONE2_NEXT+0306,UnifiedFieldOptimizer.txt,76,optimization_computation,id_ready,new_or_nonexact,needs_wolfram_translation
8,111,308,PHONE2_NEXT+0308,UnifiedFieldOptimizer.txt,116,optimization_computation,id_ready,new_or_nonexact,needs_wolfram_translation
8,112,310,PHONE2_NEXT+0310,UnifiedFieldOptimizer.txt,168,optimization_computation,id_ready,new_or_nonexact,needs_wolfram_translation
8,113,311,PHONE2_NEXT+0311,UnifiedFieldOptimizer.txt,185,optimization_computation,id_ready,new_or_nonexact,needs_wolfram_translation
8,114,312,PHONE2_NEXT+0312,UnifiedFieldOptimizer.txt,188,optimization_computation,id_ready,new_or_nonexact,needs_wolfram_translation
8,115,313,PHONE2_NEXT+0313,UnifiedFieldOptimizer.txt,195,optimization_computation,id_ready,new_or_nonexact,needs_wolfram_translation
8,116,314,PHONE2_NEXT+0314,UnifiedFieldOptimizer.txt,204,optimization_computation,id_ready,new_or_nonexact,needs_wolfram_translation
8,117,315,PHONE2_NEXT+0315,UnifiedFieldOptimizer.txt,221,optimization_computation,id_ready,new_or_nonexact,needs_wolfram_translation
8,118,316,PHONE2_NEXT+0316,UnifiedFieldOptimizer.txt,244,optimization_computation,id_ready,new_or_nonexact,needs_wolfram_translation
8,119,319,PHONE2_NEXT+0319,UnifiedFieldOptimizer.txt,249,optimization_computation,id_ready,new_or_nonexact,needs_wolfram_translation
8,120,320,PHONE2_NEXT+0320,UnifiedFieldOptimizer.txt,258,optimization_computation,id_ready,new_or_nonexact,needs_wolfram_translation
8,121,321,PHONE2_NEXT+0321,UnifiedFieldOptimizer.txt,282,optimization_computation,id_ready,new_or_nonexact,needs_wolfram_translation
8,122,322,PHONE2_NEXT+0322,UnifiedFieldOptimizer.txt,285,optimization_computation,id_ready,new_or_nonexact,needs_wolfram_translation
8,123,323,PHONE2_NEXT+0323,UnifiedFieldOptimizer.txt,296,optimization_computation,id_ready,new_or_nonexact,needs_wolfram_translation
8,124,324,PHONE2_NEXT+0324,UnifiedFieldOptimizer.txt,303,optimization_computation,id_ready,new_or_nonexact,needs_wolfram_translation
8,125,325,PHONE2_NEXT+0325,UnifiedFieldOptimizer.txt,320,optimization_computation,id_ready,new_or_nonexact,needs_wolfram_translation
8,126,328,PHONE2_NEXT+0328,UnifiedFieldOptimizer.txt,519,optimization_computation,id_ready,new_or_nonexact,needs_wolfram_translation
8,127,329,PHONE2_NEXT+0329,UnifiedFieldOptimizer.txt,521,optimization_computation,id_ready,new_or_nonexact,needs_wolfram_translation
8,128,330,PHONE2_NEXT+0330,UnifiedFieldOptimizer.txt,532,optimization_computation,id_ready,new_or_nonexact,needs_wolfram_translation
8,129,331,PHONE2_NEXT+0331,UnifiedFieldOptimizer.txt,699,optimization_computation,id_ready,new_or_nonexact,needs_wolfram_translation
8,130,332,PHONE2_NEXT+0332,UnifiedFieldOptimizer.txt,755,optimization_computation,id_ready,new_or_nonexact,needs_wolfram_translation
8,131,557,PHONE2_NEXT+0557,BlobMapping -= Module-.txt,6,optimization_computation,id_ready,new_or_nonexact,needs_wolfram_translation
8,132,691,PHONE2_NEXT+0691,UnificationComparison.txt,951,optimization_computation,id_ready,new_or_nonexact,needs_wolfram_translation
8,133,697,PHONE2_NEXT+0697,UnificationComparison.txt,978,optimization_computation,id_ready,new_or_nonexact,needs_wolfram_translation
8,134,717,PHONE2_NEXT+0717,UnifiedFieldOptimizer.txt,23,optimization_computation,id_ready,new_or_nonexact,needs_wolfram_translation
8,135,718,PHONE2_NEXT+0718,UnifiedFieldOptimizer.txt,38,optimization_computation,id_ready,new_or_nonexact,needs_wolfram_translation
8,136,719,PHONE2_NEXT+0719,UnifiedFieldOptimizer.txt,48,optimization_computation,id_ready,new_or_nonexact,needs_wolfram_translation
8,137,720,PHONE2_NEXT+0720,UnifiedFieldOptimizer.txt,73,optimization_computation,id_ready,new_or_nonexact,needs_wolfram_translation
8,138,721,PHONE2_NEXT+0721,UnifiedFieldOptimizer.txt,79,optimization_computation,id_ready,new_or_nonexact,needs_wolfram_translation
8,139,724,PHONE2_NEXT+0724,UnifiedFieldOptimizer.txt,95,optimization_computation,id_ready,new_or_nonexact,needs_wolfram_translation
8,140,727,PHONE2_NEXT+0727,UnifiedFieldOptimizer.txt,111,optimization_computation,id_ready,new_or_nonexact,needs_wolfram_translation
8,141,728,PHONE2_NEXT+0728,UnifiedFieldOptimizer.txt,118,optimization_computation,id_ready,new_or_nonexact,needs_wolfram_translation
8,142,729,PHONE2_NEXT+0729,UnifiedFieldOptimizer.txt,120,optimization_computation,id_ready,new_or_nonexact,needs_wolfram_translation
8,143,730,PHONE2_NEXT+0730,UnifiedFieldOptimizer.txt,121,optimization_computation,id_ready,new_or_nonexact,needs_wolfram_translation
8,144,731,PHONE2_NEXT+0731,UnifiedFieldOptimizer.txt,125,optimization_computation,id_ready,new_or_nonexact,needs_wolfram_translation
8,145,732,PHONE2_NEXT+0732,UnifiedFieldOptimizer.txt,126,optimization_computation,id_ready,new_or_nonexact,needs_wolfram_translation
8,146,733,PHONE2_NEXT+0733,UnifiedFieldOptimizer.txt,127,optimization_computation,id_ready,new_or_nonexact,needs_wolfram_translation
8,147,735,PHONE2_NEXT+0735,UnifiedFieldOptimizer.txt,133,optimization_computation,id_ready,new_or_nonexact,needs_wolfram_translation
8,148,736,PHONE2_NEXT+0736,UnifiedFieldOptimizer.txt,155,optimization_computation,id_ready,new_or_nonexact,needs_wolfram_translation
8,149,739,PHONE2_NEXT+0739,UnifiedFieldOptimizer.txt,174,optimization_computation,id_ready,new_or_nonexact,needs_wolfram_translation
8,150,742,PHONE2_NEXT+0742,UnifiedFieldOptimizer.txt,178,optimization_computation,id_ready,new_or_nonexact,needs_wolfram_translation
8,151,744,PHONE2_NEXT+0744,UnifiedFieldOptimizer.txt,189,optimization_computation,id_ready,new_or_nonexact,needs_wolfram_translation
8,152,745,PHONE2_NEXT+0745,UnifiedFieldOptimizer.txt,192,optimization_computation,id_ready,new_or_nonexact,needs_wolfram_translation
8,153,746,PHONE2_NEXT+0746,UnifiedFieldOptimizer.txt,198,optimization_computation,id_ready,new_or_nonexact,needs_wolfram_translation
8,154,747,PHONE2_NEXT+0747,UnifiedFieldOptimizer.txt,207,optimization_computation,id_ready,new_or_nonexact,needs_wolfram_translation
8,155,748,PHONE2_NEXT+0748,UnifiedFieldOptimizer.txt,208,optimization_computation,id_ready,new_or_nonexact,needs_wolfram_translation
8,156,749,PHONE2_NEXT+0749,UnifiedFieldOptimizer.txt,272,optimization_computation,id_ready,new_or_nonexact,needs_wolfram_translation
8,157,750,PHONE2_NEXT+0750,UnifiedFieldOptimizer.txt,273,optimization_computation,id_ready,new_or_nonexact,needs_wolfram_translation
8,158,751,PHONE2_NEXT+0751,UnifiedFieldOptimizer.txt,274,optimization_computation,id_ready,new_or_nonexact,needs_wolfram_translation
8,159,752,PHONE2_NEXT+0752,UnifiedFieldOptimizer.txt,286,optimization_computation,id_ready,new_or_nonexact,needs_wolfram_translation
8,160,753,PHONE2_NEXT+0753,UnifiedFieldOptimizer.txt,298,optimization_computation,id_ready,new_or_nonexact,needs_wolfram_translation
8,161,754,PHONE2_NEXT+0754,UnifiedFieldOptimizer.txt,299,optimization_computation,id_ready,new_or_nonexact,needs_wolfram_translation
8,162,755,PHONE2_NEXT+0755,UnifiedFieldOptimizer.txt,300,optimization_computation,id_ready,new_or_nonexact,needs_wolfram_translation
8,163,756,PHONE2_NEXT+0756,UnifiedFieldOptimizer.txt,305,optimization_computation,id_ready,new_or_nonexact,needs_wolfram_translation
8,164,757,PHONE2_NEXT+0757,UnifiedFieldOptimizer.txt,306,optimization_computation,id_ready,new_or_nonexact,needs_wolfram_translation
8,165,758,PHONE2_NEXT+0758,UnifiedFieldOptimizer.txt,310,optimization_computation,id_ready,new_or_nonexact,needs_wolfram_translation
8,166,759,PHONE2_NEXT+0759,UnifiedFieldOptimizer.txt,311,optimization_computation,id_ready,new_or_nonexact,needs_wolfram_translation
8,167,760,PHONE2_NEXT+0760,UnifiedFieldOptimizer.txt,322,optimization_computation,id_ready,new_or_nonexact,needs_wolfram_translation
8,168,762,PHONE2_NEXT+0762,UnifiedFieldOptimizer.txt,324,optimization_computation,id_ready,new_or_nonexact,needs_wolfram_translation
8,169,763,PHONE2_NEXT+0763,UnifiedFieldOptimizer.txt,325,optimization_computation,id_ready,new_or_nonexact,needs_wolfram_translation
8,170,764,PHONE2_NEXT+0764,UnifiedFieldOptimizer.txt,341,optimization_computation,id_ready,new_or_nonexact,needs_wolfram_translation
8,171,766,PHONE2_NEXT+0766,UnifiedFieldOptimizer.txt,343,optimization_computation,id_ready,new_or_nonexact,needs_wolfram_translation
8,172,767,PHONE2_NEXT+0767,UnifiedFieldOptimizer.txt,344,optimization_computation,id_ready,new_or_nonexact,needs_wolfram_translation
8,173,768,PHONE2_NEXT+0768,UnifiedFieldOptimizer.txt,345,optimization_computation,id_ready,new_or_nonexact,needs_wolfram_translation
8,174,769,PHONE2_NEXT+0769,UnifiedFieldOptimizer.txt,349,optimization_computation,id_ready,new_or_nonexact,needs_wolfram_translation
8,175,770,PHONE2_NEXT+0770,UnifiedFieldOptimizer.txt,350,optimization_computation,id_ready,new_or_nonexact,needs_wolfram_translation
8,176,771,PHONE2_NEXT+0771,UnifiedFieldOptimizer.txt,351,optimization_computation,id_ready,new_or_nonexact,needs_wolfram_translation
8,177,772,PHONE2_NEXT+0772,UnifiedFieldOptimizer.txt,352,optimization_computation,id_ready,new_or_nonexact,needs_wolfram_translation
8,178,773,PHONE2_NEXT+0773,UnifiedFieldOptimizer.txt,353,optimization_computation,id_ready,new_or_nonexact,needs_wolfram_translation
8,179,774,PHONE2_NEXT+0774,UnifiedFieldOptimizer.txt,380,optimization_computation,id_ready,new_or_nonexact,needs_wolfram_translation
8,180,778,PHONE2_NEXT+0778,UnifiedFieldOptimizer.txt,399,optimization_computation,id_ready,new_or_nonexact,needs_wolfram_translation
