batch,batch_position,queue_index,proposed_id,source_file,line_number,readiness,domain_family,duplicate_status,wolfram_status
8,18,1804,NEXT+1804,UnificationComparison.txt,1186,review,general_math,new_or_nonexact,needs_wolfram_translation
8,19,1805,NEXT+1805,UnificationComparison.txt,1190,review,general_math,new_or_nonexact,needs_wolfram_translation
8,20,1806,NEXT+1806,UnificationComparison.txt,1195,review,category_type_theory,new_or_nonexact,needs_wolfram_translation
8,21,1807,NEXT+1807,UnificationComparison.txt,1196,review,general_math,new_or_nonexact,needs_wolfram_translation
8,22,1808,NEXT+1808,UnificationComparison.txt,1197,review,category_type_theory,new_or_nonexact,needs_wolfram_translation
8,23,1809,NEXT+1809,UnificationComparison.txt,1201,review,geometry_topology,new_or_nonexact,needs_wolfram_translation
8,24,1810,NEXT+1810,UnificationComparison.txt,1202,review,general_math,new_or_nonexact,needs_wolfram_translation
8,25,1811,NEXT+1811,UnifiedFieldOptimizer.txt,1,review,optimization_computation,new_or_nonexact,needs_wolfram_translation
8,26,1812,NEXT+1812,UnifiedFieldOptimizer.txt,2,review,optimization_computation,new_or_nonexact,needs_wolfram_translation
8,27,1813,NEXT+1813,UnifiedFieldOptimizer.txt,6,review,optimization_computation,new_or_nonexact,needs_wolfram_translation
8,28,1814,NEXT+1814,UnifiedFieldOptimizer.txt,20,review,optimization_computation,new_or_nonexact,needs_wolfram_translation
8,29,1815,NEXT+1815,UnifiedFieldOptimizer.txt,22,review,optimization_computation,new_or_nonexact,needs_wolfram_translation
8,30,1816,NEXT+1816,UnifiedFieldOptimizer.txt,27,review,optimization_computation,new_or_nonexact,needs_wolfram_translation
8,31,1817,NEXT+1817,UnifiedFieldOptimizer.txt,35,review,optimization_computation,new_or_nonexact,needs_wolfram_translation
8,32,1818,NEXT+1818,UnifiedFieldOptimizer.txt,40,review,quantum_entanglement,new_or_nonexact,needs_wolfram_translation
8,33,1819,NEXT+1819,UnifiedFieldOptimizer.txt,42,review,optimization_computation,new_or_nonexact,needs_wolfram_translation
8,34,1820,NEXT+1820,UnifiedFieldOptimizer.txt,45,review,optimization_computation,new_or_nonexact,needs_wolfram_translation
8,35,1821,NEXT+1821,UnifiedFieldOptimizer.txt,55,review,optimization_computation,new_or_nonexact,needs_wolfram_translation
8,36,1822,NEXT+1822,UnifiedFieldOptimizer.txt,68,review,optimization_computation,new_or_nonexact,needs_wolfram_translation
8,37,1823,NEXT+1823,UnifiedFieldOptimizer.txt,81,review,optimization_computation,new_or_nonexact,needs_wolfram_translation
8,38,1824,NEXT+1824,UnifiedFieldOptimizer.txt,88,review,optimization_computation,new_or_nonexact,needs_wolfram_translation
8,39,1827,NEXT+1827,UnifiedFieldOptimizer.txt,117,review,optimization_computation,new_or_nonexact,needs_wolfram_translation
8,40,1828,NEXT+1828,UnifiedFieldOptimizer.txt,119,review,optimization_computation,new_or_nonexact,needs_wolfram_translation
8,41,1829,NEXT+1829,UnifiedFieldOptimizer.txt,124,review,optimization_computation,new_or_nonexact,needs_wolfram_translation
8,42,1830,NEXT+1830,UnifiedFieldOptimizer.txt,128,review,optimization_computation,new_or_nonexact,needs_wolfram_translation
8,43,1831,NEXT+1831,UnifiedFieldOptimizer.txt,131,review,optimization_computation,new_or_nonexact,needs_wolfram_translation
8,44,1832,NEXT+1832,UnifiedFieldOptimizer.txt,134,review,optimization_computation,new_or_nonexact,needs_wolfram_translation
8,45,1833,NEXT+1833,UnifiedFieldOptimizer.txt,137,review,quantum_entanglement,new_or_nonexact,needs_wolfram_translation
8,46,1834,NEXT+1834,UnifiedFieldOptimizer.txt,138,review,quantum_entanglement,new_or_nonexact,needs_wolfram_translation
8,47,1835,NEXT+1835,UnifiedFieldOptimizer.txt,139,review,optimization_computation,new_or_nonexact,needs_wolfram_translation
8,48,1836,NEXT+1836,UnifiedFieldOptimizer.txt,140,review,optimization_computation,new_or_nonexact,needs_wolfram_translation
8,49,1837,NEXT+1837,UnifiedFieldOptimizer.txt,144,review,optimization_computation,new_or_nonexact,needs_wolfram_translation
8,50,1839,NEXT+1839,UnifiedFieldOptimizer.txt,149,review,field_topology_mhd,new_or_nonexact,needs_wolfram_translation
8,51,1840,NEXT+1840,UnifiedFieldOptimizer.txt,160,review,optimization_computation,new_or_nonexact,needs_wolfram_translation
8,52,1841,NEXT+1841,UnifiedFieldOptimizer.txt,167,review,optimization_computation,new_or_nonexact,needs_wolfram_translation
8,53,1842,NEXT+1842,UnifiedFieldOptimizer.txt,169,review,quantum_entanglement,new_or_nonexact,needs_wolfram_translation
8,54,1843,NEXT+1843,UnifiedFieldOptimizer.txt,175,review,optimization_computation,new_or_nonexact,needs_wolfram_translation
8,55,1844,NEXT+1844,UnifiedFieldOptimizer.txt,180,review,optimization_computation,new_or_nonexact,needs_wolfram_translation
8,56,1845,NEXT+1845,UnifiedFieldOptimizer.txt,187,review,optimization_computation,new_or_nonexact,needs_wolfram_translation
8,57,1846,NEXT+1846,UnifiedFieldOptimizer.txt,191,review,optimization_computation,new_or_nonexact,needs_wolfram_translation
8,58,1847,NEXT+1847,UnifiedFieldOptimizer.txt,196,review,optimization_computation,new_or_nonexact,needs_wolfram_translation
8,59,1848,NEXT+1848,UnifiedFieldOptimizer.txt,197,review,optimization_computation,new_or_nonexact,needs_wolfram_translation
8,60,1849,NEXT+1849,UnifiedFieldOptimizer.txt,199,review,optimization_computation,new_or_nonexact,needs_wolfram_translation
8,61,1850,NEXT+1850,UnifiedFieldOptimizer.txt,209,review,optimization_computation,new_or_nonexact,needs_wolfram_translation
8,62,1851,NEXT+1851,UnifiedFieldOptimizer.txt,220,review,optimization_computation,new_or_nonexact,needs_wolfram_translation
8,63,1852,NEXT+1852,UnifiedFieldOptimizer.txt,223,review,optimization_computation,new_or_nonexact,needs_wolfram_translation
8,64,1853,NEXT+1853,UnifiedFieldOptimizer.txt,227,review,optimization_computation,new_or_nonexact,needs_wolfram_translation
8,65,1854,NEXT+1854,UnifiedFieldOptimizer.txt,241,review,optimization_computation,new_or_nonexact,needs_wolfram_translation
8,66,1855,NEXT+1855,UnifiedFieldOptimizer.txt,248,review,quantum_entanglement,new_or_nonexact,needs_wolfram_translation
8,67,1856,NEXT+1856,UnifiedFieldOptimizer.txt,257,review,optimization_computation,new_or_nonexact,needs_wolfram_translation
8,68,1857,NEXT+1857,UnifiedFieldOptimizer.txt,260,review,optimization_computation,new_or_nonexact,needs_wolfram_translation
8,69,1858,NEXT+1858,UnifiedFieldOptimizer.txt,261,review,field_topology_mhd,new_or_nonexact,needs_wolfram_translation
8,70,1859,NEXT+1859,UnifiedFieldOptimizer.txt,262,review,optimization_computation,new_or_nonexact,needs_wolfram_translation
8,71,1860,NEXT+1860,UnifiedFieldOptimizer.txt,263,review,optimization_computation,new_or_nonexact,needs_wolfram_translation
8,72,1861,NEXT+1861,UnifiedFieldOptimizer.txt,265,review,optimization_computation,new_or_nonexact,needs_wolfram_translation
8,73,1862,NEXT+1862,UnifiedFieldOptimizer.txt,266,review,optimization_computation,new_or_nonexact,needs_wolfram_translation
8,74,1863,NEXT+1863,UnifiedFieldOptimizer.txt,267,review,optimization_computation,new_or_nonexact,needs_wolfram_translation
8,75,1864,NEXT+1864,UnifiedFieldOptimizer.txt,271,review,optimization_computation,new_or_nonexact,needs_wolfram_translation
8,76,1865,NEXT+1865,UnifiedFieldOptimizer.txt,276,review,optimization_computation,new_or_nonexact,needs_wolfram_translation
8,77,1866,NEXT+1866,UnifiedFieldOptimizer.txt,287,review,optimization_computation,new_or_nonexact,needs_wolfram_translation
8,78,1867,NEXT+1867,UnifiedFieldOptimizer.txt,295,review,optimization_computation,new_or_nonexact,needs_wolfram_translation
8,79,1868,NEXT+1868,UnifiedFieldOptimizer.txt,304,review,optimization_computation,new_or_nonexact,needs_wolfram_translation
8,80,1869,NEXT+1869,UnifiedFieldOptimizer.txt,308,review,optimization_computation,new_or_nonexact,needs_wolfram_translation
8,81,1870,NEXT+1870,UnifiedFieldOptimizer.txt,309,review,optimization_computation,new_or_nonexact,needs_wolfram_translation
8,82,1871,NEXT+1871,UnifiedFieldOptimizer.txt,313,review,optimization_computation,new_or_nonexact,needs_wolfram_translation
8,83,1872,NEXT+1872,UnifiedFieldOptimizer.txt,333,review,optimization_computation,new_or_nonexact,needs_wolfram_translation
8,84,1873,NEXT+1873,UnifiedFieldOptimizer.txt,334,review,optimization_computation,new_or_nonexact,needs_wolfram_translation
8,85,1874,NEXT+1874,UnifiedFieldOptimizer.txt,340,review,optimization_computation,new_or_nonexact,needs_wolfram_translation
8,86,1875,NEXT+1875,UnifiedFieldOptimizer.txt,348,review,optimization_computation,new_or_nonexact,needs_wolfram_translation
8,87,1876,NEXT+1876,UnifiedFieldOptimizer.txt,358,review,optimization_computation,new_or_nonexact,needs_wolfram_translation
8,88,1877,NEXT+1877,UnifiedFieldOptimizer.txt,359,review,optimization_computation,new_or_nonexact,needs_wolfram_translation
8,89,1878,NEXT+1878,UnifiedFieldOptimizer.txt,360,review,optimization_computation,new_or_nonexact,needs_wolfram_translation
8,90,1879,NEXT+1879,UnifiedFieldOptimizer.txt,361,review,optimization_computation,new_or_nonexact,needs_wolfram_translation
8,91,1880,NEXT+1880,UnifiedFieldOptimizer.txt,362,review,optimization_computation,new_or_nonexact,needs_wolfram_translation
8,92,1881,NEXT+1881,UnifiedFieldOptimizer.txt,363,review,optimization_computation,new_or_nonexact,needs_wolfram_translation
8,93,1882,NEXT+1882,UnifiedFieldOptimizer.txt,372,review,optimization_computation,new_or_nonexact,needs_wolfram_translation
8,94,1883,NEXT+1883,UnifiedFieldOptimizer.txt,376,review,optimization_computation,new_or_nonexact,needs_wolfram_translation
8,95,1884,NEXT+1884,UnifiedFieldOptimizer.txt,377,review,optimization_computation,new_or_nonexact,needs_wolfram_translation
8,96,1885,NEXT+1885,UnifiedFieldOptimizer.txt,378,review,optimization_computation,new_or_nonexact,needs_wolfram_translation
8,97,1886,NEXT+1886,UnifiedFieldOptimizer.txt,379,review,optimization_computation,new_or_nonexact,needs_wolfram_translation
8,98,1887,NEXT+1887,UnifiedFieldOptimizer.txt,386,quarantine,category_type_theory,new_or_nonexact,needs_wolfram_translation
8,99,1888,NEXT+1888,UnifiedFieldOptimizer.txt,387,review,category_type_theory,new_or_nonexact,needs_wolfram_translation
8,100,1889,NEXT+1889,UnifiedFieldOptimizer.txt,389,review,quantum_entanglement,new_or_nonexact,needs_wolfram_translation
8,101,1890,NEXT+1890,UnifiedFieldOptimizer.txt,390,review,category_type_theory,new_or_nonexact,needs_wolfram_translation
8,102,1891,NEXT+1891,UnifiedFieldOptimizer.txt,398,review,optimization_computation,new_or_nonexact,needs_wolfram_translation
8,103,1892,NEXT+1892,UnifiedFieldOptimizer.txt,412,review,optimization_computation,new_or_nonexact,needs_wolfram_translation
8,104,1893,NEXT+1893,UnifiedFieldOptimizer.txt,413,review,optimization_computation,new_or_nonexact,needs_wolfram_translation
8,105,1894,NEXT+1894,UnifiedFieldOptimizer.txt,414,review,optimization_computation,new_or_nonexact,needs_wolfram_translation
8,106,1895,NEXT+1895,UnifiedFieldOptimizer.txt,417,review,optimization_computation,new_or_nonexact,needs_wolfram_translation
8,107,1896,NEXT+1896,UnifiedFieldOptimizer.txt,422,review,optimization_computation,new_or_nonexact,needs_wolfram_translation
8,108,1897,NEXT+1897,UnifiedFieldOptimizer.txt,429,review,optimization_computation,new_or_nonexact,needs_wolfram_translation
8,109,1898,NEXT+1898,UnifiedFieldOptimizer.txt,436,review,optimization_computation,new_or_nonexact,needs_wolfram_translation
8,110,1899,NEXT+1899,UnifiedFieldOptimizer.txt,437,review,optimization_computation,new_or_nonexact,needs_wolfram_translation
8,111,1900,NEXT+1900,UnifiedFieldOptimizer.txt,496,review,optimization_computation,new_or_nonexact,needs_wolfram_translation
8,112,1902,NEXT+1902,UnifiedFieldOptimizer.txt,518,review,optimization_computation,new_or_nonexact,needs_wolfram_translation
8,113,1903,NEXT+1903,UnifiedFieldOptimizer.txt,536,review,optimization_computation,new_or_nonexact,needs_wolfram_translation
8,114,1904,NEXT+1904,UnifiedFieldOptimizer.txt,538,review,optimization_computation,new_or_nonexact,needs_wolfram_translation
8,115,1905,NEXT+1905,UnifiedFieldOptimizer.txt,555,review,optimization_computation,new_or_nonexact,needs_wolfram_translation
8,116,1906,NEXT+1906,UnifiedFieldOptimizer.txt,560,review,optimization_computation,new_or_nonexact,needs_wolfram_translation
8,117,1907,NEXT+1907,UnifiedFieldOptimizer.txt,561,review,optimization_computation,new_or_nonexact,needs_wolfram_translation
8,118,1908,NEXT+1908,UnifiedFieldOptimizer.txt,566,review,optimization_computation,new_or_nonexact,needs_wolfram_translation
8,119,1909,NEXT+1909,UnifiedFieldOptimizer.txt,573,review,optimization_computation,new_or_nonexact,needs_wolfram_translation
8,120,1910,NEXT+1910,UnifiedFieldOptimizer.txt,574,review,optimization_computation,new_or_nonexact,needs_wolfram_translation
8,121,1911,NEXT+1911,UnifiedFieldOptimizer.txt,577,review,optimization_computation,new_or_nonexact,needs_wolfram_translation
8,122,1912,NEXT+1912,UnifiedFieldOptimizer.txt,581,review,optimization_computation,new_or_nonexact,needs_wolfram_translation
8,123,1913,NEXT+1913,UnifiedFieldOptimizer.txt,585,review,optimization_computation,new_or_nonexact,needs_wolfram_translation
8,124,1914,NEXT+1914,UnifiedFieldOptimizer.txt,593,review,optimization_computation,new_or_nonexact,needs_wolfram_translation
8,125,1915,NEXT+1915,UnifiedFieldOptimizer.txt,610,review,field_topology_mhd,new_or_nonexact,needs_wolfram_translation
8,126,1916,NEXT+1916,UnifiedFieldOptimizer.txt,611,review,field_topology_mhd,new_or_nonexact,needs_wolfram_translation
8,127,1917,NEXT+1917,UnifiedFieldOptimizer.txt,615,review,optimization_computation,new_or_nonexact,needs_wolfram_translation
8,128,1918,NEXT+1918,UnifiedFieldOptimizer.txt,619,review,optimization_computation,new_or_nonexact,needs_wolfram_translation
8,129,1919,NEXT+1919,UnifiedFieldOptimizer.txt,627,review,optimization_computation,new_or_nonexact,needs_wolfram_translation
8,130,1920,NEXT+1920,UnifiedFieldOptimizer.txt,631,review,optimization_computation,new_or_nonexact,needs_wolfram_translation
8,131,1921,NEXT+1921,UnifiedFieldOptimizer.txt,642,review,optimization_computation,new_or_nonexact,needs_wolfram_translation
8,132,1922,NEXT+1922,UnifiedFieldOptimizer.txt,645,review,optimization_computation,new_or_nonexact,needs_wolfram_translation
8,133,1923,NEXT+1923,UnifiedFieldOptimizer.txt,647,review,optimization_computation,new_or_nonexact,needs_wolfram_translation
8,134,1924,NEXT+1924,UnifiedFieldOptimizer.txt,655,review,optimization_computation,new_or_nonexact,needs_wolfram_translation
8,135,1925,NEXT+1925,UnifiedFieldOptimizer.txt,658,review,optimization_computation,new_or_nonexact,needs_wolfram_translation
8,136,1926,NEXT+1926,UnifiedFieldOptimizer.txt,670,review,optimization_computation,new_or_nonexact,needs_wolfram_translation
8,137,1927,NEXT+1927,UnifiedFieldOptimizer.txt,671,review,optimization_computation,new_or_nonexact,needs_wolfram_translation
8,138,1928,NEXT+1928,UnifiedFieldOptimizer.txt,678,review,optimization_computation,new_or_nonexact,needs_wolfram_translation
8,139,1929,NEXT+1929,UnifiedFieldOptimizer.txt,682,review,optimization_computation,new_or_nonexact,needs_wolfram_translation
8,140,1930,NEXT+1930,UnifiedFieldOptimizer.txt,685,review,optimization_computation,new_or_nonexact,needs_wolfram_translation
8,141,1931,NEXT+1931,UnifiedFieldOptimizer.txt,690,review,optimization_computation,new_or_nonexact,needs_wolfram_translation
8,142,1932,NEXT+1932,UnifiedFieldOptimizer.txt,694,review,optimization_computation,new_or_nonexact,needs_wolfram_translation
8,143,1933,NEXT+1933,UnifiedFieldOptimizer.txt,695,review,optimization_computation,new_or_nonexact,needs_wolfram_translation
8,144,1934,NEXT+1934,UnifiedFieldOptimizer.txt,696,review,optimization_computation,new_or_nonexact,needs_wolfram_translation
8,145,1935,NEXT+1935,UnifiedFieldOptimizer.txt,697,review,optimization_computation,new_or_nonexact,needs_wolfram_translation
8,146,1936,NEXT+1936,UnifiedFieldOptimizer.txt,709,review,optimization_computation,new_or_nonexact,needs_wolfram_translation
8,147,1937,NEXT+1937,UnifiedFieldOptimizer.txt,714,review,optimization_computation,new_or_nonexact,needs_wolfram_translation
8,148,1938,NEXT+1938,UnifiedFieldOptimizer.txt,719,review,field_topology_mhd,new_or_nonexact,needs_wolfram_translation
8,149,1939,NEXT+1939,UnifiedFieldOptimizer.txt,733,review,optimization_computation,new_or_nonexact,needs_wolfram_translation
8,150,1940,NEXT+1940,UnifiedFieldOptimizer.txt,735,review,optimization_computation,new_or_nonexact,needs_wolfram_translation
8,151,1941,NEXT+1941,UnifiedFieldOptimizer.txt,736,review,optimization_computation,new_or_nonexact,needs_wolfram_translation
8,152,1942,NEXT+1942,UnifiedFieldOptimizer.txt,739,review,field_topology_mhd,new_or_nonexact,needs_wolfram_translation
8,153,1943,NEXT+1943,UnifiedFieldOptimizer.txt,740,review,optimization_computation,new_or_nonexact,needs_wolfram_translation
8,154,1944,NEXT+1944,UnifiedFieldOptimizer.txt,762,review,optimization_computation,new_or_nonexact,needs_wolfram_translation
8,155,1945,NEXT+1945,UnifiedFieldOptimizer.txt,763,review,field_topology_mhd,new_or_nonexact,needs_wolfram_translation
8,156,1946,NEXT+1946,UnifiedFieldOptimizer.txt,764,review,optimization_computation,new_or_nonexact,needs_wolfram_translation
8,157,1947,NEXT+1947,UnifiedFieldOptimizer.txt,765,review,optimization_computation,new_or_nonexact,needs_wolfram_translation
8,158,1948,NEXT+1948,UnifiedFieldOptimizer.txt,766,review,optimization_computation,new_or_nonexact,needs_wolfram_translation
8,159,1949,NEXT+1949,UnifiedFieldTopology- Comprehensive Theory of Everything.txt,15,review,category_type_theory,new_or_nonexact,file_has_parse_clean_wolfram
8,160,1950,NEXT+1950,UnifiedFieldTopology- Comprehensive Theory of Everything.txt,19,review,category_type_theory,new_or_nonexact,file_has_parse_clean_wolfram
8,161,1951,NEXT+1951,UnifiedFieldTopology- Comprehensive Theory of Everything.txt,20,review,geometry_topology,new_or_nonexact,file_has_parse_clean_wolfram
8,162,1952,NEXT+1952,UnifiedFieldTopology- Comprehensive Theory of Everything.txt,28,review,geometry_topology,new_or_nonexact,file_has_parse_clean_wolfram
8,163,1953,NEXT+1953,UnifiedFieldTopology- Comprehensive Theory of Everything.txt,34,review,geometry_topology,new_or_nonexact,file_has_parse_clean_wolfram
8,164,1954,NEXT+1954,UnifiedFieldTopology- Comprehensive Theory of Everything.txt,35,review,quantum_entanglement,new_or_nonexact,file_has_parse_clean_wolfram
8,165,1955,NEXT+1955,UnifiedFieldTopology- Comprehensive Theory of Everything.txt,36,review,geometry_topology,new_or_nonexact,file_has_parse_clean_wolfram
8,166,1956,NEXT+1956,UnifiedFieldTopology- Comprehensive Theory of Everything.txt,37,review,geometry_topology,new_or_nonexact,file_has_parse_clean_wolfram
8,167,1957,NEXT+1957,UnifiedFieldTopology- Comprehensive Theory of Everything.txt,47,review,quantum_entanglement,new_or_nonexact,file_has_parse_clean_wolfram
8,168,1958,NEXT+1958,UnifiedFieldTopology- Comprehensive Theory of Everything.txt,59,review,geometry_topology,new_or_nonexact,file_has_parse_clean_wolfram
8,169,1959,NEXT+1959,UnifiedFieldTopology- Comprehensive Theory of Everything.txt,60,review,geometry_topology,new_or_nonexact,file_has_parse_clean_wolfram
8,170,1960,NEXT+1960,UnifiedFieldTopology- Comprehensive Theory of Everything.txt,61,review,geometry_topology,new_or_nonexact,file_has_parse_clean_wolfram
8,171,1961,NEXT+1961,UnifiedFieldTopology- Comprehensive Theory of Everything.txt,62,review,geometry_topology,new_or_nonexact,file_has_parse_clean_wolfram
8,172,1962,NEXT+1962,UnifiedFieldTopology- Comprehensive Theory of Everything.txt,66,review,geometry_topology,new_or_nonexact,file_has_parse_clean_wolfram
8,173,1963,NEXT+1963,UnifiedFieldTopology- Comprehensive Theory of Everything.txt,78,review,geometry_topology,new_or_nonexact,file_has_parse_clean_wolfram
8,174,1964,NEXT+1964,UnifiedFieldTopology- Comprehensive Theory of Everything.txt,80,review,geometry_topology,new_or_nonexact,file_has_parse_clean_wolfram
8,175,1965,NEXT+1965,UnifiedFieldTopology- Comprehensive Theory of Everything.txt,81,review,geometry_topology,new_or_nonexact,file_has_parse_clean_wolfram
8,176,1966,NEXT+1966,UnifiedFieldTopology- Comprehensive Theory of Everything.txt,83,review,geometry_topology,new_or_nonexact,file_has_parse_clean_wolfram
8,177,1967,NEXT+1967,UnifiedFieldTopology- Comprehensive Theory of Everything.txt,95,review,optimization_computation,new_or_nonexact,file_has_parse_clean_wolfram
8,178,1968,NEXT+1968,UnifiedFieldTopology- Comprehensive Theory of Everything.txt,99,review,geometry_topology,new_or_nonexact,file_has_parse_clean_wolfram
8,179,1969,NEXT+1969,UnifiedFieldTopology- Comprehensive Theory of Everything.txt,113,review,geometry_topology,new_or_nonexact,file_has_parse_clean_wolfram
8,180,1970,NEXT+1970,UnifiedFieldTopology- Comprehensive Theory of Everything.txt,122,review,geometry_topology,new_or_nonexact,file_has_parse_clean_wolfram
8,181,1971,NEXT+1971,UnifiedFieldTopology- Comprehensive Theory of Everything.txt,138,review,field_topology_mhd,new_or_nonexact,file_has_parse_clean_wolfram
8,182,1972,NEXT+1972,UnifiedFieldTopology- Comprehensive Theory of Everything.txt,142,review,geometry_topology,new_or_nonexact,file_has_parse_clean_wolfram
8,183,1973,NEXT+1973,UnifiedFieldTopology- Comprehensive Theory of Everything.txt,144,review,geometry_topology,new_or_nonexact,file_has_parse_clean_wolfram
8,184,1974,NEXT+1974,UnifiedFieldTopology- Comprehensive Theory of Everything.txt,151,review,geometry_topology,new_or_nonexact,file_has_parse_clean_wolfram
8,185,1975,NEXT+1975,UnifiedFieldTopology- Comprehensive Theory of Everything.txt,158,review,geometry_topology,new_or_nonexact,file_has_parse_clean_wolfram
8,186,1976,NEXT+1976,UnifiedFieldTopology- Comprehensive Theory of Everything.txt,162,review,geometry_topology,new_or_nonexact,file_has_parse_clean_wolfram
8,187,1977,NEXT+1977,UnifiedFieldTopology- Comprehensive Theory of Everything.txt,176,review,geometry_topology,new_or_nonexact,file_has_parse_clean_wolfram
8,188,1978,NEXT+1978,UnifiedFieldTopology- Comprehensive Theory of Everything.txt,189,review,geometry_topology,new_or_nonexact,file_has_parse_clean_wolfram
8,189,1979,NEXT+1979,UnifiedFieldTopology- Comprehensive Theory of Everything.txt,201,review,field_topology_mhd,new_or_nonexact,file_has_parse_clean_wolfram
8,190,1980,NEXT+1980,UnifiedFieldTopology- Comprehensive Theory of Everything.txt,213,review,quantum_entanglement,new_or_nonexact,file_has_parse_clean_wolfram
8,191,1981,NEXT+1981,UnifiedFieldTopology- Comprehensive Theory of Everything.txt,217,review,geometry_topology,new_or_nonexact,file_has_parse_clean_wolfram
8,192,1982,NEXT+1982,UnifiedFieldTopology- Comprehensive Theory of Everything.txt,228,review,geometry_topology,new_or_nonexact,file_has_parse_clean_wolfram
8,193,1983,NEXT+1983,UnifiedFieldTopology- Comprehensive Theory of Everything.txt,229,review,geometry_topology,new_or_nonexact,file_has_parse_clean_wolfram
8,194,1984,NEXT+1984,UnifiedFieldTopology- Comprehensive Theory of Everything.txt,233,review,geometry_topology,new_or_nonexact,file_has_parse_clean_wolfram
8,195,1985,NEXT+1985,UnifiedFieldTopology- Comprehensive Theory of Everything.txt,250,review,geometry_topology,new_or_nonexact,file_has_parse_clean_wolfram
8,196,1986,NEXT+1986,UnifiedFieldTopology- Comprehensive Theory of Everything.txt,258,review,quantum_entanglement,new_or_nonexact,file_has_parse_clean_wolfram
8,197,1987,NEXT+1987,UnifiedFieldTopology- Comprehensive Theory of Everything.txt,263,review,geometry_topology,new_or_nonexact,file_has_parse_clean_wolfram
8,198,1988,NEXT+1988,UnifiedFieldTopology- Comprehensive Theory of Everything.txt,265,review,geometry_topology,new_or_nonexact,file_has_parse_clean_wolfram
8,199,1989,NEXT+1989,UnifiedFieldTopology- Comprehensive Theory of Everything.txt,281,review,optimization_computation,new_or_nonexact,file_has_parse_clean_wolfram
8,200,1990,NEXT+1990,UnifiedFieldTopology- Comprehensive Theory of Everything.txt,285,review,geometry_topology,new_or_nonexact,file_has_parse_clean_wolfram
8,201,1991,NEXT+1991,UnifiedFieldTopology- Comprehensive Theory of Everything.txt,294,review,geometry_topology,new_or_nonexact,file_has_parse_clean_wolfram
8,202,1992,NEXT+1992,UnifiedFieldTopology- Comprehensive Theory of Everything.txt,300,review,geometry_topology,new_or_nonexact,file_has_parse_clean_wolfram
8,203,1993,NEXT+1993,UnifiedFieldTopology- Comprehensive Theory of Everything.txt,301,review,geometry_topology,new_or_nonexact,file_has_parse_clean_wolfram
8,204,1994,NEXT+1994,UnifiedFieldTopology- Comprehensive Theory of Everything.txt,302,review,geometry_topology,new_or_nonexact,file_has_parse_clean_wolfram
8,205,1995,NEXT+1995,UnifiedFieldTopology- Comprehensive Theory of Everything.txt,314,review,optimization_computation,new_or_nonexact,file_has_parse_clean_wolfram
8,206,1996,NEXT+1996,UnifiedFieldTopology- Comprehensive Theory of Everything.txt,343,review,geometry_topology,new_or_nonexact,file_has_parse_clean_wolfram
8,207,1997,NEXT+1997,UnifiedFieldTopology- Comprehensive Theory of Everything.txt,346,review,geometry_topology,new_or_nonexact,file_has_parse_clean_wolfram
8,208,1998,NEXT+1998,UnifiedFieldTopology- Comprehensive Theory of Everything.txt,349,review,geometry_topology,new_or_nonexact,file_has_parse_clean_wolfram
8,209,1999,NEXT+1999,UnifiedFieldTopology- Comprehensive Theory of Everything.txt,353,review,geometry_topology,new_or_nonexact,file_has_parse_clean_wolfram
8,210,2000,NEXT+2000,UnifiedFieldTopology- Comprehensive Theory of Everything.txt,357,review,geometry_topology,new_or_nonexact,file_has_parse_clean_wolfram
8,211,2001,NEXT+2001,UnifiedFieldTopology- Comprehensive Theory of Everything.txt,367,review,geometry_topology,new_or_nonexact,file_has_parse_clean_wolfram
8,212,2002,NEXT+2002,UnifiedFieldTopology- Comprehensive Theory of Everything.txt,368,review,geometry_topology,new_or_nonexact,file_has_parse_clean_wolfram
8,213,2003,NEXT+2003,UnifiedFieldTopology- Comprehensive Theory of Everything.txt,370,review,geometry_topology,new_or_nonexact,file_has_parse_clean_wolfram
8,214,2004,NEXT+2004,UnifiedFieldTopology- Comprehensive Theory of Everything.txt,372,review,geometry_topology,new_or_nonexact,file_has_parse_clean_wolfram
8,215,2005,NEXT+2005,UnifiedFieldTopology- Comprehensive Theory of Everything.txt,373,review,geometry_topology,new_or_nonexact,file_has_parse_clean_wolfram
8,216,2006,NEXT+2006,UnifiedFieldTopology- Comprehensive Theory of Everything.txt,374,review,geometry_topology,new_or_nonexact,file_has_parse_clean_wolfram
8,217,2007,NEXT+2007,UnifiedFieldTopology- Comprehensive Theory of Everything.txt,376,review,geometry_topology,new_or_nonexact,file_has_parse_clean_wolfram
8,218,2008,NEXT+2008,UnifiedFieldTopology- Comprehensive Theory of Everything.txt,377,review,geometry_topology,new_or_nonexact,file_has_parse_clean_wolfram
8,219,2009,NEXT+2009,UnifiedFieldTopology- Comprehensive Theory of Everything.txt,378,review,geometry_topology,new_or_nonexact,file_has_parse_clean_wolfram
8,220,2010,NEXT+2010,UnifiedFieldTopology- Comprehensive Theory of Everything.txt,380,review,geometry_topology,new_or_nonexact,file_has_parse_clean_wolfram
8,221,2011,NEXT+2011,UnifiedFieldTopology- Comprehensive Theory of Everything.txt,382,review,optimization_computation,new_or_nonexact,file_has_parse_clean_wolfram
8,222,2012,NEXT+2012,UnifiedFieldTopology- Comprehensive Theory of Everything.txt,384,review,geometry_topology,new_or_nonexact,file_has_parse_clean_wolfram
