"id","title","uuid","loc_class","arxiv_class","RTEID","poloidal_theta_rad","toroidal_phi_rad","rteid_source","PiID","TZPi","PiPE_position"
"ID7408","Diffraction Grating / Slit Relation: D sinθ","96938598-9fc9-53af-be89-dd038a27c505","","","RTE:P28766.9091:T3.4167","28766.9091","3.4167","computed","2474353632569","3","7415"
"ID7409","Snell’s Law of Refraction: n_1 sinθ_1","123581b2-b533-5501-9d05-da0780808557","","","RTE:P28770.7924:T3.4231","28770.7924","3.4231","computed","4743536325691","6","7416"
"ID7410","Caustic Concentration Condition: Det(∂ X / ∂ θ) Arrow 0","c4ff9744-3388-5fdd-a362-d6ee500e2677","","","RTE:P28774.6756:T3.4295","28774.6756","3.4295","computed","7435363256916","3","7417"
"ID7411","Gravitational Lensing Deflection: α","036718f7-8f37-5042-8a0b-7f859a4c88e3","","","RTE:P28778.5588:T3.4359","28778.5588","3.4359","computed","4353632569160","2","7418"
"ID7412","Model Used: θ_i(t)","ddd5dbf2-4c01-5a8b-bbca-8ce039fa469d","","","RTE:P28782.4420:T3.4423","28782.4420","3.4423","computed","3536325691607","5","7419"
"ID7413","Model Used: dotθ_i","64a8db96-3739-5bb7-95ae-f71ad55ac311","","","RTE:P28786.3253:T3.4487","28786.3253","3.4487","computed","5363256916078","6","7420"
"ID7414","Model Used: ω_i","54234b8f-ee45-557a-ba36-0dfbb38212fa","","","RTE:P28790.2085:T3.4551","28790.2085","3.4551","computed","3632569160781","9","7421"
"ID7415","Model Used: K_ij","8b9b3b96-06b6-5f42-9dab-023b52bf8f30","","","RTE:P28794.0917:T3.4615","28794.0917","3.4615","computed","6325691607815","1","7422"
"ID7416","Model Used","07dc4389-ee32-5827-a8a5-88887223f538","","","RTE:P28797.9749:T3.4679","28797.9749","3.4679","computed","3256916078154","6","7423"
"ID7417","Model Used: k_0: k_0 (1)","5c6328f9-32c2-5e67-bf9f-c50b10096d98","","","RTE:P28801.8581:T3.4743","28801.8581","3.4743","computed","2569160781547","0","7424"
"ID7418","Model Used: k_0: k_0 (2)","60164fe0-b958-52bf-8610-0eddd09ed41d","","","RTE:P28805.7414:T3.4807","28805.7414","3.4807","computed","5691607815478","7","7425"
"ID7419","Model Used: R(t)","7ef11878-b545-54cf-b885-224c5c038722","","","RTE:P28809.6246:T3.4871","28809.6246","3.4871","computed","6916078154781","8","7426"
"ID7420","Planet Data (Approximate Values Used): ω_i","7796d740-de82-5442-8346-e7d89f4b755e","","","RTE:P28813.5078:T3.4935","28813.5078","3.4935","computed","9160781547818","1","7427"
"ID7421","Numerical Experiment (What I Ran): k_0","7e97e282-7cde-599b-b8bf-ef86439ff686","","","RTE:P28817.3910:T3.4999","28817.3910","3.4999","computed","1607815478181","5","7428"
"ID7422","Numerical Experiment (What I Ran)","a9811319-cbfb-50a3-a3bb-86952253ddee","","","RTE:P28821.2743:T3.5063","28821.2743","3.5063","computed","6078154781811","4","7429"
"ID7423","Key Numeric Results (Final Order Parameter R After 50 Years): k_0: k_0=0.0","68960aba-7364-51ce-943b-9cf63d8f242f","","","RTE:P28825.1575:T3.5127","28825.1575","3.5127","computed","0781547818115","7","7430"
"ID7424","Key Numeric Results (Final Order Parameter R After 50 Years): k_0: k_0=0.001","9d02b752-771f-5b73-b0f8-e26e160110fd","","","RTE:P28829.0407:T3.5191","28829.0407","3.5191","computed","7815478181152","8","7431"
"ID7425","Key Numeric Results (Final Order Parameter R After 50 Years): k_0: k_0=0.01","9b136898-75fd-524e-b0b4-856373c108d4","","","RTE:P28832.9239:T3.5255","28832.9239","3.5255","computed","8154781811528","1","7432"
"ID7426","Key Numeric Results (Final Order Parameter R After 50 Years): k_0: k_0=0.05","6a53c761-d284-554b-aae0-57265eee6bf2","","","RTE:P28836.8071:T3.5319","28836.8071","3.5319","computed","1547818115284","8","7433"
"ID7427","Key Numeric Results (Final Order Parameter R After 50 Years): k_0: k_0=0.10","5047e160-cedb-5300-892a-b36bbc01a4e8","","","RTE:P28840.6904:T3.5383","28840.6904","3.5383","computed","5478181152843","1","7434"
"ID7428","Key Numeric Results (Final Order Parameter R After 50 Years): k_0: k_0=0.50","cec81df2-dec9-5c58-abf5-300df12c8781","","","RTE:P28844.5736:T3.5447","28844.5736","3.5447","computed","4781811528436","1","7435"
"ID7429","Key Numeric Results (Final Order Parameter R After 50 Years): k_0: k_0=1.00","5dfa336d-0b80-52a1-be28-534708a7e6f6","","","RTE:P28848.4568:T3.5511","28848.4568","3.5511","computed","7818115284366","5","7436"
"ID7430","Key Numeric Results (Final Order Parameter R After 50 Years): k_0: k_0=0.5","acfc9a9f-8089-5883-8435-362197c2ee31","","","RTE:P28852.3400:T3.5575","28852.3400","3.5575","computed","8181152843667","2","7437"
"ID7431","Strongest Coupling Pairs (From the Normalized: K_ij","ef858309-d05d-53b0-bcf6-73d76ba07257","","","RTE:P28856.2233:T3.5639","28856.2233","3.5639","computed","1811528436679","8","7438"
"ID7432","Suggestions / Next Steps (If You Want to Push Further): k_0","1eddd3cc-7cc0-58bb-a2b2-5ad18d72dac5","","","RTE:P28860.1065:T3.5703","28860.1065","3.5703","computed","8115284366795","4","7439"
"ID7433","Apply the Kuramoto Model to Planetary Revolution: φ_i","f336e628-76ff-58e6-a767-4ae477637329","","","RTE:P28863.9897:T3.5767","28863.9897","3.5767","computed","1152843667957","3","7440"
"ID7434","Apply the Kuramoto Model to Planetary Revolution: φ_i: φ_i","19ad2814-96c8-5542-a18f-38388211d652","","","RTE:P28867.8729:T3.5831","28867.8729","3.5831","computed","1528436679570","6","7441"
"ID7435","Apply the Kuramoto Model to Planetary Revolution: Ω_i","ed2cd729-bd8b-5af7-9355-28843a4fa164","","","RTE:P28871.7561:T3.5895","28871.7561","3.5895","computed","5284366795706","6","7442"
"ID7436","Apply the Kuramoto Model to Planetary Revolution: K_ij","ef84a4c8-6250-5626-9fab-902d908b631a","","","RTE:P28875.6394:T3.5959","28875.6394","3.5959","computed","2843667957061","7","7443"
"ID7437","Orbital Resonances = Kuramoto Phase Locking: sin(k_1φ_1 - k_2φ_2)","2f31f485-6a3f-5e21-8233-3c5554daa140","","","RTE:P28879.5226:T3.6023","28879.5226","3.6023","computed","8436679570611","9","7444"
"ID7438","Apply Kuramoto to Tidal Locking: θ","fe5f792c-3c15-5ef4-acfd-474a580aac33","","","RTE:P28883.4058:T3.6087","28883.4058","3.6087","computed","4366795706110","5","7445"
"ID7439","Why Tidal Locking Is a Kuramoto-Like Phenomenon: ω_spin ≈ Ω_orbit","b97d9442-1dde-5c06-a245-b20416e1a155","","","RTE:P28887.2890:T3.6151","28887.2890","3.6151","computed","3667957061108","7","7446"
"ID7440","Interpretation in Kuramoto Language: K > K_c","ff7b718f-1989-5dbb-9645-2036a326fb5b","","","RTE:P28891.1723:T3.6215","28891.1723","3.6215","computed","6679570611086","0","7447"
"ID7441","Extra Insight: sin(2φ - 3θ)","d74a0017-98f6-592c-95ff-a9aeb0096d05","","","RTE:P28895.0555:T3.6279","28895.0555","3.6279","computed","6795706110861","6","7448"
"ID7442","Synchronization Enters: sin(k_1φ_1 - k_2φ_2)","22624c30-c2d9-59ad-aabe-1efe47d82461","","","RTE:P28898.9387:T3.6343","28898.9387","3.6343","computed","7957061108615","1","7449"
"ID7443","Variables & Objects: φ_i(t)","30bf28c5-dbca-5667-8fd4-c76e31164bb0","","","RTE:P28902.8219:T3.6407","28902.8219","3.6407","computed","9570611086153","1","7450"
"ID7444","Variables & Objects: Ω_i","ca869e22-de60-58ba-97da-ed3372a55651","","","RTE:P28906.7051:T3.6471","28906.7051","3.6471","computed","5706110861533","0","7451"
"ID7445","Variables & Objects: θ_i(t)","6d621eed-62c5-51f6-9cf0-2a8abe23363c","","","RTE:P28910.5884:T3.6535","28910.5884","3.6535","computed","7061108615331","8","7452"
"ID7446","Variables & Objects: ω_i","f29a133c-2305-5e6f-ae5b-e3b4214b5ff8","","","RTE:P28914.4716:T3.6599","28914.4716","3.6599","computed","0611086153315","6","7453"
"ID7447","Variables & Objects: a_i","c1ec6bce-5297-54fa-98bf-684c54bde43d","","","RTE:P28918.3548:T3.6663","28918.3548","3.6663","computed","6110861533150","1","7454"
"ID7448","Variables & Objects: m_i","eeac8f43-64aa-50de-82ed-a100a8e05dbc","","","RTE:P28922.2380:T3.6727","28922.2380","3.6727","computed","1108615331504","5","7455"
"ID7449","Variables & Objects: R_i","f71bde11-769e-5f8a-9120-0b86c6fc2616","","","RTE:P28926.1213:T3.6791","28926.1213","3.6791","computed","1086153315044","3","7456"
"ID7450","Variables & Objects: M_P","d32b3be5-c640-5125-9974-d00dde39c960","","","RTE:P28930.0045:T3.6855","28930.0045","3.6855","computed","0861533150445","3","7457"
"ID7451","Variables & Objects: k_2,i, Q_i","400f8e0f-2a8c-5b1e-bab5-e0b47e561bb7","","","RTE:P28933.8877:T3.6919","28933.8877","3.6919","computed","8615331504452","1","7458"
"ID7452","Variables & Objects: I_i","d86bc723-b1c8-5d9c-8c7a-5ccafe8ccf32","","","RTE:P28937.7709:T3.6982","28937.7709","3.6982","computed","6153315044521","5","7459"
"ID7453","Variables & Objects: α_i","8c5bb496-d1d4-57fc-aaec-e6c191979041","","","RTE:P28941.6541:T3.7046","28941.6541","3.7046","computed","1533150445212","0","7460"
"ID7454","Orbital-Phase Dynamics (1)","bb8a2294-0079-5486-afcc-70d573979658","","","RTE:P28945.5374:T3.7110","28945.5374","3.7110","computed","5331504452127","4","7461"
"ID7455","Orbital-Phase Dynamics: K^(O)_ij: K^(O)_ij","ceef3bcc-10f8-5c51-b9e4-b8d4685b46b4","","","RTE:P28949.4206:T3.7174","28949.4206","3.7174","computed","3315044521274","4","7462"
"ID7456","Orbital-Phase Dynamics: K^(O)_ij","694095ee-108d-5c51-8e6f-7745ef085e84","","","RTE:P28953.3038:T3.7238","28953.3038","3.7238","computed","3150445212747","5","7463"
"ID7457","Orbital-Phase Dynamics: a_ij","09c1f842-2e74-578a-a455-d905dc177a64","","","RTE:P28957.1870:T3.7302","28957.1870","3.7302","computed","1504452127473","2","7464"
"ID7458","Orbital-Phase Dynamics: pin[2,4]","cc1b639d-9892-535d-babe-a812992d9156","","","RTE:P28961.0703:T3.7366","28961.0703","3.7366","computed","5044521274739","1","7465"
"ID7459","Orbital-Phase Dynamics: F_ij","2d403666-0209-56ab-8db7-bbe839ec6375","","","RTE:P28964.9535:T3.7430","28964.9535","3.7430","computed","0445212747392","2","7466"
"ID7460","Orbital-Phase Dynamics: C_O","bb1dee57-132c-51c4-a0c9-a3128375da3b","","","RTE:P28968.8367:T3.7494","28968.8367","3.7494","computed","4452127473924","7","7467"
"ID7461","Orbital-Phase Dynamics: L_ik","93e27964-a8b5-5ba0-ab31-e17d1b2ad23f","","","RTE:P28972.7199:T3.7558","28972.7199","3.7558","computed","4521274739245","4","7468"
"ID7462","Orbital-Phase Dynamics (2)","1a306bbd-e95e-5c90-845e-a9c98fd8d3ce","","","RTE:P28976.6031:T3.7622","28976.6031","3.7622","computed","5212747392454","7","7469"
"ID7463","Orbital-Phase Dynamics: ell_k: ell_k","aff183c6-818b-51c3-9ea1-61bdbf942175","","","RTE:P28980.4864:T3.7686","28980.4864","3.7686","computed","2127473924544","3","7470"
"ID7464","Orbital-Phase Dynamics: ell_k: ell_k=3","3c37ddcb-c98e-51fb-b3fe-348ee9104160","","","RTE:P28984.3696:T3.7750","28984.3696","3.7750","computed","1274739245449","9","7471"
"ID7465","Orbital-Phase Dynamics: ξ^(O)_i(t)","ca792518-1769-5e96-95e5-a9a147f4e374","","","RTE:P28988.2528:T3.7814","28988.2528","3.7814","computed","2747392454494","2","7472"
"ID7466","Spin-Phase Dynamics (1)","0a2e5054-a4a9-5374-8bc0-583af258dd63","","","RTE:P28992.1360:T3.7878","28992.1360","3.7878","computed","7473924544945","4","7473"
"ID7467","Spin-Phase Dynamics: K^(S)_ij","9d4b4113-5948-5732-899f-855e390ca400","","","RTE:P28996.0193:T3.7942","28996.0193","3.7942","computed","4739245449454","5","7474"
"ID7468","Spin-Phase Dynamics: M_iell","0e629582-4d4c-5468-abdc-bd0207227e31","","","RTE:P28999.9025:T3.8006","28999.9025","3.8006","computed","7392454494542","4","7475"
"ID7469","Spin-Phase Dynamics: φ_ell","55b0771f-6c91-56d1-b5db-361096e3514e","","","RTE:P29003.7857:T3.8070","29003.7857","3.8070","computed","3924544945423","4","7476"
"ID7470","Spin-Phase Dynamics: θ_i","290b2baa-50a7-5b1b-a4ba-412c86de65f4","","","RTE:P29007.6689:T3.8134","29007.6689","3.8134","computed","9245449454236","9","7477"
"ID7471","Spin-Phase Dynamics (2)","84b5c393-ed11-5e27-b1ce-314b1939249c","","","RTE:P29011.5521:T3.8198","29011.5521","3.8198","computed","2454494542368","4","7478"
"ID7472","Spin-Phase Dynamics: C_T","a453f5fd-cbf1-55d0-8ba9-026cf21ea156","","","RTE:P29015.4354:T3.8262","29015.4354","3.8262","computed","4544945423682","5","7479"
"ID7473","Spin-Phase Dynamics: a_iell","a314c22f-85a3-514a-851c-e1e393ca35b7","","","RTE:P29019.3186:T3.8326","29019.3186","3.8326","computed","5449454236828","4","7480"
"ID7474","Spin-Phase Dynamics: I_i","477cda94-eac1-501c-a362-cf2d1280ad8f","","","RTE:P29023.2018:T3.8390","29023.2018","3.8390","computed","4494542368288","2","7481"
"ID7475","Spin-Phase Dynamics: a^-6","65430f48-cee3-58dc-b297-cf6e7597de33","","","RTE:P29027.0850:T3.8454","29027.0850","3.8454","computed","4945423682886","3","7482"
"ID7476","Spin-Phase Dynamics: n_ell","83fab667-4d3f-529e-85a4-f17159ef92a0","","","RTE:P29030.9683:T3.8518","29030.9683","3.8518","computed","9454236828860","6","7483"
"ID7477","Spin-Phase Dynamics: Γ_i(ω_i-Ω_i)","80fea4ce-eefc-5ca1-9b57-82eccbdad662","","","RTE:P29034.8515:T3.8582","29034.8515","3.8582","computed","4542368288606","8","7484"
"ID7478","Spin-Phase Dynamics: ξ^(S)_i(t)","c585d78b-f945-5401-a7ab-832f0f635e6c","","","RTE:P29038.7347:T3.8646","29038.7347","3.8646","computed","5423682886061","2","7485"
"ID7479","DAT-GPT Tidal Locking Criterion (Named): T_sys","c377a0db-a200-5386-8cf3-e1bab1799ae0","","","RTE:P29042.6179:T3.8710","29042.6179","3.8710","computed","4236828860613","8","7486"
"ID7480","Coupling > Detuning (Kuramoto-Style): M_ii Gtrsim |ω_i - Ω_i|","a85209be-7704-58bc-a756-5edcdf7eee3a","","","RTE:P29046.5011:T3.8774","29046.5011","3.8774","computed","2368288606134","8","7487"
"ID7481","Timescale Form (Physical)","40d3679f-231a-51ee-a04c-7e35f0ab4870","","","RTE:P29050.3844:T3.8838","29050.3844","3.8838","computed","3682886061340","6","7488"
"ID7482","Timescale Form (Physical): a^6","8626eedd-0618-5ae4-9454-a8235a65d1fa","","","RTE:P29054.2676:T3.8902","29054.2676","3.8902","computed","6828860613408","0","7489"
"ID7483","Timescale Form (Physical): τ_rm Sync,i Le T_rm Sys","dc2dbf7b-cbb5-571c-a33e-7d9e5e30d14a","","","RTE:P29058.1508:T3.8966","29058.1508","3.8966","computed","8288606134084","6","7490"
"ID7484","DAT-GPT Synchronization Sphere (DSS): a_rm DSS: a_rm DSS","fb2d7b92-c49e-5113-ac82-8bdb6e140736","","","RTE:P29062.0340:T3.9030","29062.0340","3.9030","computed","2886061340841","1","7491"
"ID7485","DAT-GPT Synchronization Sphere (DSS): T_rm Sys: T_rm Sys (1)","1596cde6-66b5-54c9-bd72-34e3ce92b5b4","","","RTE:P29065.9172:T3.9094","29065.9172","3.9094","computed","8860613408414","3","7492"
"ID7486","DAT-GPT Synchronization Sphere (DSS): a_rm DSS","6067ba5e-3351-5c29-82ea-5e046f7c7e35","","","RTE:P29069.8005:T3.9158","29069.8005","3.9158","computed","8606134084148","4","7493"
"ID7487","DAT-GPT Synchronization Sphere (DSS): a < a_rm DSS","f38a21a5-4968-54a9-ba4d-32765ce1e282","","","RTE:P29073.6837:T3.9222","29073.6837","3.9222","computed","6061340841486","0","7494"
"ID7488","DAT-GPT Synchronization Sphere (DSS): T_rm Sys: T_rm Sys (2)","048a720c-6e29-59a5-9501-9c1c5270d9be","","","RTE:P29077.5669:T3.9286","29077.5669","3.9286","computed","0613408414863","8","7495"
"ID7489","DAT-GPT Synchronization Sphere (DSS): T_rm Sys: T_rm Sys (3)","614a8f9a-caf6-5169-bb06-1181eb167e48","","","RTE:P29081.4501:T3.9350","29081.4501","3.9350","computed","6134084148637","4","7496"
"ID7490","DAT-GPT Synchronization Sphere (DSS): R,m","fb6e48a9-2ab2-579d-a0c5-e78bd3cf3b02","","","RTE:P29085.3334:T3.9414","29085.3334","3.9414","computed","1340841486377","1","7497"
"ID7491","Why Belts (Asteroid Belt / Kuiper Belt) Don’t Accrete — DAT-GPT Explanation: a_rm DSS","defe4ceb-0390-59ca-afda-e2ea80b23a84","","","RTE:P29089.2166:T3.9478","29089.2166","3.9478","computed","3408414863776","4","7498"
"ID7492","Why Belts (Asteroid Belt / Kuiper Belt) Don’t Accrete — DAT-GPT Explanation: a^6","ed2f98de-03eb-5e76-bab1-65f65e884337","","","RTE:P29093.0998:T3.9542","29093.0998","3.9542","computed","4084148637767","8","7499"
"ID7493","Why Belts (Asteroid Belt / Kuiper Belt) Don’t Accrete — DAT-GPT Explanation: R^5","b08fa358-f4fc-5d04-a75d-7dc211e6714c","","","RTE:P29096.9830:T3.9606","29096.9830","3.9606","computed","0841486377670","6","7500"
"ID7494","Why Belts (Asteroid Belt / Kuiper Belt) Don’t Accrete — DAT-GPT Explanation: ξ^(O)","cececb52-fd80-5ef2-8e14-d5f0f70e00aa","","","RTE:P29100.8662:T3.9670","29100.8662","3.9670","computed","8414863776700","3","7501"
"ID7495","Why Belts (Asteroid Belt / Kuiper Belt) Don’t Accrete — DAT-GPT Explanation: K^(O)","0029c491-745d-5bc2-b14b-483c18e91bb1","","","RTE:P29104.7495:T3.9734","29104.7495","3.9734","computed","4148637767009","7","7502"
"ID7496","Interpretation for Specific Belts: K^(O)","4bcdf42d-fe1b-5851-a888-82324ceb7b59","","","RTE:P29108.6327:T3.9798","29108.6327","3.9798","computed","1486377670096","7","7503"
"ID7497","Stability & Capture (Resonance) Conditions: |dotΩ/Ω|","126eedbd-2e4f-5098-8528-ee09573aa089","","","RTE:P29112.5159:T3.9862","29112.5159","3.9862","computed","4863776700961","6","7504"
"ID7498","Stability & Capture (Resonance) Conditions: ΔΩ_rm Res ∼ K^(O)","d5b94a4a-ece0-5521-a875-f4fdd1c0c91c","","","RTE:P29116.3991:T3.9926","29116.3991","3.9926","computed","8637767009612","7","7505"
"ID7499","Integrate: C_O, C_T","e2784eaf-1e9c-58f4-95e4-c81c93886f7d","","","RTE:P29120.2824:T3.9990","29120.2824","3.9990","computed","6377670096120","0","7506"
"ID7500","Integrate: r_O","afca8fed-d62f-5087-9030-61f921d97bb5","","","RTE:P29124.1656:T4.0054","29124.1656","4.0054","computed","3776700961207","0","7507"
"ID7501","Integrate: r_S","65ea2a2d-f87e-5e1a-b3f4-7760769e8026","","","RTE:P29128.0488:T4.0118","29128.0488","4.0118","computed","7767009612071","9","7508"
"ID7502","Integrate: C_O","d449fe54-2650-522b-a1e8-4a811f5c3503","","","RTE:P29131.9320:T4.0182","29131.9320","4.0182","computed","7670096120715","6","7509"
"ID7503","Integrate: C_T","df38ba93-c57a-53d8-a435-d692fc426ae2","","","RTE:P29135.8152:T4.0246","29135.8152","4.0246","computed","6700961207151","1","7510"
"ID7504","Integrate: a_rm DSS","e1c46758-c3cc-51ee-b5f7-8c1de4a032d1","","","RTE:P29139.6985:T4.0310","29139.6985","4.0310","computed","7009612071512","2","7511"
"ID7505","Tests & Observable Predictions (How to Falsify / Confirm DAT-GPT): a_rm DSS","15aff5a5-a513-537f-9d2f-3ac71f83d8bb","","","RTE:P29143.5817:T4.0374","29143.5817","4.0374","computed","0096120715124","0","7512"
"ID7506","Tests & Observable Predictions (How to Falsify / Confirm DAT-GPT): T_rm Sys","49a3db21-8290-5e26-b27d-78b660588518","","","RTE:P29147.4649:T4.0438","29147.4649","4.0438","computed","0961207151249","7","7513"
"ID7507","Tests & Observable Predictions (How to Falsify / Confirm DAT-GPT): ξ^(O)","9cbc5402-f53a-5dc7-b816-91278a573173","","","RTE:P29151.3481:T4.0502","29151.3481","4.0502","computed","9612071512491","1","7514"
"ID7508","Tests & Observable Predictions (How to Falsify / Confirm DAT-GPT): Q,k_2","6bc82844-78dd-58b0-8cee-2784b0b5f73d","","","RTE:P29155.2314:T4.0566","29155.2314","4.0566","computed","6120715124914","5","7515"
"ID7509","Limitations & Cautions: Q, k_2, α","43663550-2db7-577a-91df-a611adf68b69","","","RTE:P29159.1146:T4.0630","29159.1146","4.0630","computed","1207151249140","1","7516"
"ID7510","Quick Numeric Back-of-Envelope (Why Sun Cannot Synchronize Km Bodies at Asteroid: R∼…","ee820859-e314-53c6-b84b-e877ed0b8124","","","RTE:P29162.9978:T4.0694","29162.9978","4.0694","computed","2071512491404","2","7517"
"ID7511","Quick Numeric Back-of-Envelope (Why Sun Cannot Synchronize Km Bodies at Asteroid: M∼…","5b0c6da8-8bfa-573b-bdb8-757ee8ff807e","","","RTE:P29166.8810:T4.0758","29166.8810","4.0758","computed","0715124914043","4","7518"
"ID7512","Quick Numeric Back-of-Envelope (Why Sun Cannot Synchronize Km Bodies at Asteroid: Q∼ 100","cc8f456a-d3fa-5da9-997d-aa90650f3a53","","","RTE:P29170.7642:T4.0822","29170.7642","4.0822","computed","7151249140430","9","7519"
"ID7513","Quick Numeric Back-of-Envelope (Why Sun Cannot Synchronize Km Bodies at Asteroid: k_2∼…","477ffc5e-bb84-50a4-a1ca-765d1f061014","","","RTE:P29174.6475:T4.0885","29174.6475","4.0885","computed","1512491404302","1","7520"
"ID7514","Quick Numeric Back-of-Envelope (Why Sun Cannot Synchronize Km Bodies at Asteroid (1)","a8cc68d9-d0be-5f9f-bdf4-748285199ecc","","","RTE:P29178.5307:T4.0949","29178.5307","4.0949","computed","5124914043027","4","7521"
"ID7515","Quick Numeric Back-of-Envelope (Why Sun Cannot Synchronize Km Bodies at Asteroid: A∼ 3","18ef45b9-c76c-5568-8904-04b04081301f","","","RTE:P29182.4139:T4.1013","29182.4139","4.1013","computed","1249140430272","0","7522"
"ID7516","Quick Numeric Back-of-Envelope (Why Sun Cannot Synchronize Km Bodies at Asteroid: A∼ 40","6fbada82-002b-54ab-ad24-fa7e79223d24","","","RTE:P29186.2971:T4.1077","29186.2971","4.1077","computed","2491404302725","4","7523"
"ID7517","Quick Numeric Back-of-Envelope (Why Sun Cannot Synchronize Km Bodies at Asteroid: a^6","f8b61e76-49de-511c-b5e9-a01e08b3f44a","","","RTE:P29190.1804:T4.1141","29190.1804","4.1141","computed","4914043027253","3","7524"
"ID7518","Quick Numeric Back-of-Envelope (Why Sun Cannot Synchronize Km Bodies at Asteroid (2)","ee5feaf9-3c97-55ff-a180-cdb320511239","","","RTE:P29194.0636:T4.1205","29194.0636","4.1205","computed","9140430272538","0","7525"
"ID7519","Quick Numeric Back-of-Envelope (Why Sun Cannot Synchronize Km Bodies at Asteroid: a_rm…","00d32db5-4df0-5a32-9750-ff3017745c37","","","RTE:P29197.9468:T4.1269","29197.9468","4.1269","computed","1404302725386","2","7526"
"ID7520","Quick Numeric Back-of-Envelope (Why Sun Cannot Synchronize Km Bodies at Asteroid: T_rm…","799098f9-41e1-5713-a72b-3089799424bc","","","RTE:P29201.8300:T4.1333","29201.8300","4.1333","computed","4043027253860","7","7527"
"ID7521","Closing: What I Just Delivered: a_rm DSS: a_rm DSS (1)","79fb6c4c-2bce-5d35-83d3-b661e73c6828","","","RTE:P29205.7132:T4.1397","29205.7132","4.1397","computed","0430272538607","2","7528"
"ID7522","Closing: What I Just Delivered: a_rm DSS: a_rm DSS (2)","43cd5c05-e44d-52d8-97b4-5ca46f32f6bb","","","RTE:P29209.5965:T4.1461","29209.5965","4.1461","computed","4302725386076","5","7529"
"ID7523","DAT-GPT Synchronization Sphere: a_rm DSS","08d0b989-3aec-5033-9021-c9b4c652caff","","","RTE:P29213.4797:T4.1525","29213.4797","4.1525","computed","3027253860764","3","7530"
"ID7524","What I Ran (Short): T_rm Sys","e9b862c0-0779-5058-b57a-8bef8b196794","","","RTE:P29217.3629:T4.1589","29217.3629","4.1589","computed","0272538607648","8","7531"
"ID7525","What I Ran (Short): r_rm Orbit(t)","b020f42e-b61a-5b25-bf5d-55f66e91dc3c","","","RTE:P29221.2461:T4.1653","29221.2461","4.1653","computed","2725386076482","6","7532"
"ID7526","What I Ran (Short): r_rm Spin(t)","3398c500-836b-5ef7-9302-3eb87dc99d1a","","","RTE:P29225.1294:T4.1717","29225.1294","4.1717","computed","7253860764823","0","7533"
"ID7527","To Find the Raw Outputs: a_rm DSS","8141ef58-0acd-537a-bd78-729fa456d259","","","RTE:P29229.0126:T4.1781","29229.0126","4.1781","computed","2538607648236","7","7534"
"ID7528","To Find the Raw Outputs: r_rm Orbit(t)","d1bb6e32-f11c-54c2-b536-1a8eecc7f3cc","","","RTE:P29232.8958:T4.1845","29232.8958","4.1845","computed","5386076482363","6","7535"
"ID7529","To Find the Raw Outputs: r_rm Spin(t)","c3390041-b456-5c05-8ace-7eb942bc6e12","","","RTE:P29236.7790:T4.1909","29236.7790","4.1909","computed","3860764823634","4","7536"
"ID7530","Quick Interpretation — What the Results Show: a_rm DSS","1d4bc430-c54e-522d-81f3-570928adf709","","","RTE:P29240.6622:T4.1973","29240.6622","4.1973","computed","8607648236341","8","7537"
"ID7531","Quick Interpretation — What the Results Show: R^5","724693b1-253b-5ff9-949d-a64db178535b","","","RTE:P29244.5455:T4.2037","29244.5455","4.2037","computed","6076482363414","2","7538"
"ID7532","Quick Interpretation — What the Results Show: a^6","0ad3a9f0-f5a7-5039-b919-9e2f121d53c3","","","RTE:P29248.4287:T4.2101","29248.4287","4.2101","computed","0764823634143","3","7539"
"ID7533","Quick Interpretation — What the Results Show: R^5/a^6","f93fb7a5-4514-5981-89c1-8c7d146a8d73","","","RTE:P29252.3119:T4.2165","29252.3119","4.2165","computed","7648236341433","6","7540"
"ID7534","Next Steps I Can Do Now (Pick One or More): k_2,Q","5a37ce06-743f-5b2b-88c8-e1bb1b6909b6","","","RTE:P29256.1951:T4.2229","29256.1951","4.2229","computed","6482363414334","3","7541"
"ID7535","Objects & Notation: φ_i(t)","301730e6-c01d-54f3-b32b-6794d8e45878","","","RTE:P29260.0784:T4.2293","29260.0784","4.2293","computed","4823634143346","4","7542"
"ID7536","Objects & Notation: ν_0","36e006e8-8f0c-5dc5-87a9-ce88bccba6c3","","","RTE:P29263.9616:T4.2357","29263.9616","4.2357","computed","8236341433462","1","7543"
"ID7537","Objects & Notation: ω_0","11643bce-af95-5194-9604-69fe75925e2e","","","RTE:P29267.8448:T4.2421","29267.8448","4.2421","computed","2363414334623","4","7544"
"ID7538","Objects & Notation: K_ij","1338cb96-2e14-5c95-ae1e-c0fa6d928609","","","RTE:P29271.7280:T4.2485","29271.7280","4.2485","computed","3634143346235","3","7545"
"ID7539","Objects & Notation: K(x,x')","f6ebe60d-69c5-5d15-8384-57a114e531c4","","","RTE:P29275.6112:T4.2549","29275.6112","4.2549","computed","6341433462351","3","7546"
"ID7540","Objects & Notation: Δφ_rm Drop","6ca0aa0d-fdc8-5a7e-adf3-4aec478c068d","","","RTE:P29279.4945:T4.2613","29279.4945","4.2613","computed","3414334623518","4","7547"
"ID7541","Objects & Notation: ≈π","dfea1a48-a015-5d8a-ad57-b0e1eaa6bc31","","","RTE:P29283.3777:T4.2677","29283.3777","4.2677","computed","4143346235189","6","7548"
