dep_rung,dep_id,dependent_rung,dependent_id,reason
1088,ID1127,2391,ID2470,explicit_id_reference;ladder_rests_on
1088,ID1127,7904,ID8541,explicit_id_reference
1089,ID1128,2392,ID2471,explicit_id_reference;ladder_rests_on
1089,ID1128,2716,ID2802,explicit_id_reference;ladder_rests_on
1089,ID1128,7905,ID8542,explicit_id_reference
1090,ID1129,2067,ID2137,explicit_id_reference;ladder_rests_on
1090,ID1129,7906,ID8543,explicit_id_reference
1090,ID1129,7907,ID8544,explicit_id_reference
1090,ID1129,8170,ID8811,explicit_id_reference
1091,ID1130,2394,ID2473,explicit_id_reference;ladder_rests_on
1091,ID1130,7908,ID8545,explicit_id_reference
1092,ID1131,2069,ID2139,explicit_id_reference;ladder_rests_on
1093,ID1132,2395,ID2474,explicit_id_reference;ladder_rests_on
1093,ID1132,2718,ID2804,explicit_id_reference;ladder_rests_on
1093,ID1132,7891,ID8528,explicit_id_reference
1094,ID1133,2241,ID2319,explicit_id_reference;ladder_rests_on
1094,ID1133,2396,ID2475,explicit_id_reference;ladder_rests_on
1095,ID1134,2397,ID2476,explicit_id_reference;ladder_rests_on
1095,ID1134,7892,ID8529,explicit_id_reference
1096,ID1135,2398,ID2477,explicit_id_reference;ladder_rests_on
1096,ID1135,7893,ID8530,explicit_id_reference
1096,ID1135,8171,ID8812,explicit_id_reference
1096,ID1135,8172,ID8813,explicit_id_reference
1097,ID1136,2399,ID2478,explicit_id_reference;ladder_rests_on
1097,ID1136,7894,ID8531,explicit_id_reference
1097,ID1136,7895,ID8532,explicit_id_reference
1098,ID1137,7896,ID8533,explicit_id_reference
1099,ID1138,2400,ID2479,explicit_id_reference;ladder_rests_on
1099,ID1138,8173,ID8814,explicit_id_reference
1101,ID1140,7897,ID8534,explicit_id_reference
1101,ID1140,7898,ID8535,explicit_id_reference
1102,ID1141,7899,ID8536,explicit_id_reference
1102,ID1141,8174,ID8815,explicit_id_reference
1103,ID1142,7900,ID8537,explicit_id_reference
1103,ID1142,8175,ID8816,explicit_id_reference
1105,ID1144,7880,ID8517,explicit_id_reference
1105,ID1144,8176,ID8817,explicit_id_reference
1106,ID1145,7881,ID8518,explicit_id_reference
1107,ID1146,2404,ID2483,explicit_id_reference;ladder_rests_on
1107,ID1146,7882,ID8519,explicit_id_reference
1107,ID1146,8177,ID8818,explicit_id_reference
1108,ID1147,2405,ID2484,explicit_id_reference;ladder_rests_on
1108,ID1147,2720,ID2806,explicit_id_reference;ladder_rests_on
1108,ID1147,7883,ID8520,explicit_id_reference
1108,ID1147,8178,ID8819,explicit_id_reference
1109,ID1148,7884,ID8521,explicit_id_reference
1109,ID1148,8179,ID8820,explicit_id_reference
1110,ID1149,7885,ID8522,explicit_id_reference
1111,ID1150,7886,ID8523,explicit_id_reference
1111,ID1150,7887,ID8524,explicit_id_reference
1111,ID1150,8180,ID8821,explicit_id_reference
1112,ID1151,2406,ID2485,explicit_id_reference;ladder_rests_on
1112,ID1151,7888,ID8525,explicit_id_reference
1113,ID1152,2407,ID2486,explicit_id_reference;ladder_rests_on
1113,ID1152,7889,ID8526,explicit_id_reference
1114,ID1153,2408,ID2487,explicit_id_reference;ladder_rests_on
1114,ID1153,7890,ID8527,explicit_id_reference
1114,ID1153,8181,ID8822,explicit_id_reference
1115,ID1154,2409,ID2488,explicit_id_reference;ladder_rests_on
1115,ID1154,7871,ID8508,explicit_id_reference
1115,ID1154,8182,ID8823,explicit_id_reference
1115,ID1154,8183,ID8824,explicit_id_reference
1116,ID1155,2410,ID2489,explicit_id_reference;ladder_rests_on
1117,ID1156,7872,ID8509,explicit_id_reference
1117,ID1156,8184,ID8825,explicit_id_reference
1118,ID1157,7873,ID8510,explicit_id_reference
1118,ID1157,8446,ID8826,explicit_id_reference
1119,ID1158,2413,ID2492,explicit_id_reference;ladder_rests_on
1119,ID1158,2721,ID2807,explicit_id_reference;ladder_rests_on
1119,ID1158,7874,ID8511,explicit_id_reference
1119,ID1158,8185,ID8827,explicit_id_reference
1120,ID1159,2414,ID2493,explicit_id_reference;ladder_rests_on
1120,ID1159,7875,ID8512,explicit_id_reference
1121,ID1160,2415,ID2494,explicit_id_reference;ladder_rests_on
1121,ID1160,7876,ID8513,explicit_id_reference
1121,ID1160,8186,ID8828,explicit_id_reference
1122,ID1161,7877,ID8514,explicit_id_reference
1122,ID1161,8148,ID8788,explicit_id_reference
1123,ID1162,2416,ID2495,explicit_id_reference;ladder_rests_on
1123,ID1162,2722,ID2808,explicit_id_reference;ladder_rests_on
1123,ID1162,7878,ID8515,explicit_id_reference
1124,ID1163,7879,ID8516,explicit_id_reference
1124,ID1163,8149,ID8789,explicit_id_reference
1125,ID1164,7855,ID8491,explicit_id_reference
1126,ID1165,7856,ID8492,explicit_id_reference
1126,ID1165,8150,ID8790,explicit_id_reference
1128,ID1167,7838,ID8473,explicit_id_reference;ladder_rests_on
1128,ID1167,8151,ID8791,explicit_id_reference
1128,ID1167,10271,ID8493,explicit_id_reference
1129,ID1168,7857,ID8494,explicit_id_reference
1130,ID1169,7858,ID8495,explicit_id_reference
1131,ID1170,7859,ID8496,explicit_id_reference
1131,ID1170,8152,ID8792,explicit_id_reference
1132,ID1172,7861,ID8498,explicit_id_reference
1132,ID1172,8154,ID8794,explicit_id_reference
1132,ID1172,8155,ID8795,explicit_id_reference
1133,ID1173,7862,ID8499,explicit_id_reference
1133,ID1173,9066,ID8796,explicit_id_reference
1134,ID1174,7847,ID8483,explicit_id_reference
1134,ID1174,8156,ID8797,explicit_id_reference
1136,ID1177,7849,ID8485,explicit_id_reference
1137,ID1178,7850,ID8486,explicit_id_reference
1137,ID1178,8157,ID8798,explicit_id_reference
1138,ID1179,7851,ID8487,explicit_id_reference
1138,ID1179,8158,ID8799,explicit_id_reference
1138,ID1179,8159,ID8800,explicit_id_reference
1139,ID1180,7852,ID8488,explicit_id_reference
1139,ID1180,8160,ID8801,explicit_id_reference
1140,ID1182,7854,ID8490,explicit_id_reference
1140,ID1182,8161,ID8802,explicit_id_reference
1141,ID1183,2424,ID2503,explicit_id_reference;ladder_rests_on
1141,ID1183,2727,ID2814,explicit_id_reference;ladder_rests_on
1141,ID1183,2793,ID2889,explicit_id_reference;ladder_rests_on
1141,ID1183,7839,ID8474,explicit_id_reference
1142,ID1184,7840,ID8475,explicit_id_reference
1142,ID1184,8162,ID8803,explicit_id_reference
1143,ID1185,2425,ID2504,explicit_id_reference;ladder_rests_on
1143,ID1185,7841,ID8476,explicit_id_reference
1145,ID1187,7842,ID8477,explicit_id_reference
1146,ID1188,7843,ID8478,explicit_id_reference
1147,ID1189,7844,ID8479,explicit_id_reference
1148,ID1190,8706,ID8480,explicit_id_reference
1149,ID1191,7845,ID8481,explicit_id_reference
1150,ID1192,7846,ID8482,explicit_id_reference
1161,ID1204,4730,ID5220,explicit_id_reference
1162,ID1205,3627,ID4108,explicit_id_reference;ladder_rests_on
1162,ID1205,4730,ID5220,explicit_id_reference
1212,ID1256,3628,ID4109,explicit_id_reference;ladder_rests_on
1214,ID1258,3629,ID4110,explicit_id_reference;ladder_rests_on
1273,ID1318,4731,ID5221,explicit_id_reference;ladder_rests_on
1274,ID1319,4733,ID5223,explicit_id_reference;ladder_rests_on
1274,ID1319,4758,ID5248,explicit_id_reference;ladder_rests_on
1274,ID1319,4763,ID5253,explicit_id_reference;ladder_rests_on
1274,ID1319,9549,ID4111,explicit_id_reference;ladder_rests_on
1275,ID1320,3630,ID4112,explicit_id_reference;ladder_rests_on
1275,ID1320,4735,ID5225,explicit_id_reference;ladder_rests_on
1275,ID1320,4759,ID5249,explicit_id_reference;ladder_rests_on
1275,ID1320,4764,ID5254,explicit_id_reference;ladder_rests_on
1276,ID1321,4737,ID5227,explicit_id_reference;ladder_rests_on
1276,ID1321,4760,ID5250,explicit_id_reference;ladder_rests_on
1276,ID1321,4765,ID5255,explicit_id_reference;ladder_rests_on
1277,ID1322,4739,ID5229,explicit_id_reference;ladder_rests_on
1277,ID1322,4761,ID5251,explicit_id_reference;ladder_rests_on
1277,ID1322,4766,ID5256,explicit_id_reference;ladder_rests_on
1278,ID1323,4741,ID5231,explicit_id_reference;ladder_rests_on
1278,ID1323,4762,ID5252,explicit_id_reference;ladder_rests_on
1278,ID1323,4767,ID5257,explicit_id_reference;ladder_rests_on
1279,ID1324,4742,ID5232,explicit_id_reference;ladder_rests_on
1280,ID1325,4744,ID5234,explicit_id_reference;ladder_rests_on
1281,ID1326,4746,ID5236,explicit_id_reference;ladder_rests_on
1283,ID1328,3642,ID4124,explicit_id_reference;ladder_rests_on
1283,ID1328,4748,ID5238,explicit_id_reference;ladder_rests_on
1284,ID1329,3643,ID4125,explicit_id_reference;ladder_rests_on
1284,ID1329,4750,ID5240,explicit_id_reference;ladder_rests_on
1285,ID1330,3644,ID4126,explicit_id_reference;ladder_rests_on
1285,ID1330,4752,ID5242,explicit_id_reference;ladder_rests_on
1286,ID1331,3645,ID4127,explicit_id_reference;ladder_rests_on
1286,ID1331,4754,ID5244,explicit_id_reference;ladder_rests_on
1321,ID1366,5387,ID5989,explicit_id_reference;ladder_rests_on
1347,ID1392,10263,ID0394,gold_spine_sequence:einstein
1347,ID1392,10353,ID10867,explicit_id_reference
1347,ID1392,10354,ID10868,explicit_id_reference
1347,ID1392,10355,ID10869,explicit_id_reference
1347,ID1392,10356,ID10870,explicit_id_reference
1347,ID1392,10357,ID10871,explicit_id_reference
1373,ID1418,9548,ID4082,explicit_id_reference;ladder_rests_on
1381,ID1426,4774,ID5264,explicit_id_reference;ladder_rests_on
1381,ID1426,4775,ID5265,explicit_id_reference;ladder_rests_on
1382,ID1427,4774,ID5264,explicit_id_reference;ladder_rests_on
1382,ID1427,4775,ID5265,explicit_id_reference;ladder_rests_on
1388,ID1433,3619,ID4099,explicit_id_reference;ladder_rests_on
1412,ID1457,1413,ID1176,explicit_id_reference;ladder_rests_on
1413,ID1176,7848,ID8484,explicit_id_reference
1436,ID1480,1579,ID1628,explicit_id_reference
1571,ID1620,1726,ID1776,explicit_id_reference;ladder_rests_on
1690,ID1740,1708,ID1758,explicit_id_reference
1690,ID1740,2610,ID2696,explicit_id_reference;ladder_rests_on
1692,ID1742,9519,ID10134,ladder_rests_on
1862,ID1927,1863,ID0100,ladder_rests_on
1863,ID0100,8851,ID9485,ladder_rests_on
2164,ID2237,8860,ID9492,ladder_rests_on
2275,ID2354,7714,ID8351,ladder_rests_on
2374,ID2453,10356,ID10870,explicit_id_reference
2383,ID2462,10356,ID10870,explicit_id_reference
2865,ID3321,8765,ID9399,ladder_rests_on
3115,ID3584,8853,ID5092,ladder_rests_on
3145,ID3614,3146,ID3365,ladder_rests_on
3146,ID3365,3147,ID1917,ladder_rests_on
3147,ID1917,3148,ID1952,ladder_rests_on
3148,ID1952,3149,ID1953,ladder_rests_on
3149,ID1953,8988,ID9616,ladder_rests_on
3207,ID3672,3208,ID0330,ladder_rests_on
3207,ID3672,5218,ID5818,ladder_rests_on
3208,ID0330,8770,ID9404,explicit_id_reference
3208,ID0330,10268,ID4226,ladder_rests_on
5218,ID5818,9347,ID9965,ladder_rests_on
5955,ID6583,9064,ID0362,ladder_rests_on
6581,ID7216,6582,ID7215,gold_spine_sequence:gravity_accumulated;ladder_rests_on
6582,ID7215,6583,ID7214,gold_spine_sequence:gravity_accumulated;ladder_rests_on
6583,ID7214,6676,ID7311,gold_spine_sequence:gravity_accumulated;ladder_rests_on
6676,ID7311,6679,ID7314,gold_spine_sequence:gravity_accumulated;ladder_rests_on
6679,ID7314,6941,ID7577,gold_spine_sequence:gravity_accumulated;ladder_rests_on
6941,ID7577,9611,ID1816,ladder_rests_on
7204,ID7842,7205,ID6430,ladder_rests_on
7205,ID6430,7206,ID3339,ladder_rests_on
7206,ID3339,8558,ID6366,ladder_rests_on
7714,ID8351,7715,ID3513,ladder_rests_on
7715,ID3513,7716,ID3514,ladder_rests_on
7716,ID3514,7747,ID8382,ladder_rests_on
7747,ID8382,7756,ID8391,ladder_rests_on
7922,ID8559,7923,ID0428,ladder_rests_on
7923,ID0428,8338,ID8982,explicit_id_reference
7923,ID0428,8366,ID9010,ladder_rests_on
8146,ID8787,8147,ID2142,ladder_rests_on
8147,ID2142,9527,ID0481,ladder_rests_on
8338,ID8982,8339,ID0463,ladder_rests_on
8339,ID0463,8809,ID9443,explicit_id_reference
8339,ID0463,8896,ID9525,ladder_rests_on
8358,ID9001,8501,ID1807,ladder_rests_on
8366,ID9010,8367,ID6190,ladder_rests_on
8367,ID6190,8368,ID3532,ladder_rests_on
8368,ID3532,8369,ID9009,ladder_rests_on
8369,ID9009,8370,ID8896,ladder_rests_on
8442,ID9086,8443,ID9087,ladder_rests_on
8443,ID9087,8444,ID9084,ladder_rests_on
8444,ID9084,8445,ID2269,ladder_rests_on
8445,ID2269,8446,ID8826,ladder_rests_on
8446,ID8826,8447,ID9081,ladder_rests_on
8481,ID9122,8482,ID9123,ladder_rests_on
8482,ID9123,9527,ID0481,ladder_rests_on
8500,ID9142,8501,ID1807,ladder_rests_on
8501,ID1807,8502,ID1874,ladder_rests_on
8501,ID1807,9437,ID10053,ladder_rests_on
8502,ID1874,8503,ID2880,ladder_rests_on
8502,ID1874,9560,ID10146,ladder_rests_on
8503,ID2880,8504,ID9140,ladder_rests_on
8504,ID9140,9237,ID9860,ladder_rests_on
8555,ID9146,8556,ID0421,ladder_rests_on
8555,ID9146,8560,ID9152,ladder_rests_on
8556,ID0421,8557,ID3323,ladder_rests_on
8557,ID3323,8558,ID6366,ladder_rests_on
8558,ID6366,8559,ID3345,ladder_rests_on
8558,ID6366,8890,ID9518,ladder_rests_on
8560,ID9152,8561,ID9153,ladder_rests_on
8561,ID9153,10264,ID6489,ladder_rests_on
8705,ID9342,8706,ID8480,gold_spine_sequence:topological_unification;ladder_rests_on
8706,ID8480,8707,ID8931,gold_spine_sequence:topological_unification;ladder_rests_on
8707,ID8931,8708,ID0643,gold_spine_sequence:topological_unification;ladder_rests_on
8708,ID0643,9271,ID9892,gold_spine_sequence:topological_unification;ladder_rests_on
8765,ID9399,9605,ID0409,ladder_rests_on
8851,ID9485,8852,ID8652,ladder_rests_on
8852,ID8652,8853,ID5092,ladder_rests_on
8853,ID5092,8854,ID1871,ladder_rests_on
8853,ID5092,10264,ID6489,ladder_rests_on
8854,ID1871,10264,ID6489,ladder_rests_on
8860,ID9492,8861,ID0483,ladder_rests_on
8861,ID0483,8862,ID9491,ladder_rests_on
8862,ID9491,8863,ID9493,ladder_rests_on
8863,ID9493,8864,ID9494,ladder_rests_on
8864,ID9494,8865,ID0471,ladder_rests_on
8865,ID0471,8866,ID1697,explicit_id_reference;ladder_rests_on
8865,ID0471,8867,ID1884,explicit_id_reference;ladder_rests_on
8888,ID9516,10255,ID7732,ladder_rests_on
8890,ID9518,10249,ID9955,ladder_rests_on
8896,ID9525,8897,ID4218,ladder_rests_on
8897,ID4218,8898,ID0469,ladder_rests_on
8897,ID4218,10269,ID4227,ladder_rests_on
8898,ID0469,10269,ID4227,ladder_rests_on
8988,ID9616,9015,ID9645,ladder_rests_on
8994,ID9622,9085,ID9711,ladder_rests_on
9060,ID9692,9061,ID9688,ladder_rests_on
9061,ID9688,9062,ID0360,ladder_rests_on
9062,ID0360,9063,ID9638,ladder_rests_on
9063,ID9638,9064,ID0362,ladder_rests_on
9064,ID0362,9065,ID0104,ladder_rests_on
9065,ID0104,9066,ID8796,ladder_rests_on
9085,ID9711,9086,ID2684,ladder_rests_on
9086,ID2684,9087,ID6170,ladder_rests_on
9087,ID6170,9088,ID3347,ladder_rests_on
9088,ID3347,9089,ID3344,ladder_rests_on
9089,ID3344,9090,ID6278,ladder_rests_on
9197,ID9819,9262,ID9885,ladder_rests_on
9237,ID9860,9439,ID10041,ladder_rests_on
9262,ID9885,9263,ID6459,ladder_rests_on
9263,ID6459,9264,ID3297,ladder_rests_on
9264,ID3297,9277,ID9896,ladder_rests_on
9271,ID9892,9272,ID9176,gold_spine_sequence:topological_unification;ladder_rests_on
9272,ID9176,9273,ID5773,gold_spine_sequence:topological_unification;ladder_rests_on
9277,ID9896,9296,ID9915,ladder_rests_on
9296,ID9915,9297,ID0048,ladder_rests_on
9297,ID0048,9298,ID2652,explicit_id_reference;ladder_rests_on
9347,ID9965,9349,ID9967,ladder_rests_on
9349,ID9967,9350,ID9106,ladder_rests_on
9350,ID9106,9351,ID3673,ladder_rests_on
9351,ID3673,10266,ID9859,ladder_rests_on
9385,ID10001,9386,ID2863,ladder_rests_on
9437,ID10053,9438,ID0151,ladder_rests_on
9438,ID0151,9439,ID10041,ladder_rests_on
9519,ID10134,9520,ID3402,ladder_rests_on
9519,ID10134,9522,ID10128,ladder_rests_on
9520,ID3402,9521,ID9157,ladder_rests_on
9521,ID9157,9522,ID10128,ladder_rests_on
9522,ID10128,9693,ID10245,ladder_rests_on
9522,ID10128,9704,ID8689,ladder_rests_on
9524,ID10136,9525,ID3362,ladder_rests_on
9525,ID3362,9526,ID9591,ladder_rests_on
9526,ID9591,9527,ID0481,ladder_rests_on
9527,ID0481,9528,ID1805,ladder_rests_on
9527,ID0481,9529,ID6732,ladder_rests_on
9528,ID1805,9534,ID9036,ladder_rests_on
9529,ID6732,9530,ID0412,ladder_rests_on
9530,ID0412,9550,ID9337,ladder_rests_on
9531,ID8586,9532,ID0949,ladder_rests_on
9532,ID0949,9533,ID1493,ladder_rests_on
9534,ID9036,9535,ID9037,ladder_rests_on
9535,ID9037,9536,ID0001,ladder_rests_on
9536,ID0001,9537,ID0004,explicit_id_reference;ladder_rests_on
9536,ID0001,9541,ID1823,explicit_id_reference;ladder_rests_on
9536,ID0001,9542,ID1866,explicit_id_reference;ladder_rests_on
9536,ID0001,9547,ID4037,explicit_id_reference;ladder_rests_on
9536,ID0001,9548,ID4082,explicit_id_reference;ladder_rests_on
9536,ID0001,9549,ID4111,explicit_id_reference;ladder_rests_on
9537,ID0004,9538,ID1181,explicit_id_reference;ladder_rests_on
9537,ID0004,9539,ID1598,explicit_id_reference;ladder_rests_on
9537,ID0004,9540,ID1599,explicit_id_reference;ladder_rests_on
9537,ID0004,9543,ID1888,explicit_id_reference;ladder_rests_on
9537,ID0004,9544,ID1898,explicit_id_reference
9537,ID0004,9545,ID2654,explicit_id_reference;ladder_rests_on
9537,ID0004,9546,ID2874,explicit_id_reference;ladder_rests_on
9560,ID10146,9561,ID0037,ladder_rests_on
9560,ID10146,9580,ID9806,ladder_rests_on
9561,ID0037,9562,ID0087,ladder_rests_on
9561,ID0037,9575,ID2644,explicit_id_reference;ladder_rests_on
9561,ID0037,9577,ID5983,explicit_id_reference;ladder_rests_on
9562,ID0087,9563,ID0038,ladder_rests_on
9562,ID0087,9573,ID1887,explicit_id_reference;ladder_rests_on
9563,ID0038,9564,ID0039,ladder_rests_on
9564,ID0039,9565,ID0044,ladder_rests_on
9564,ID0039,9570,ID1500,explicit_id_reference;ladder_rests_on
9564,ID0039,9574,ID2298,explicit_id_reference;ladder_rests_on
9565,ID0044,9566,ID0045,explicit_id_reference;ladder_rests_on
9565,ID0044,9567,ID0089,ladder_rests_on
9565,ID0044,9569,ID1193,explicit_id_reference;ladder_rests_on
9565,ID0044,9576,ID3850,explicit_id_reference;ladder_rests_on
9565,ID0044,9578,ID5986,explicit_id_reference;ladder_rests_on
9565,ID0044,9579,ID8629,explicit_id_reference;ladder_rests_on
9566,ID0045,9571,ID1501,explicit_id_reference;ladder_rests_on
9566,ID0045,9572,ID1821,explicit_id_reference;ladder_rests_on
9567,ID0089,9568,ID0090,ladder_rests_on
9568,ID0090,10252,ID0252,ladder_rests_on
9580,ID9806,9581,ID3330,ladder_rests_on
9581,ID3330,9582,ID9631,ladder_rests_on
9582,ID9631,9583,ID9666,ladder_rests_on
9583,ID9666,9584,ID3295,ladder_rests_on
9602,ID10164,9603,ID10165,gold_spine_sequence:energy_to_matter;ladder_rests_on
9603,ID10165,9604,ID0188,gold_spine_sequence:energy_to_matter;ladder_rests_on
9604,ID0188,9605,ID0409,gold_spine_sequence:energy_to_matter;ladder_rests_on
9604,ID0188,10353,ID10867,explicit_id_reference
9604,ID0188,10354,ID10868,explicit_id_reference
9604,ID0188,10355,ID10869,explicit_id_reference
9604,ID0188,10356,ID10870,explicit_id_reference
9604,ID0188,10357,ID10871,explicit_id_reference
9605,ID0409,9606,ID1935,ladder_rests_on
9605,ID0409,9610,ID2846,gold_spine_sequence:energy_to_matter;ladder_rests_on
9605,ID0409,9612,ID4085,explicit_id_reference;ladder_rests_on
9605,ID0409,9613,ID4101,explicit_id_reference;ladder_rests_on
9606,ID1935,9607,ID1780,ladder_rests_on
9607,ID1780,9608,ID2301,ladder_rests_on
9608,ID2301,9609,ID1955,ladder_rests_on
9610,ID2846,9611,ID1816,ladder_rests_on
9693,ID10245,9703,ID10255,ladder_rests_on
9703,ID10255,9704,ID8689,ladder_rests_on
9704,ID8689,9705,ID8690,ladder_rests_on
9705,ID8690,10264,ID6489,ladder_rests_on
10237,ID0105,10238,ID0115,ladder_rests_on
10237,ID0105,10241,ID3698,explicit_id_reference;ladder_rests_on
10237,ID0105,10242,ID4062,explicit_id_reference;ladder_rests_on
10237,ID0105,10243,ID5154,explicit_id_reference;ladder_rests_on
10237,ID0105,10244,ID5158,explicit_id_reference;ladder_rests_on
10238,ID0115,10239,ID0117,ladder_rests_on
10238,ID0115,10240,ID2222,ladder_rests_on
10239,ID0117,10253,ID9513,ladder_rests_on
10240,ID2222,10245,ID7437,ladder_rests_on
10245,ID7437,10246,ID1171,ladder_rests_on
10246,ID1171,10247,ID0143,ladder_rests_on
10247,ID0143,10248,ID7904,ladder_rests_on
10247,ID0143,10249,ID9955,ladder_rests_on
10249,ID9955,10250,ID3340,ladder_rests_on
10252,ID0252,10253,ID9513,ladder_rests_on
10252,ID0252,10254,ID0261,ladder_rests_on
10252,ID0252,10264,ID6489,ladder_rests_on
10254,ID0261,10255,ID7732,ladder_rests_on
10255,ID7732,10256,ID1863,ladder_rests_on
10255,ID7732,10257,ID7733,ladder_rests_on
10257,ID7733,10258,ID6819,ladder_rests_on
10258,ID6819,10259,ID7257,ladder_rests_on
10259,ID7257,10260,ID7259,ladder_rests_on
10260,ID7259,10261,ID7177,ladder_rests_on
10261,ID7177,10262,ID7207,ladder_rests_on
10263,ID0394,10264,ID6489,ladder_rests_on
10264,ID6489,10265,ID6733,ladder_rests_on
10264,ID6489,10266,ID9859,ladder_rests_on
10264,ID6489,10269,ID4227,ladder_rests_on
10266,ID9859,10267,ID3708,ladder_rests_on
10268,ID4226,10269,ID4227,ladder_rests_on
10268,ID4226,10270,ID9523,ladder_rests_on
10269,ID4227,10270,ID9523,ladder_rests_on
10270,ID9523,10271,ID8493,ladder_rests_on
10272,ID10786,10273,ID10787,gold_spine_sequence:nested_hyperspherical_enclosure
10272,ID10786,10278,ID10792,explicit_id_reference
10273,ID10787,10274,ID10788,gold_spine_sequence:nested_hyperspherical_enclosure
10274,ID10788,10275,ID10789,gold_spine_sequence:nested_hyperspherical_enclosure
10275,ID10789,10276,ID10790,gold_spine_sequence:nested_hyperspherical_enclosure
10276,ID10790,10277,ID10791,gold_spine_sequence:nested_hyperspherical_enclosure
10276,ID10790,10278,ID10792,explicit_id_reference
10277,ID10791,10278,ID10792,gold_spine_sequence:nested_hyperspherical_enclosure
10278,ID10792,10347,ID10861,gold_spine_sequence:nested_hyperspherical_enclosure
10279,ID10793,10280,ID10794,gold_spine_sequence:bessel_residual_spinal_tap
10280,ID10794,10281,ID10795,gold_spine_sequence:bessel_residual_spinal_tap
10281,ID10795,10282,ID10796,gold_spine_sequence:bessel_residual_spinal_tap
10282,ID10796,10283,ID10797,gold_spine_sequence:bessel_residual_spinal_tap
10283,ID10797,10284,ID10798,gold_spine_sequence:bessel_residual_spinal_tap
10284,ID10798,10285,ID10799,gold_spine_sequence:bessel_residual_spinal_tap
10285,ID10799,10286,ID10800,gold_spine_sequence:bessel_residual_spinal_tap
10286,ID10800,10287,ID10801,gold_spine_sequence:bessel_residual_spinal_tap
10287,ID10801,10288,ID10802,gold_spine_sequence:bessel_residual_spinal_tap
10288,ID10802,10289,ID10803,gold_spine_sequence:bessel_residual_spinal_tap
10289,ID10803,10290,ID10804,gold_spine_sequence:bessel_residual_spinal_tap
10290,ID10804,10291,ID10805,gold_spine_sequence:bessel_residual_spinal_tap
10291,ID10805,10292,ID10806,gold_spine_sequence:bessel_residual_spinal_tap
10292,ID10806,10293,ID10807,gold_spine_sequence:bessel_residual_spinal_tap
10293,ID10807,10294,ID10808,gold_spine_sequence:bessel_residual_spinal_tap
10294,ID10808,10295,ID10809,gold_spine_sequence:bessel_residual_spinal_tap
10295,ID10809,10296,ID10810,gold_spine_sequence:bessel_residual_spinal_tap
10296,ID10810,10297,ID10811,gold_spine_sequence:bessel_residual_spinal_tap
10297,ID10811,10298,ID10812,gold_spine_sequence:bessel_residual_spinal_tap
10298,ID10812,10299,ID10813,gold_spine_sequence:bessel_residual_spinal_tap
10299,ID10813,10300,ID10814,gold_spine_sequence:bessel_residual_spinal_tap
10300,ID10814,10301,ID10815,gold_spine_sequence:bessel_residual_spinal_tap
10301,ID10815,10302,ID10816,gold_spine_sequence:bessel_residual_spinal_tap
10302,ID10816,10303,ID10817,gold_spine_sequence:bessel_residual_spinal_tap
10303,ID10817,10304,ID10818,gold_spine_sequence:bessel_residual_spinal_tap
10304,ID10818,10305,ID10819,gold_spine_sequence:bessel_residual_spinal_tap
10305,ID10819,10306,ID10820,gold_spine_sequence:bessel_residual_spinal_tap
10306,ID10820,10307,ID10821,gold_spine_sequence:bessel_residual_spinal_tap
10307,ID10821,10308,ID10822,gold_spine_sequence:bessel_residual_spinal_tap
10308,ID10822,10309,ID10823,gold_spine_sequence:bessel_residual_spinal_tap
10309,ID10823,10310,ID10824,gold_spine_sequence:bessel_residual_spinal_tap
10310,ID10824,10311,ID10825,gold_spine_sequence:bessel_residual_spinal_tap
10311,ID10825,10312,ID10826,gold_spine_sequence:bessel_residual_spinal_tap
10312,ID10826,10313,ID10827,gold_spine_sequence:bessel_residual_spinal_tap
10313,ID10827,10314,ID10828,gold_spine_sequence:bessel_residual_spinal_tap
10314,ID10828,10315,ID10829,gold_spine_sequence:bessel_residual_spinal_tap
10315,ID10829,10316,ID10830,gold_spine_sequence:bessel_residual_spinal_tap
10316,ID10830,10317,ID10831,gold_spine_sequence:bessel_residual_spinal_tap
10317,ID10831,10318,ID10832,gold_spine_sequence:bessel_residual_spinal_tap
10318,ID10832,10319,ID10833,gold_spine_sequence:bessel_residual_spinal_tap
10319,ID10833,10320,ID10834,gold_spine_sequence:bessel_residual_spinal_tap
10320,ID10834,10321,ID10835,gold_spine_sequence:bessel_residual_spinal_tap
10321,ID10835,10322,ID10836,gold_spine_sequence:bessel_residual_spinal_tap
10322,ID10836,10323,ID10837,gold_spine_sequence:bessel_residual_spinal_tap
10323,ID10837,10324,ID10838,gold_spine_sequence:bessel_residual_spinal_tap
10324,ID10838,10325,ID10839,gold_spine_sequence:bessel_residual_spinal_tap
10325,ID10839,10326,ID10840,gold_spine_sequence:bessel_residual_spinal_tap
10326,ID10840,10327,ID10841,gold_spine_sequence:bessel_residual_spinal_tap
10327,ID10841,10328,ID10842,gold_spine_sequence:bessel_residual_spinal_tap
10328,ID10842,10329,ID10843,gold_spine_sequence:bessel_residual_spinal_tap
10329,ID10843,10330,ID10844,gold_spine_sequence:bessel_residual_spinal_tap
10330,ID10844,10331,ID10845,gold_spine_sequence:bessel_residual_spinal_tap
10331,ID10845,10332,ID10846,gold_spine_sequence:bessel_residual_spinal_tap
10332,ID10846,10333,ID10847,gold_spine_sequence:bessel_residual_spinal_tap
